vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,fork_r_1_LENGTH,cylinder_1_LENGTH,fork_l_2_LENGTH,fork_r_2_LENGTH,tbar_cross_2_LENGTH,post_r_1_LENGTH,tbar_post_1_LENGTH,tbar_post_3_LENGTH,tbar_post_2_LENGTH,post_r_2_LENGTH,cylinder_0_LENGTH,fork_l_1_LENGTH,post_l_1_LENGTH,post_l_2_LENGTH,tbar_cross_1_LENGTH,tbar_cross_3_LENGTH,t_post_mp_top_prop_DIAMETER,t_post_mp_bottom_prop_DIAMETER,tail_tbar_cross_mp_prop_DIAMETER,fork_post_mp_1_prop_DIAMETER,t_cross_mp_bottom_prop_DIAMETER,tail_tbar_post_mp_prop_DIAMETER,fork_post_mp_2_prop_DIAMETER,fork_post_mp_3_prop_DIAMETER,t_cross_mp_top_prop_DIAMETER,fork_post_mp_4_prop_DIAMETER,right_wing_CHORD_1,right_wing_CHORD_2,right_wing_SPAN,left_wing_CHORD_1,left_wing_CHORD_2,left_wing_SPAN
tbar_double,1711160.4685255669,3169915.521089373,3301567.222420115,-376.1098214569538,59.24064307300371,-11.308259181725226,1312.891311421708,1757.4914918285297,1515.3776240711827,1564.208694864074,873.9793477152261,502.84040611053274,2132.250407533219,1932.085411649392,2227.492292579567,677.4705328706491,1855.6829402772626,1626.2746974959682,204.54820372397108,457.09267407981275,909.541508223564,797.7260741200047,1377.7685439339116,1529.8776612485597,1556.3883713549299,1571.5328319376893,1729.306685249256,1273.2560935065633,1667.8751083953914,1430.6168146129748,1547.553537710442,1666.6935685593492,1439.0160198037358,1183.9226197922505,7818.181914882268,1207.3245886963728,1284.9788141341419,7828.414873485169
tbar_double,1708830.308429779,3150596.7572089136,3299613.808664079,-375.2073393487047,63.271221428515354,-10.1024977077722,1298.8814301097011,1770.530132373998,1516.3847084044328,1582.1084792985575,860.3777153236339,516.9673547842004,2118.2060725536544,1927.1854116049178,2243.7306702308188,674.4447400410796,1858.5368511246184,1612.8651825018908,205.32872102928346,467.57215880933643,902.7246194779576,814.0314810232253,1374.6999431390714,1510.933657366909,1540.811931388739,1569.329231944749,1719.4434437668344,1288.5861199094898,1655.589524116507,1411.0452238660537,1553.601888415457,1649.241684263654,1456.3440076516922,1168.2391274497168,7808.232296189529,1217.1827196473112,1284.3947356238125,7840.970107647753
tbar_double,1714729.7701999804,3151855.8975992654,3297004.956978379,-378.499408543558,63.73419712050378,-10.049407232234682,1292.9439601324996,1765.1922904918654,1502.696340758391,1575.7961424783884,857.8143871623896,525.3529941730342,2123.573650973254,1911.6447826901474,2254.29787324221,684.8607715814569,1874.8017549150563,1607.9788212707788,202.52600990748937,475.01831003769877,917.4339238579507,817.5596457691648,1364.401397134214,1492.575153312609,1549.8896641090482,1563.6336921712161,1716.10812723288,1286.3901516446826,1663.1568658968422,1408.6514199968794,1566.49422259774,1630.2271188821373,1472.727013279363,1160.048545942364,7811.371025247371,1218.224198534887,1296.3761026105547,7838.833600081592
tbar_double,1732393.514232151,3166448.618675445,3289807.042365865,-386.3908563382149,68.66451828036331,-10.792282438550673,1295.2291623922013,1762.2415944065367,1503.2974936040957,1561.3051592749068,840.3921304061708,516.626915115834,2122.759379563623,1911.8906840970333,2258.66928159333,701.6770737779934,1876.8648338645846,1594.7979021134845,216.90844100461166,478.85247051946567,898.5245341933747,801.7756928094707,1368.7905804676645,1504.933379621484,1535.3436303372932,1547.2250198655097,1724.1276648912371,1303.522344392187,1649.5075452941917,1393.1621711628625,1554.111971847431,1635.491298986171,1484.578501211151,1157.2868346756625,7820.0503180571395,1202.2772731704997,1311.7036653708303,7819.290746535082
tbar_double,1714207.5039905498,3166558.7385173608,3296135.680511582,-384.3836102166328,59.198180871101755,-8.151997159173513,1299.5187305972952,1774.9150757944747,1504.833534503626,1577.5954449233268,847.1502968410281,502.5650249362967,2121.2629874575027,1917.992941514037,2239.0378115936956,687.699396048186,1873.480669692413,1610.3997097615206,221.09602809286793,469.2684996826286,893.2953139022104,804.0201838028955,1354.1040027707436,1506.480045900227,1518.878180920054,1565.4248285576261,1721.32491556659,1314.7480987167767,1657.7133362697948,1381.4077908801003,1561.4558577138607,1648.2594981609268,1480.285895429525,1163.6524997316094,7804.79056575933,1189.6385461081095,1313.8136303042745,7832.411608486509
tbar_double,1721877.7860132593,3167654.1434581894,3298683.974787246,-389.8125658852004,76.80227822220962,-7.341461527243162,1315.9921002948017,1767.626942708011,1511.0531639587741,1596.4382874971564,852.6440949262696,512.0262304095432,2107.354926550721,1903.8890815125674,2253.067220730122,698.1585764784046,1872.3902815714484,1613.8360708781743,227.94204025891625,474.90646216389916,887.2436552340004,795.2872793006269,1354.0769287179319,1515.6495019418264,1514.5627717613827,1560.3409000978936,1739.6335579738618,1332.3176641128425,1637.7186421256602,1380.3817601305075,1580.3514925060822,1647.8796028198071,1489.0332318205237,1170.7253377424565,7792.66713578418,1207.3375440180027,1297.5099660364933,7812.73072234843
tbar_double,1696550.4962478534,3171967.804491633,3298212.4166475576,-373.7461579387031,91.6410793395756,-5.582465634334136,1299.4790783802678,1778.1589412822436,1522.1055949708054,1600.4259887382204,869.288063889973,515.5182052884279,2102.4501334854885,1886.3628092771123,2261.0110287687735,678.6260330421003,1868.775063850822,1623.5271677152625,217.11252851647984,478.61377357622433,869.7748315197927,790.761613185032,1336.1282366902233,1524.9893409963554,1525.1078522635753,1577.8645820952593,1729.6019325279551,1345.9086531030987,1638.6334322788196,1372.2649275903927,1562.309061522009,1651.4576934936538,1484.7170939822286,1167.947416316891,7789.729305332127,1187.928223806372,1280.0732415129303,7794.160603373851
tbar_double,1695439.0513602856,3143343.625603906,3295187.2945894008,-373.26658047545334,92.71420368743996,-4.695573178148066,1286.0418484704917,1797.7163833005318,1516.5301079442265,1582.67650441021,862.78567212101,505.0860658473898,2108.914136558573,1880.6112423738907,2279.0059790430973,676.1138595024032,1876.6302268779448,1610.672824161277,209.5667312087112,465.67085442657645,877.9274772786022,774.2131708674551,1354.9876182775995,1526.8980005991853,1538.9508032821805,1568.917143501792,1721.2572292472005,1365.1818048050047,1640.2234028120422,1386.0745919634774,1546.2770605091741,1642.489463959695,1481.6593751835076,1166.0801500355697,7769.99697026392,1202.7323590236172,1264.8368562849112,7790.722063397497
tbar_double,1689653.8731673101,3140974.208249065,3294050.0838003955,-370.142723221827,108.16047511551032,-4.721963052312409,1278.9643804173613,1781.6564542913675,1503.2464086709401,1582.818284218623,876.6542628000175,518.0207967047102,2103.7474872774724,1887.1601070423499,2273.0882507444203,662.3927176342843,1870.304100127181,1605.7983172663992,214.72908526753355,452.71105328336887,895.7868676324299,776.7636454017472,1350.006046987804,1521.3471966708403,1542.454175809397,1581.429268786108,1724.4543168096413,1379.873825443436,1656.7851098642855,1402.5194734427273,1556.503093896045,1623.6587345776281,1494.916387532162,1146.7175456239818,7775.4920901409705,1199.2948568974407,1259.066596926592,7778.800195472655
tbar_double,1684624.9346605255,3151377.7084484445,3296142.56605282,-370.5036521136971,132.5440113295779,-4.851045484903781,1275.7410082463357,1779.5350376700367,1518.3174048697704,1570.5375443001099,896.458149581162,529.6757549620618,2092.3729986784015,1901.1286037358109,2267.1281339444668,646.5950953158577,1853.833234221253,1598.3123609273296,214.40195767551504,467.3820805895335,907.1098431444622,792.1762891013816,1364.2730716024787,1520.269352868079,1543.3888030364271,1578.373621132227,1718.5502712481773,1366.4523478672784,1673.3108755577048,1393.0617418269057,1541.4065299747458,1604.642702008281,1501.2019948473117,1150.6698559426384,7795.19312995662,1216.3211561718826,1248.2417682937632,7759.904358906401
tbar_double,1680466.3148602613,3152477.17562338,3295288.2248786585,-371.2608344949115,119.32461773735953,-12.155380030412216,1266.4550920636157,1778.3915519492868,1526.9666881566777,1553.8960754752768,911.7822058307667,541.275682147877,2091.799487584684,1887.2553886848996,2263.003081623519,648.540228154581,1871.2903571214742,1605.6830553410846,227.27813255129604,474.8822606953071,891.8684843927684,799.890417714378,1348.9145329347502,1509.4465070982958,1553.6082817180547,1580.248926584168,1714.8823985810684,1371.6508209707765,1679.7931988234254,1374.5333873687457,1554.6717506866155,1589.0279736467096,1497.1835359704746,1141.77346011248,7775.874179656653,1222.8471396588811,1246.5749779213502,7740.040577987348
tbar_double,1669102.3430503057,3139291.731750377,3295719.9312757184,-373.48781283019645,96.76112628917708,-8.519002664387562,1276.120859975463,1764.3742616558086,1537.5286389566459,1535.3171860348252,921.7111376164787,530.3480319972839,2084.070976390547,1873.925132826197,2273.759403625592,637.000940986265,1886.059879372637,1607.6425920635256,211.4822700195042,474.3255279083955,894.7791873902863,801.8573882051612,1351.0558069737513,1496.953164236121,1572.2773230207495,1577.9691612055694,1729.7560281555275,1362.0273760487044,1662.0909424832616,1369.7484891731053,1562.428185477513,1583.9676426269,1507.1190975038267,1127.8188000308319,7769.83072504444,1235.0293681096582,1266.4618795346503,7752.415026789275
tbar_double,1685584.526457058,3167461.2002793187,3300742.334651483,-377.4945857194042,81.5379005572032,-10.427570218323368,1292.2019292224506,1766.8043278867117,1537.9540033486426,1552.7983405263349,938.2682694675533,522.382771350481,2076.8431747969935,1869.59572319792,2287.367719844976,626.4414523181308,1885.1571566393618,1592.2163715705683,227.9390249724122,487.2483587091585,905.3483255764211,821.6995990580718,1363.1505261431644,1495.5470182868337,1562.143151677118,1568.5662559951527,1744.2670222084362,1353.8071347608743,1667.84007250389,1362.9526058269125,1565.9331575310325,1565.0059078202544,1503.0887763341104,1142.1061938956846,7779.097503425894,1248.514162107461,1284.0501487759204,7749.897079405239
tbar_double,1688890.475123964,3166464.8347658715,3303285.1311804247,-378.5762065784051,94.31521039721132,-10.977354195758446,1301.9227590189678,1763.1390026784889,1521.47399977611,1541.848509178919,958.2205071628196,518.2050265428994,2062.4338528100548,1888.2523408597508,2267.6810216850627,632.1451455972309,1885.4452607553258,1602.5820942089222,233.31483318462162,477.0100655036932,899.9936334946567,828.4199768175328,1358.6519765181195,1477.5321425788245,1562.570394404567,1555.7728570954864,1761.0735673443107,1373.010409805108,1677.7173494204278,1361.1368786163503,1554.9872714969244,1578.1183945316902,1509.3973519997155,1129.4672576454338,7782.979489209383,1234.556950010428,1276.3201003072627,7756.961549678889
tbar_double,1708295.675170587,3149340.8696192238,3301764.580770247,-379.53967967437586,99.4860866714853,-8.06401447851182,1311.821931547749,1753.0497444325176,1512.3952561230928,1540.348952388241,954.4615299552179,510.9576174293956,2076.590654267034,1897.9210759153675,2255.7713322414447,649.5447875485435,1898.2095863511443,1588.900184057906,244.55973625598887,464.47511093111655,892.5046077795436,839.4402615894338,1354.8007159043511,1489.8844792682335,1564.845507620403,1544.446555463126,1765.304273758482,1357.7406837450887,1674.047049295708,1351.80520753172,1558.0207807291608,1564.233210195703,1512.4166809672104,1122.2076565470957,7798.147641929951,1240.3113576182916,1277.38915721186,7768.05951781561
tbar_double,1707309.0885730286,3174036.7166033853,3298646.0093624694,-383.6049743748589,120.92266824683311,-8.4518356252755,1331.020110052527,1740.598899693621,1513.794115346178,1532.6438010683692,937.5855696058111,529.8211609534291,2065.9507642324556,1913.2935297615209,2237.842544538791,657.619403265629,1885.8382421392937,1590.0325288489391,235.952439098709,448.06409498704284,878.7062956159695,831.1313296508677,1337.626940075313,1480.8663206663605,1553.1613892792066,1526.171227435867,1747.0418348585283,1345.7368513126708,1668.750006899077,1358.6099028721217,1543.2511788234276,1556.529742547451,1515.246880183936,1136.3698189269337,7804.311596580309,1260.0718443361693,1259.9797189170536,7785.269373600024
tbar_double,1706693.8178144598,3140413.377886775,3293357.2865830045,-380.144315060127,123.18677074759128,-8.935918698184999,1312.21555340237,1743.7464651188939,1509.986110596874,1514.0895036626196,951.6906995285381,521.4411676952868,2066.314029201111,1904.062089009773,2231.214377450805,652.2808090565061,1871.8252093666292,1584.9927691858684,232.8954901271347,456.35802474071045,886.2902001459846,834.942692141547,1347.7125597446427,1479.0109107433243,1551.8400016667945,1516.5664267915574,1761.709031803084,1344.1235950618955,1678.9336305571887,1366.2876195070487,1536.078418320365,1540.641725580623,1501.6872929432488,1125.4088853434428,7821.863703205117,1249.6214705467844,1253.063573996018,7803.604167069326
tbar_double,1678463.58300364,3134667.552067088,3293583.7706142874,-374.5548588695983,131.63658603218406,-10.99203966161124,1324.2261840659646,1749.0007499877183,1516.54789444008,1507.6554243229245,965.9235127778518,505.20469466810323,2046.5009681832555,1887.916265818542,2247.366760707987,644.9424107141044,1874.5472300863983,1585.5413155443666,213.3721943100724,458.74845713410406,870.2925133605282,822.5104746984063,1347.111892800617,1471.2888447816815,1540.7146658058498,1528.0085951085787,1779.0201616268462,1338.2498006231215,1659.75426711766,1364.9963882212564,1527.3924659835834,1540.2202086170573,1518.0668035816752,1124.7217016758557,7827.2985786882955,1233.0152682059925,1261.8800618198634,7822.739975402486
tbar_double,1689940.3646307385,3132586.4961049045,3288682.961809056,-377.20235987542935,127.65915990535527,-5.024927221829174,1322.0347934550878,1729.2568666826553,1500.613475219682,1513.2353179888146,962.9034926613967,522.2036188610423,2052.7729502691773,1884.2811298758245,2249.54671564973,645.0217461700222,1872.6387104031407,1572.4850471068494,220.54700985985966,460.4276009228785,882.1274779949321,816.5662361388077,1345.3195720084723,1461.1846462311726,1530.9579042611292,1537.2225693369605,1790.409620422546,1318.6947278647926,1653.7566310933857,1365.656478512139,1538.8880596041085,1540.3094104667005,1525.918004022199,1108.5303586163745,7810.251803071227,1243.5684303835535,1257.607780970119,7826.336750634946
tbar_double,1694870.3148683263,3157468.3424733225,3291712.9442602633,-376.1826072003399,122.29737677554452,-4.100798001757433,1305.1038791401045,1737.8131837370008,1505.0174954263152,1527.6627132345845,979.256340507743,502.90221789541897,2047.6205654481214,1900.5710619837073,2269.1186811496177,655.547392038047,1859.002216422819,1579.5564044048933,222.6600371407637,472.66479111039666,872.0576951542699,814.4978873521605,1338.1247793753328,1462.9880757562028,1534.1939367592258,1550.5187090740885,1779.1899080296198,1323.0549344494516,1664.7182808859368,1381.1423990014875,1529.407509845615,1542.2872657036023,1514.0842049654486,1090.7074444756297,7818.043366407327,1249.5453485373532,1251.109101105584,7833.639122867969
tbar_double,1689935.0943720508,3145188.5458331825,3289080.759242633,-378.1949608145838,103.60166491045459,-8.885313551940824,1322.1449139630981,1728.5555154667124,1494.6166939002935,1527.6201276283996,984.2497833201288,514.39371692482,2028.5235005341137,1916.2107279911734,2281.2019521040916,665.624488523367,1840.1110708008323,1578.2690460047193,222.5607849470569,470.62234718270736,852.7543746525727,799.1654797037197,1342.9789105073255,1452.0903380179361,1551.9538934019974,1555.5456813343078,1761.658889278732,1335.936242867615,1656.33377178431,1394.089958209235,1529.865952581088,1552.9981851768262,1498.5334318701318,1098.580801521763,7807.495670565033,1254.965032187969,1253.2391624512154,7819.16043847991
tbar_double,1689023.0495436306,3138310.8298882283,3284400.9632882946,-374.38899126012507,108.09101331072831,-8.884450681935384,1305.3765791154283,1731.8899694822621,1487.4884401608217,1518.740657202325,976.7922127815698,511.00846770854565,2044.6491086320555,1924.8454718176,2294.740738594073,664.0350855337458,1844.1310411047293,1561.9748678431808,228.15729155919303,461.5367173990759,852.9026638087716,799.2354632343149,1336.9371972753133,1455.181646854018,1569.88266291166,1566.0358602591386,1765.6155204232234,1327.1446316344454,1644.229464847399,1402.998631925376,1535.887319300036,1567.3537103252327,1500.2756283256053,1084.0727796937567,7817.710861706438,1243.5202992682941,1254.825120473524,7822.720916025106
tbar_double,1703153.997511159,3144022.9764595316,3289644.2255616155,-372.1141992898313,98.64849308842969,-5.401707304065229,1310.9994956251087,1729.7762456014711,1502.7879057271198,1517.716233289184,991.1118630581775,517.1171024417315,2054.944517977747,1906.8598947577375,2283.3214321416067,659.4455787611104,1860.3026705683683,1562.811157989874,236.2442255978525,452.2531679588531,866.3643122081791,786.6661135133619,1328.2556600130922,1466.8161426485956,1568.7339847520898,1583.9661025139403,1784.1887482608035,1328.5200696064749,1651.4010645813482,1392.6363400457399,1516.389721180915,1577.3038571435068,1512.2663477868568,1070.3479650881661,7820.452550756645,1245.6735489548182,1270.3776557195613,7814.396513976588
tbar_double,1697336.699254466,3137763.460487831,3289410.25384748,-374.61673115185056,65.8442202174731,-4.60223505600003,1306.22161468818,1711.8083725046663,1510.5910517869245,1534.1371481227052,983.9676857754753,513.8410351004919,2064.2150998812417,1909.7940700761515,2263.6986812605887,669.4454815688916,1866.5249304370304,1552.9171056418481,240.97827747572822,440.87802392412874,870.5342092947482,800.1456388519191,1311.0402349130004,1460.0747069535269,1553.1475407393416,1571.5124614487247,1799.6565097745602,1341.1530107047029,1649.4733730759667,1397.145725317485,1513.8592848691383,1576.773070471944,1499.5927893675416,1054.0486704524294,7809.056954175548,1237.7747021127548,1286.3399868536496,7799.238990482239
tbar_double,1703751.1968110732,3129486.0049461485,3290155.572834522,-375.44729113563517,69.76615394553619,-6.693471827648596,1323.8652619368554,1721.7803555626917,1523.1595250759924,1524.3741476943958,984.2975859393667,509.50281816672805,2048.611179170548,1900.4308803007768,2250.7556240943027,654.1381481814839,1859.1413730826443,1563.9385039530562,237.76938791030983,427.0054273354956,852.6746450359544,803.2166493217267,1313.2587520419197,1448.6149182695779,1550.1725500689763,1591.0872779197662,1786.5813258437877,1329.3355298470237,1654.9313213720054,1399.922842963033,1506.4706038235454,1557.083565176695,1518.614066433383,1060.2950549228294,7791.877396943183,1242.4816682576031,1289.107776787915,7810.122204989074
tbar_double,1687504.5243707462,3133223.4954624465,3284300.0912267137,-374.75987597397904,62.82697133390003,-9.999332416622611,1325.7339388587554,1715.3637751357576,1513.1275055151123,1510.9890730438806,999.9257013725859,508.4153027440247,2039.5474572206813,1890.7612913131734,2260.1834409203875,671.9474189023783,1846.4148634976355,1559.989346540756,251.13969314901897,422.3699351334614,842.111926131831,783.5037746554262,1332.8240711870658,1439.1878737244372,1530.6034136537883,1596.7267735706762,1770.8397698440128,1321.1593882297584,1653.7262433030403,1407.0403636699589,1516.5004860472554,1552.1074383077212,1511.9829524065515,1064.8005935437386,7785.141456830996,1242.309398496075,1288.515494665343,7821.80172740666
tbar_double,1699040.2782889155,3122782.3292288226,3288414.763853406,-373.5916355176547,40.27980738685397,-6.597993819527861,1333.4246909454853,1695.4537047103615,1528.2950576308324,1530.0130128062926,1002.028120365482,513.2108378942376,2041.2121299545838,1884.8950855674668,2241.5602536724996,660.0918626180912,1853.0362390646915,1561.8163575648398,235.72978875864968,410.2016118901583,850.8190528348376,788.1698115955583,1330.2705311346133,1422.9089490687645,1520.4714117099657,1615.3026235265115,1754.8479622902685,1311.532834196162,1665.467881634603,1389.2423051698956,1511.522884408889,1547.1070225971973,1512.3641486320041,1051.646958034738,7774.06515757724,1251.6878947517619,1301.5459774883338,7814.47465895539
tbar_double,1695621.3936399398,3137650.0520808934,3286975.496003753,-372.1683540930039,49.852121840071796,-6.378269993603061,1348.0984745036324,1692.7116207830306,1524.465155180597,1547.431287659585,991.5233222177453,531.2734393849155,2037.215290296619,1875.316813478359,2237.845474969715,640.7423326945803,1848.963651591877,1568.439719408496,228.01562972921155,393.3837682514263,830.8971196633432,796.062814082281,1325.2982160155386,1408.9287314134344,1501.8365286866554,1599.7831817054628,1755.032783491177,1312.6198311985918,1665.610542088668,1384.6574610215664,1510.9921571204356,1564.261359464191,1522.5158128667288,1058.1991479582043,7784.69913555529,1237.723815877267,1310.7221224534446,7800.570049114696
tbar_double,1708653.534556132,3125807.5439435113,3294105.0074696103,-376.3174130013289,53.77907270672985,-6.434193374566308,1348.8300253691843,1708.247613334169,1541.423801061562,1567.392742639472,1000.3709094602251,532.3060093275217,2055.5588340539316,1888.5426936636038,2257.779636274049,651.5236659523897,1841.2461659702012,1575.2382046838654,238.36488444795765,407.50996547280056,817.2688032869722,804.8471993795195,1305.9661624691926,1389.9112482757319,1483.343349144013,1617.3063486468086,1756.6302404059757,1313.0685407058734,1675.254847071161,1373.6471977117435,1493.8825168617477,1571.286873746012,1523.882261037309,1068.5533501049151,7784.6603940193045,1228.984841187778,1311.3431809078934,7812.043076096309
tbar_double,1701069.2916434489,3122968.1011912473,3289498.9854351263,-372.06783947110887,28.60574431247684,-6.359132784808922,1360.972370959346,1715.3359164720023,1530.5859390989606,1560.3198947079852,981.6642851914312,528.4292182307499,2054.742909670972,1887.1283773143268,2252.13518163132,639.637794459006,1840.049735068617,1557.3879466237458,241.43219212260118,395.21886894573123,815.7847943450623,788.8633735864025,1296.7354892781043,1376.6367169567488,1489.9042139796,1624.0277417018945,1745.3142580288993,1303.160245496344,1679.1042877580915,1379.5078088606033,1500.833935264007,1553.9939256480952,1516.9521090186563,1064.3685320090635,7767.111981847053,1230.4142129650313,1320.7966274109333,7831.887051580985
tbar_double,1679815.7121084211,3134721.32456351,3292466.0740115754,-368.9199715136322,20.863926851545262,-10.725200711262795,1368.7933341229602,1716.7849482761308,1510.788135465478,1542.2798851583154,1001.3443906549695,520.2647768088573,2061.1904050834405,1905.236741993226,2247.04733961293,630.2308869450126,1857.0886046383248,1549.461252287555,222.2547180039276,396.2754708510351,823.0746719679538,771.9490127868002,1278.766035448372,1373.8940423217005,1495.6283907626676,1638.156218202607,1734.447230132179,1312.693861664763,1690.6132357886486,1378.1006297334939,1487.8261993817614,1534.9222675308838,1500.219202950928,1065.3253901850715,7748.259023035461,1230.593510888601,1307.4916519748665,7827.78634474226
tbar_double,1685374.511170888,3140975.748880099,3298016.8991834586,-366.2979060483127,18.226158067161876,-6.448891279611746,1360.9305403908781,1721.5248719389015,1530.7195070811322,1559.8680110026278,1012.2549258698526,530.2876124756091,2043.3036364309187,1895.6939237108504,2229.662139243975,622.1943352143302,1856.9111691481992,1542.5944829320242,203.33690896077235,388.0481118813193,842.0896698626216,764.4184083867312,1296.6314489423617,1392.4692525516573,1499.446245781346,1635.7544297650377,1718.7842296738309,1303.0013049043582,1703.7052291083419,1386.385554117813,1495.7195017240347,1525.4899576494447,1518.1858331694907,1046.3330257864604,7750.545310239182,1237.7856947093624,1318.2821010056205,7838.903896402528
tbar_double,1682614.3686538409,3131403.721513481,3301740.800888251,-361.837847840138,22.21447182017953,-7.02985517388404,1375.7482998118728,1713.5998439635187,1533.6752797600464,1553.305264447975,1004.2070919017308,528.071791175691,2046.2214787620196,1900.9757662354593,2216.4527298179555,603.6157478176176,1875.2042495626422,1560.6374969126455,187.49922765127607,404.1642924046107,836.9065428535591,751.0389657339174,1290.1076691102805,1374.8181885790395,1495.4327412682915,1616.8741132072548,1720.48237364281,1313.5126960679518,1684.999556116057,1402.687801507063,1490.1148039457034,1533.0711729080697,1509.8593724410562,1036.9162665176468,7733.92126064519,1220.0748590224716,1301.1500551235554,7823.772937657577
tbar_double,1683311.2644101202,3132734.0678709215,3300535.917049069,-363.42844636304307,10.803858003409275,-8.150794888200437,1395.7264822751317,1693.991311223603,1523.9218527260205,1558.653050849563,1003.8387302868351,545.9519878057972,2051.375668184678,1903.640533692156,2200.6282451252173,620.3725209302762,1886.7371140095381,1542.7224811656902,204.9002584139297,418.6741164119083,834.3749111478642,740.984644889873,1280.3043747296947,1394.4185068283975,1496.1977822769009,1613.1914299527898,1728.476082062476,1303.5661518360403,1680.0669496996572,1404.3756080104613,1487.908377844993,1522.9428575460108,1507.3275107747877,1042.1983990294798,7721.706024862803,1226.708815772028,1306.4564510470748,7810.138919754882
tbar_double,1688859.3817133873,3158657.745608538,3314228.382779963,-366.80969689349035,58.55390293451892,-9.182054708812073,1406.2744473609164,1696.28516895859,1542.3709263886822,1564.0341586157901,1023.0852581153287,551.7740103470851,2063.3495873101983,1912.7223345568411,2193.129562339245,634.3125095939952,1905.320941124957,1560.5740479904337,192.8328776299126,421.56741415607183,849.3459639878032,754.2121620437126,1265.5709242508776,1384.6246273404352,1508.0922304423702,1595.4029403385498,1738.6400924179688,1295.6666854059042,1699.3688019107103,1404.1443298997856,1486.2060488179584,1503.2497252627704,1526.776744781393,1052.3393346461687,7740.778004152347,1221.978110543031,1286.5256025344681,7805.56772000729
tbar_double,1691266.8629886745,3126145.650781511,3312697.4779550293,-366.70292988713743,80.4729588239958,-9.167125345045816,1394.8066541665519,1716.0155403855922,1525.1802750564889,1551.0682358321073,1024.2871780525388,537.349627291884,2063.941957657605,1927.6313181525688,2195.8950345437856,634.6603391237662,1899.2533338186856,1575.58173148286,208.4674644515271,437.4158711282622,833.5232158810642,742.7862608619918,1250.0004808880333,1366.455566971641,1513.1765637739322,1601.5414331116244,1752.7891994179931,1280.13449226946,1695.6714629693395,1417.4172543802108,1476.6298509823819,1515.772895542793,1527.0458415582825,1043.0516942882646,7756.156130350633,1233.3815733436386,1267.3758704383777,7796.492513918412
tbar_double,1673199.5567670527,3123815.777446845,3308353.0874883174,-366.5874540595808,125.6290653865912,-13.671510039690727,1405.7088307793415,1705.1366731269884,1511.151729196305,1543.746348077262,1024.6201465983047,531.8528577093953,2078.591169450155,1915.8950793975077,2196.6691034036085,631.686767404424,1911.7491200529832,1561.0139633652434,202.66131064114848,443.0741256438918,830.936812414732,745.7955525186184,1257.0906143293669,1378.6828423275138,1519.2044358777416,1596.6615277525707,1772.2690673290506,1275.6589339092232,1679.2193347338534,1397.6731393277723,1474.0690228122642,1535.4271196853092,1543.724881917955,1050.2734013872957,7771.205191951027,1226.8726786036605,1247.5117139515794,7784.694931013076
tbar_double,1692050.25767278,3118136.4887403897,3304608.199757223,-362.9282909171537,96.39487166090872,-9.593002002304942,1400.9735810071973,1692.99294484059,1527.7019319779713,1545.770062776859,1013.6869975061855,517.6765369914166,2064.0826927090507,1902.72803994035,2188.7766030637076,638.8952702087291,1913.4954253511485,1566.0658044342717,206.30922135393357,458.5305983840991,814.6332708002353,728.2129398002076,1266.8442774346506,1359.7719935991247,1529.724534810526,1598.453376764844,1763.266779249675,1292.6264659432309,1683.8229999390842,1379.096148038788,1472.5899072407763,1539.0585918131299,1525.9067503806534,1034.593033942327,7773.676562442141,1208.1997859166172,1261.5065855432842,7801.461352728643
tbar_double,1673039.8805178308,3117026.2548877834,3302127.185924109,-363.2274972308407,94.25063492408862,-13.30241938898178,1404.5116871011505,1675.2402231902554,1534.5975542802307,1555.4016009620618,996.2895172849984,525.0142285139442,2054.7827778274836,1913.7894869701847,2183.196081656367,627.3519341102817,1919.287149483843,1554.8594169429068,200.87182952386038,455.2814737825345,802.8577730608482,736.8487928989082,1286.1051578001693,1369.1958368107678,1547.5627365483867,1603.0799283216468,1778.736955172983,1310.058390351188,1691.9149626520423,1362.4316235237343,1464.6297769239416,1548.1745120224102,1527.262285010039,1035.3281759012996,7772.779248826003,1201.160080753523,1266.2594833046192,7802.254718116807
tbar_double,1685126.5915890255,3115781.5497341184,3302150.0140354857,-360.7133630034,95.17885088670012,-8.579480397528519,1403.89310583029,1686.1340766862975,1540.233629331627,1547.9528488205315,993.6882952089003,526.0312733540998,2044.309367361718,1900.2684731372751,2189.6014518482843,641.5168647286318,1927.1600248599766,1568.1074626831978,181.37485248049072,438.52972436487835,789.5872231918297,735.2773804485971,1267.1666142574295,1353.0291597125818,1553.0936433168124,1606.3605576241341,1775.169507716475,1326.8862494723294,1705.9600749656681,1355.363773672529,1480.8953581108126,1539.3292873219218,1523.584977064924,1046.2677086910135,7776.368650653931,1184.800710391553,1268.558919491235,7819.111698396999
