vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,cylinder_0_LENGTH,fork_l_1_LENGTH,fork_r_1_LENGTH,tbar_post_2_LENGTH,tbar_post_3_LENGTH,tbar_cross_1_LENGTH,tbar_cross_2_LENGTH,post_l_1_LENGTH,tbar_cross_3_LENGTH,tbar_post_1_LENGTH,post_r_1_LENGTH,t_cross_mp_top_prop_DIAMETER,t_post_mp_bottom_prop_DIAMETER,fork_post_mp_1_prop_DIAMETER,t_cross_mp_bottom_prop_DIAMETER,fork_post_mp_2_prop_DIAMETER,tail_tbar_post_mp_prop_DIAMETER,t_post_mp_top_prop_DIAMETER,tail_tbar_cross_mp_prop_DIAMETER,right_wing_CHORD_1,right_wing_CHORD_2,right_wing_SPAN,left_wing_CHORD_1,left_wing_CHORD_2,left_wing_SPAN
tbar_single,1512589.3712262048,2800724.4502005004,2722581.8947956953,-295.77956107507123,242.3473172959594,-15.595775112303217,2222.610195416311,1535.6708053305183,1458.2168814530362,2019.0884232212472,1960.2764768362833,1050.1929786507178,1025.1626779933122,440.4613338553743,1218.2178128147798,2033.5286914381395,581.3937839046208,1545.9651194656187,1721.0097463373995,1747.0813460844793,1558.4952320819355,1498.8368614090025,1411.8271924318703,1796.2022676591444,1922.6237918342736,1316.0200151030808,1583.5334978706978,8202.295484741271,1255.761487173446,1563.8598078770265,7824.939312270804
tbar_single,1513099.6221251197,2797232.3360713585,2720672.1610395918,-295.48706624704215,242.34291587074011,-16.500659523588734,2225.5098585060628,1527.786889881775,1462.915484014973,2006.8768165812603,1944.73033834239,1031.2017855811046,1039.7974087249488,450.07899501133096,1225.922739352242,2044.5652127596434,580.948396321865,1528.284489012426,1725.1159862308168,1744.0039642288843,1546.8415730246147,1512.9437082208012,1422.5016694485967,1782.0390404291452,1936.1839983502578,1311.0824750991405,1588.6901853881711,8202.350000438299,1237.173605289325,1577.3826410905363,7821.847175503531
tbar_single,1524437.385408481,2800075.317547092,2721344.105942983,-300.30747459617464,244.30051240190048,-16.391417878339425,2218.059356193998,1517.1026179041123,1471.3461297402032,2007.5533293059066,1952.5068809279055,1033.6711388876988,1046.7585457153932,446.25983542107025,1245.3252615617841,2024.729869833365,589.2483959712777,1547.850661250722,1729.3453243582264,1738.8214780772712,1530.2882624320712,1516.619449545859,1403.831988636874,1789.0178046994697,1929.206161787293,1315.7076977234588,1592.6659783501073,8203.80193831791,1234.5302647395254,1582.9580950934885,7811.970847953432
tbar_single,1514629.3459919638,2799975.5690243514,2722522.768365613,-298.11391075747974,272.33469555067023,-14.957565903083337,2227.489147293957,1526.430659121828,1464.8431991205725,2023.547495929207,1956.0339653755846,1017.5963838072655,1058.888338898367,463.54004025134975,1257.208657142109,2005.7690258623186,578.3736779922275,1560.3462430631398,1742.802956286902,1741.2799094317088,1512.2703355420624,1500.8221763091542,1407.9767549962783,1794.9336148126017,1928.649649026659,1309.3530704568664,1605.813422184841,8210.285037630176,1232.6511587722937,1574.613375109581,7804.866908209747
tbar_single,1521446.168040477,2802141.7630210686,2724158.997409235,-301.4168134169055,274.74597778650343,-15.370319253128839,2217.582465996517,1510.2180416144702,1465.3552200564354,2013.1634405950065,1966.447115808369,1034.8389451169762,1073.649884980766,452.2795919702459,1265.9280039197515,1992.5943773386948,595.8458085542318,1563.5115958343104,1733.0419228859032,1760.5458423808566,1506.87629281675,1511.5919846513145,1410.7232405747295,1799.646226235007,1908.7057912333196,1326.4286254460656,1605.0338023256222,8211.289369398331,1230.9036360560672,1567.4250829805578,7817.045904666891
tbar_single,1514373.567145596,2799917.9561318327,2723275.9209605814,-300.13108624342334,261.1087197543895,-15.158045797029148,2235.4944728704386,1508.8878681756385,1454.171564797129,2005.2807987287458,1982.7289290825834,1018.6493410225148,1060.6683510934383,465.7623212859885,1250.7645567534387,1995.2901404445927,586.9637736522232,1559.1685493171144,1749.5063863836333,1780.3296720041053,1509.6224646710828,1507.3700341419972,1423.5199236986973,1819.4998278245594,1904.3794276498827,1330.1554432038274,1601.0654379412615,8216.23687853308,1236.6714879904841,1578.05730823417,7818.465924412911
tbar_single,1512291.7501865681,2817882.811870836,2722352.540518815,-302.15123134618756,282.40166467289464,-16.661023100465528,2224.5703342686384,1494.9250572384326,1463.2630583842283,2024.3710535754121,1992.1265208662726,1027.529767468273,1049.728581050252,484.5657742938678,1240.5879552407496,2009.3230356429958,593.5754596008094,1567.0245983870627,1763.4895984422867,1761.7945245031754,1515.8454838249206,1509.4735835121803,1428.456834326541,1822.7631069519048,1901.9236253362978,1316.7344978443537,1619.2492431338885,8216.588355141415,1243.6951893155951,1581.921620839101,7813.203728517638
tbar_single,1508623.3262515573,2824806.049979838,2723182.4064057553,-297.86171365891533,281.0723558877788,-14.751190151253557,2223.553881089117,1484.439351244222,1474.2774745194076,2025.3147779774138,1989.2445332602952,1042.0038673658278,1044.2866418651374,487.8678155593787,1252.4737987105364,2006.881594253635,613.5044035400684,1576.6759649936198,1769.6905064051257,1748.1684685062853,1534.1387925788144,1513.6139247983813,1414.9112657329913,1840.7302157572983,1920.775706195696,1320.5310419870314,1607.9485997897114,8219.1954601097,1247.326896143063,1567.6062589533735,7805.471797694069
tbar_single,1504920.7917190585,2822917.1517054825,2721996.458920104,-300.6851918033568,269.72468068300793,-16.427403908883843,2210.57199965853,1484.9673176165354,1493.5657458646426,2016.7440422753075,1977.7585175085726,1033.922678270498,1044.0337288307364,496.956464557386,1249.7361937280825,1999.094322031896,616.762240555574,1583.9702562783798,1788.7478013601003,1735.841961009805,1551.266602053735,1532.9705071786143,1431.2953042647162,1834.8694840226547,1931.9745837656455,1331.6373253032789,1608.8093396171612,8199.848806857492,1241.6973539399073,1570.0997689033932,7801.699894351074
tbar_single,1515503.7815636515,2823413.7769314414,2721946.1901011695,-304.6385184677693,270.8855674528954,-15.01463886880567,2215.990825636239,1487.1002773245177,1510.2833782146013,2020.157938838722,1974.202627566045,1019.9817312222013,1037.9848355504898,489.23611076922305,1266.5414937250287,1994.7243054016058,618.3002480727357,1572.817304760782,1801.7541114673902,1733.2005194690264,1556.3078192766607,1540.6533832246575,1423.2971762629006,1824.535829650023,1914.6166197953658,1344.2597235989488,1619.9994139690607,8190.757662584876,1238.3172183411507,1577.5887922594272,7792.46574637576
tbar_single,1516785.9110451872,2810470.243418315,2722099.239049397,-305.44892708407593,228.63803571328043,-15.045697458263088,2203.960321591719,1478.326520825012,1506.7225432045723,2032.0383472526848,1986.931271057107,1030.8179959877586,1041.8483752139152,470.1079644478979,1267.9941622465433,2008.2618109481346,627.3873822945649,1565.6353249792007,1793.5065310623231,1751.781199929953,1554.0661290913806,1520.9683347869684,1406.9330765834388,1821.2773577961755,1899.252795049129,1338.7730222778289,1601.3003483061066,8184.542604178985,1258.0720807675323,1595.4413915284867,7777.222075184531
tbar_single,1513061.5844862228,2824788.533417716,2719570.4563113395,-309.28282112976376,256.885538714338,-16.643753331589643,2190.1931649837074,1470.5273182534622,1486.8055382124426,2012.5316698878933,1979.0764538394515,1040.6513322647947,1061.632570768723,453.597106089449,1277.1427446295274,2024.0838016746006,621.7537339326012,1578.698266243448,1784.6699064226052,1744.591136201624,1563.9419917808862,1523.7709418753698,1416.1395812464018,1802.4509117170567,1889.0264901525525,1348.1276179505026,1616.308147138292,8196.908785183763,1249.6193936813734,1590.7671473301393,7787.071438972151
tbar_single,1504163.253356867,2804441.8158080825,2716382.5021964237,-302.7122943595655,252.11816418407165,-14.826985300557993,2190.4163798264494,1453.431089300314,1502.754948604613,2006.7997532174832,1961.1235322744665,1045.9156076431782,1044.373118649326,447.6371221484389,1264.2855953129185,2015.3260048113984,613.9648791095517,1578.5542390288263,1788.820692769824,1755.4349340871859,1559.9642743853803,1528.9998883567398,1405.3351145377376,1799.68663423728,1898.806371597196,1345.584428829253,1606.549428079286,8183.445297950565,1241.2544963279395,1577.513105271523,7780.453630332989
tbar_single,1507518.1933948535,2806979.536319182,2719585.268487176,-304.17953224883064,246.31115150203584,-17.429107738983625,2205.187207001444,1473.3132568108094,1487.1920555448614,2009.6957727056447,1971.8929937219204,1048.992882574446,1041.9134263773387,442.0794285838273,1280.6782580831068,2016.5507781389274,631.8140879831005,1564.1337349814305,1793.5468558249845,1759.1320797841402,1569.257005697264,1519.7387986727852,1403.1665251082163,1791.6557940141904,1882.4736424462026,1328.749320642618,1609.7620029491266,8188.556953266319,1245.3891821652835,1595.4679050555794,7769.4848160874435
tbar_single,1509051.4052519957,2819264.123546944,2716615.5759914806,-308.9195879842166,244.01054848197796,-16.371259882664358,2222.0157326848803,1465.4274140513166,1481.9253451089817,2001.8714799376576,1956.6584502936246,1044.3660411441538,1026.1450009130963,441.6484069431785,1268.4059788610132,2011.947252590924,612.3663799054852,1552.6030264836188,1811.005698313181,1779.110885567885,1567.5170516980543,1508.6580707750093,1386.7121780504347,1804.9196717266182,1867.8023161093245,1334.8241681716725,1616.5628407446384,8188.054057451639,1258.146030269029,1603.8443582760224,7774.00269117327
tbar_single,1497703.5341197504,2820410.38330991,2717559.1427325867,-309.4086071777401,237.16762343947022,-16.01694982435473,2239.871808795035,1461.4660585189922,1470.3994488747126,2006.041993350777,1947.8667279325439,1055.1269733404838,1038.6675090099882,457.76635982945726,1285.206321584821,2006.0181971060415,604.9061469567512,1571.9902880394577,1829.7314081313214,1785.9378030683517,1569.2961277521692,1527.3751285499284,1371.847027101852,1788.6047220620208,1859.0387466477478,1350.4105121836508,1621.9885791865604,8169.999476155626,1263.088671132095,1603.8287776851005,7763.313714001126
tbar_single,1494052.2683591421,2805231.1661697156,2714814.707177448,-305.0767710785436,249.99854247147044,-15.759176362806617,2221.2429434492988,1451.221355624017,1459.4116505148202,2018.9078282962387,1967.2787617946915,1071.2094325306332,1037.0284630667609,469.6339608773061,1268.3917554440263,2012.629700333894,610.3594893849188,1570.139609225198,1848.9290622346773,1796.0267960199158,1557.7322031833337,1537.739960639305,1390.6095251643276,1800.005720797123,1863.5863342848,1330.9226078854067,1625.8790565767908,8158.686413674412,1254.7870748575592,1595.300467263744,7754.874860527353
tbar_single,1517466.6492016837,2826827.3003504854,2718157.5425562426,-304.01157713724547,248.4894788507876,-16.06026637556015,2226.805033873257,1456.328650094099,1470.7691814717584,2008.1287357477186,1982.4791758521565,1082.3972251479368,1028.2322639872298,488.5332053551117,1269.1793708797459,1999.3145763924738,602.0899036852404,1568.2351251396592,1848.6236394482682,1783.5191726381738,1555.4920039419965,1544.8153593761638,1407.804423728467,1809.6987675994142,1871.6963836105222,1326.1434725286615,1607.4279622774784,8165.610184857074,1247.936485374174,1579.0821106679593,7749.454949126698
tbar_single,1507451.9866580758,2825933.3648743574,2722099.791728761,-299.15853598435683,250.93900181225035,-16.616751360941926,2230.3904872707144,1462.3351110451438,1485.3272194019073,1993.9857650225672,1997.7984224267343,1065.608095033773,1024.2083906625649,507.63139101733634,1250.3595185567494,2016.1951282060772,599.3764481498905,1553.032241959751,1835.6858102164736,1771.2279472718285,1538.9712395956503,1559.089656746489,1389.5483427202623,1825.2888911347102,1853.4448438133602,1313.2799511972773,1598.9783401241407,8176.416684794594,1255.6541820521943,1572.052778722105,7743.158596825088
tbar_single,1501961.6722262471,2813020.7057343437,2726525.4556981856,-297.46078130700914,244.36901858356362,-15.496217501691222,2246.8591957344674,1460.393371740674,1500.98317172261,1985.9857291696674,2012.005995467102,1050.7638043807763,1019.2393642725185,523.1448670749527,1256.0726662554985,2004.3946061660693,581.980831997435,1566.520950995662,1832.8913097261134,1778.4144466745001,1555.1261926612715,1542.6278302792166,1394.7615212929281,1819.063632279291,1851.761266682806,1314.1311465589044,1579.4626207938095,8192.9762865691,1257.5327000217592,1560.0015287705405,7757.199444680762
tbar_single,1513331.9740096317,2831120.594486402,2725108.2574221008,-299.75594851926144,233.88690867007642,-15.7283221209205,2235.4205174355648,1457.9933509104808,1511.9108641592256,1998.021466141889,1999.8217498825306,1070.4220430305015,1020.207002047433,525.2879618405492,1249.9708608547207,2024.0433690683828,574.6797454250138,1553.6939330653227,1818.1516012977547,1772.628545978364,1552.4867471040366,1548.1795873743488,1377.1903530398952,1817.8386082223437,1861.289705288977,1331.3772599487168,1565.8338547015612,8194.70466735453,1267.530413038285,1544.6920534586104,7769.561396196535
tbar_single,1496868.773541898,2819185.4989048783,2725196.4634746476,-292.5137401299872,231.70052889705335,-16.618857547369203,2232.98202022105,1451.5489927875633,1522.6297151658762,1981.1819382714702,2014.6303668418434,1090.2412609354028,1004.921136816261,525.4586672765101,1234.1568955692258,2021.8489439983678,566.7172748472614,1564.3283828598715,1814.7716403925535,1784.8686073910878,1534.9250188517574,1558.0175476626534,1378.9283908937368,1809.458974108248,1849.995877999456,1317.5865041095412,1552.1142628640373,8184.232253573005,1262.803751285743,1526.7716244195008,7784.316408328389
tbar_single,1507361.8055539208,2821953.5264397105,2726345.3533550315,-294.805151905403,213.18278996649164,-16.375519906411093,2240.8284909090953,1457.90406138317,1504.0864924928505,1998.9678927240477,2031.0530293548818,1104.7560731176084,1003.2923642625557,514.070164241987,1229.2459549009495,2018.0791115988668,581.6614622534114,1556.1586402726286,1797.508806838597,1783.6593625547987,1536.754530322622,1577.5415735102754,1379.1565959196018,1810.9809280060272,1849.4296379068096,1329.615192681491,1554.3145249188758,8165.411501521939,1275.692611737039,1533.171872510586,7788.433126675171
tbar_single,1510723.6330391916,2837281.6631908477,2731887.737739032,-296.2065310346618,218.09443482202525,-15.029150436115929,2253.9043135281963,1471.4360051884646,1504.568244938304,2004.5935930992027,2049.9646780828416,1095.1286933075714,1006.7675543733237,498.25278581256305,1217.9570983409317,2021.9452698345285,583.5427823286003,1556.1238509543746,1784.9825049994108,1790.3732388095966,1544.6271079340672,1578.0272650863105,1380.7795609964755,1825.263538542781,1857.754655973246,1331.5088627498951,1554.3260395720276,8173.641057493659,1264.628347006407,1535.4976691414668,7783.3419879738885
tbar_single,1507811.0541078737,2833523.709591723,2728562.4336221763,-294.04830341768553,246.03185418197924,-17.273115226327807,2254.8145195158904,1472.4574970031556,1486.8197320078166,1997.6995861979456,2053.219337555305,1104.23380882448,990.5718061032468,516.07847356883,1220.443848053733,2012.2502721075884,569.8406047357278,1555.1189914589809,1770.8983591079768,1793.9797085259765,1533.3950947269261,1578.8218310078394,1372.288070218431,1844.290530229079,1840.395099524689,1314.4596205285536,1570.8836011521196,8190.389801843315,1246.2106150392456,1544.114516954548,7787.146092644171
tbar_single,1525585.1301933413,2839276.9309867257,2730534.6691401657,-296.10972073527694,247.83324088374025,-16.542819700285403,2266.9255461471917,1455.2485309116014,1498.2984667424428,2008.835101467619,2057.5058105401854,1090.0163250147193,997.3388898791003,513.3716443185791,1235.9337089811509,2015.359059999025,587.0036824962532,1546.5271602445453,1771.775177003738,1786.6088719095048,1544.2237966341,1590.4529949591085,1387.8323407415817,1826.94735492308,1830.5561809050673,1332.201000169686,1564.940595090925,8203.493524660687,1226.4665341630368,1540.0998737594507,7791.424589801625
tbar_single,1512462.2396545033,2827554.281610425,2735603.640362922,-291.39131400133357,234.27308159663815,-16.645931227897087,2273.488995244991,1469.8258727049883,1507.2992646578018,2003.7408482010003,2050.7844617744095,1098.167505516246,1015.3032919825627,512.3070715291879,1247.0018297780648,2023.3306126417517,605.061007742243,1544.8733967540834,1759.399605126635,1795.641838347771,1556.3900608777224,1589.470747057524,1388.3535745016534,1826.3747008488247,1839.0437244683674,1329.2872300318854,1554.0382981308612,8202.66803771758,1213.7772960030557,1545.3578334306173,7772.578915560198
tbar_single,1508325.678644828,2824925.6480104057,2733797.8052717224,-288.7865322948586,251.3467378593546,-16.811306809098493,2286.9083539948847,1457.342543854072,1493.2797220471555,2001.4029451691176,2052.4088999642977,1096.6674325854574,1010.7546259273607,514.7633028434219,1234.8743267026775,2029.2483178491118,597.9203252385483,1541.3417812543023,1777.5185212525616,1811.2351026551808,1537.8161097030388,1604.8673812829563,1392.3363511447865,1807.9374559858318,1834.3571004990395,1310.6403589510653,1557.5451535407578,8204.30304198289,1227.985014397209,1533.4917630211728,7770.531999769704
tbar_single,1510608.1922590185,2830725.3234784896,2739991.917822764,-293.9271381154594,210.8405329522816,-15.046363233618433,2296.1280555471244,1469.5959921153244,1498.9553894092946,2001.5470468299923,2070.3364726576656,1098.6472352232877,1021.2942917168373,524.6305268523615,1248.8108422514313,2009.3112614419947,591.1236759022698,1540.9630491073885,1789.029635547278,1805.3996379804967,1529.6192820930555,1612.718764594808,1388.3532979417362,1800.2717551882993,1836.499997955255,1326.4909721169213,1542.835847810556,8191.636912511222,1244.0094315936433,1543.2532429777239,7762.791809050884
tbar_single,1519572.6796271168,2845425.7854403537,2737742.196388298,-292.74169328451717,205.1116876471469,-16.094221780563398,2280.616250211321,1471.202112917033,1514.2775520549797,1999.4259218700395,2067.850241936779,1079.3608933454484,1001.9548278331514,537.4796687313626,1242.478023323935,1990.5345581132617,591.9170924186919,1559.0649662700662,1803.3665504204005,1808.6654533957585,1518.2569682185588,1610.5572722233583,1376.7056362434698,1805.734265012082,1823.9767497623386,1312.5491196151831,1526.5616966731247,8187.049690133577,1255.2165138509429,1525.6706229741621,7751.746005341827
tbar_single,1509338.3389092684,2845206.865205273,2743432.850123861,-287.2982666028746,221.28580909008815,-16.390826016573666,2299.295119326659,1483.6206750451001,1524.6394708373746,1982.8158449526973,2075.048094468953,1059.7903599631127,1003.1935896120419,547.4075755210436,1234.2833660915296,1991.0892830155801,607.7290122487291,1543.4958305777307,1799.8369099933877,1825.5192768037093,1531.7157450000739,1595.7550293614643,1363.07928886282,1785.8858173792885,1805.5842011961302,1303.4844598719073,1522.493479608281,8189.728935728259,1251.346675202551,1506.276338493339,7767.746161943414
tbar_single,1522207.6089398381,2824468.9377491437,2741401.0524926228,-289.22143572918617,247.10958017246386,-16.144046022710796,2303.7155930315835,1483.1107900487173,1536.977061163962,1991.6508667682886,2056.1945028776213,1054.8767092353958,984.5003430959666,535.4004911143445,1216.0907874142524,1983.6499128312,625.7489695799158,1530.3607517093,1789.73352835013,1814.9461029749343,1542.062478564328,1605.7913365877032,1381.7853074121465,1797.6392241240515,1794.7099648500798,1311.1284339432746,1525.1415491040418,8207.14264388275,1242.0773328732255,1494.4394719743989,7749.943195680038
tbar_single,1533396.7331369037,2848298.416847875,2745606.7591601424,-293.45048046604205,246.8935215252127,-16.895742899901176,2316.5178538219793,1501.845909416252,1539.2935629345693,2008.1126528084708,2067.8181639079553,1045.283705324483,975.3044290354449,552.2647847671645,1223.7704674368922,1967.789545866206,641.5284606208216,1530.4228040042751,1780.2571697190956,1802.220583731069,1529.132562093425,1592.1910673315356,1397.1644131984945,1812.3134704641827,1788.483914696504,1306.597282204318,1527.3117747666436,8199.220004245319,1240.6795586111384,1493.6630100655725,7742.991051356783
tbar_single,1526323.3446753332,2847295.4485345655,2742016.673298664,-294.13369202167644,263.3566448035156,-14.610670276696329,2310.672050601957,1502.8768891627965,1523.6234590664092,2013.9613867977312,2051.8028837269385,1056.030751845535,978.953573587975,569.9198049824619,1243.307009844212,1949.1628912260005,645.0245210984742,1544.3040171724908,1771.7325465421463,1808.075066274559,1547.0015163802518,1602.8372824209787,1411.9636385587603,1796.7754297267013,1789.783476979429,1324.8680706808768,1546.7887921287459,8191.5638456211855,1241.077758240207,1490.2570616094695,7762.9353119737825
tbar_single,1528679.804224785,2832891.8166065044,2742761.7040215046,-298.2548381794943,221.0631868691641,-14.453219078564143,2322.4012717496407,1497.0437387857187,1521.549239308044,2013.6538385804715,2036.0590776700406,1075.3176937668227,996.3450372898947,587.281531364712,1254.1976690022534,1936.9536679931798,664.1639747841875,1550.4633796508026,1767.2296725907595,1812.2214872123166,1527.9737222985098,1586.8706000284176,1398.1459297281099,1807.922244793717,1803.0080383145735,1333.8008447567533,1532.5526286039458,8188.82321497463,1261.051380737273,1507.966581687307,7773.7794994403475
tbar_single,1521718.395217066,2833284.0477798237,2746460.0180641683,-297.4860637460568,216.71037833942245,-15.36227877210961,2318.017428215319,1506.599205932675,1539.8014915524072,2020.6033201250327,2029.5867593107919,1093.130715202562,1011.7080208435665,584.5179726743024,1235.521021152185,1936.9494317939905,644.2107075793706,1533.5976241382236,1764.080276736721,1817.9400585723604,1509.039962287537,1566.8992560306015,1379.7325810992363,1813.107477494552,1796.2377151250603,1337.0277751448248,1518.4850730260016,8203.724963586244,1278.0208606821807,1497.9404611401797,7762.213125618616
tbar_single,1524690.3340207627,2831954.2642911896,2750697.9541012957,-298.98807640532516,202.1935490873409,-13.9691804973907,2304.087441243111,1498.0801989214494,1540.0923968923198,2013.0645721129933,2048.283082341162,1098.6760758747935,1021.2484355798254,592.6629812365452,1221.6296102034169,1942.1247467434214,635.022277656306,1519.188820084422,1774.040427529552,1829.8080395328489,1509.7681460265856,1584.3120053828125,1392.4341528864998,1829.548616764712,1791.9850442104491,1330.4487853540347,1524.213868587524,8188.943065852173,1294.6606206583144,1513.4047838250108,7747.182248758323
tbar_single,1534809.438306223,2836457.803170849,2755218.0168555155,-303.19845958234,221.29783982417095,-14.489447591944849,2292.535512388221,1513.7386414471187,1556.8247829015286,2020.0182457527033,2057.256141724817,1097.7682320928352,1033.1554682586975,590.5468508889082,1236.977047441288,1951.1215464927036,653.6863580585207,1501.5737445744683,1774.4721586348073,1835.1674644978264,1500.577632990325,1577.218453113621,1374.4052240914,1834.3986705109219,1802.4282534082017,1321.3959608991952,1544.0351766713238,8203.036054673687,1297.052291273492,1530.2667695048337,7740.8254351452815
tbar_single,1544518.6587698827,2859654.085209244,2751596.6500652567,-306.93009264069957,193.33012252607344,-16.595179017077843,2293.1707080516185,1532.8811363337688,1539.54924410509,2028.1853802090409,2070.1476707268716,1082.0132784615096,1019.5900512734039,589.2215886733032,1253.179065166304,1951.5476418451778,651.920214884259,1506.2028561745406,1754.8228781730595,1827.86430766569,1516.222261153218,1561.3922500757137,1360.0061124482313,1844.5318267496962,1801.6194234780755,1339.7885424407696,1524.2142089870968,8185.192137060271,1287.3429951167388,1523.2476253996945,7727.537534656414
tbar_single,1524825.0933734316,2858153.765324167,2747645.677561134,-303.6498591516588,182.96039067437815,-15.278993886056188,2293.8581728215886,1536.5179938034732,1521.9193839255117,2027.1568605338373,2057.6048792993297,1090.6418666199415,1008.9348022117706,576.4867556430163,1239.9925160924204,1936.938003428441,666.6475811514374,1499.6662048376727,1749.1088278849465,1838.5900629372625,1514.2882537086934,1543.945909826935,1347.593760263416,1852.1382088787511,1807.1024331076092,1355.5343971153263,1513.8924498990702,8178.619215893305,1305.665531587363,1506.9726362435094,7734.475844384411
tbar_single,1512396.2891273748,2838300.4907323895,2744959.836021037,-301.1978014319619,202.13338537307877,-15.19485139060819,2302.3520359807226,1528.2455524776526,1510.3053594392834,2045.1521515859565,2047.6690220753762,1079.6321692700665,1005.8843371212562,593.4334965848296,1257.19648063281,1947.107774781503,663.8596088968441,1500.6524097650465,1734.3987393043963,1829.993571506278,1506.968112311466,1537.78013674045,1334.737800012341,1841.7624843352573,1788.3663494901211,1356.450564722679,1524.2160368756145,8160.240724035624,1317.958959100163,1487.9110634413144,7750.780262772481
tbar_single,1519445.8482610781,2841247.6271449095,2745764.5519944965,-302.83261354944625,207.55753573349375,-12.605619696386642,2305.2972690181614,1527.1914696841059,1503.5550517803217,2052.508644477742,2062.4332520727435,1085.939605846944,1003.7273617693381,591.3550440153352,1273.828534915682,1929.5631226278965,648.8265560112013,1483.3075443572275,1714.5022643874554,1847.6234134755134,1489.1533279965436,1526.083033625638,1331.0318754321524,1832.2442996229643,1784.6207037407364,1371.6008755075086,1516.2122274053004,8179.018376672951,1332.7909197897297,1475.7527491577393,7734.083310864383
tbar_single,1547357.434247312,2856972.710263782,2740671.6811877484,-312.24858567377106,211.89055006548298,-13.593179270162137,2288.5746128111728,1523.349144715441,1504.8768548274675,2058.0269601955442,2053.4013774419013,1080.9094030054853,986.2783837244799,572.8312085398633,1273.879836812632,1937.1665079919337,636.8740721714042,1469.557887687078,1729.8090563240075,1852.80064661715,1502.8228136334199,1525.3894079353108,1329.465730576226,1814.873758975294,1768.31335651177,1380.9167494317628,1528.7317333203348,8171.367485870182,1338.2168241370223,1481.1395377569952,7726.298793500319
tbar_single,1532722.1097113881,2851690.808257575,2742678.4127526716,-311.35004332067786,233.8064705138454,-12.882940530953057,2278.87594135177,1528.5102002818678,1521.9897528367605,2043.6521138453152,2061.9977960827637,1065.2385837250974,979.0099322984987,590.1127836885362,1255.5980761658207,1922.0088635222498,643.6019635099303,1462.4723807764603,1719.5312683955815,1871.8821970079252,1507.3551095675575,1536.1279226959919,1336.4319046608216,1806.9752910215666,1784.3877375244863,1370.128412016294,1548.6581856749347,8181.8205474128945,1351.4033652860953,1490.6930879178074,7711.410719976508
tbar_single,1514647.0296892014,2828208.2574179075,2742218.8768420373,-309.45105173083687,256.2395166280563,-12.52197816529833,2261.406323994397,1540.2637346434326,1514.2717533652342,2029.7013299986575,2061.035948113757,1080.0215009581573,998.6544615783346,584.875740569239,1247.7821259903853,1917.2733702214914,643.5400308064978,1454.943191306284,1701.9188541707913,1872.4148407956193,1501.5924706159078,1516.4964152141463,1351.1099389407848,1807.3877469982306,1777.4226698852983,1376.3433877462014,1554.988457520002,8195.039684703646,1369.3686257442073,1481.127253350722,7694.082101607026
tbar_single,1514260.3732581001,2843703.6201636884,2743711.751534242,-312.00287823860435,245.29154079481216,-12.625676477085326,2258.751559473676,1547.5825575822714,1527.7048707704068,2015.1713001775117,2046.3454222703901,1073.5073553821182,1007.1959941038918,594.8610044301377,1244.4998636861383,1907.546293640242,645.2605034528926,1435.6578344493923,1699.1592401742125,1881.568825476661,1517.150794538734,1510.5954467768747,1363.1533590732847,1824.1468804601948,1783.119477076339,1394.3380485468206,1562.702483708955,8180.965762053602,1357.2448383616345,1492.2144190633148,7712.645998292345
tbar_single,1529091.6908877313,2843424.98202854,2745351.865391306,-311.70456705338984,239.79646320911573,-12.608542789728595,2242.5129767088847,1553.144776215388,1542.5982705139738,2012.5086490853037,2037.7903772893874,1062.5632408496592,1026.3957391890156,597.7007590714135,1237.3739451246204,1896.2783061593225,655.1954665826953,1429.349901108505,1706.0191404466757,1865.8377995858589,1515.013768190879,1522.4525681554085,1375.7583727726294,1823.0935649821208,1790.5406440603717,1399.896673982109,1543.6907647671285,8190.379874073001,1343.1619370856738,1476.0953131492065,7720.566949549164
tbar_single,1505634.7085844793,2838360.5865849354,2741146.038097906,-308.2708959742433,254.96846608697146,-13.611261900532478,2227.963624660882,1535.2615180925325,1529.439394055804,2009.5012437533871,2036.6215480661854,1045.3570070194469,1040.6935225250368,578.0063487928866,1243.4251376846755,1896.6524990439716,652.6587261302059,1414.7006942633843,1702.1943245710097,1846.1714126046495,1502.188919312777,1524.4715626449606,1370.6572664483988,1829.6746781946852,1775.152929385762,1385.5521988875303,1555.3888277349643,8209.829370771937,1336.9971525368348,1492.5225032579501,7727.074473604068
tbar_single,1518845.9329469476,2846014.8139224765,2743046.780612558,-309.7996666353457,214.27261102598692,-12.418116612804347,2217.511499828632,1549.7747873444903,1545.249683026289,2028.2699168223924,2031.1741620096898,1059.0081913852182,1040.770999259995,596.458263879007,1254.9011893382542,1913.7842865275575,633.9439350204104,1396.3452593408842,1712.7790644770823,1828.0647351683747,1501.0951899264783,1543.3707097292634,1368.763333528936,1841.8650624238992,1787.615277343485,1402.6111207087993,1536.4049955710734,8207.669228414152,1328.8084065010532,1508.0836153896953,7714.021826396544
