vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,front_wing_tube_r_LENGTH,rear_rail_r_LENGTH,rudder_tube_r_LENGTH,top_leg_l_LENGTH,vertical_l_LENGTH,front_wing_tube_l_LENGTH,rear_rail_l_LENGTH,bottom_leg_l_LENGTH,top_leg_r_LENGTH,front_rail_l_LENGTH,rudder_tube_l_LENGTH,bottom_leg_r_LENGTH,mid_tube_r_LENGTH,mid_tube_l_LENGTH,vertical_r_LENGTH,front_rail_r_LENGTH,front_prop_r_DIAMETER,rear_prop_l_DIAMETER,front_prop_l_DIAMETER,rear_prop_r_DIAMETER
axe,15255.672663795407,47010.784069603964,43566.58905875532,-146.75379746958617,-0.29921396421457025,-42.2850364363902,58.68211047956339,204.2091997210707,31.007922245822417,160.26559882052717,132.73233237359383,71.24927361207051,205.90228152978548,160.03254938327277,138.81560935033744,64.01931266263347,50.773298513988706,134.81469137209157,156.71990256834306,123.1797781285958,136.32635623311336,86.75811375733738,182.0949728430041,196.6883226009968,194.08824036100563,190.5926312788726
axe,15221.742986276471,47023.34395470177,43827.53032365576,-146.45947147186058,-1.4744859456727182,-42.54192726731354,57.001072071101625,215.22628821456766,25.96167668125895,146.2833354909658,136.6236698483414,69.79393152402406,205.85226349254125,155.79062359556553,141.14228326501853,51.30694375021601,65.67876397036008,140.75340857471923,147.2726126001209,132.8514145542969,155.87090746753051,78.28953494115855,186.1249563047553,210.3126173168026,174.52634819610418,210.3761430455308
axe,15364.817761481874,46686.3952741719,43324.09663337622,-148.52998273991116,-0.8694485234076479,-42.45724582048396,40.64994275674478,204.0880367506032,25.098922913357413,131.601274414427,135.6142727477379,54.55819400664684,187.7497867749243,156.07645040757507,154.1779841559729,68.59034681554336,66.00876607074194,133.0808128906365,163.74034269908748,114.26005920426188,158.52573868249542,90.31785393860054,177.86156843697086,197.6002840227475,170.57801643015426,202.59923999315302
