vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,front_wing_tube_r_LENGTH,rear_rail_r_LENGTH,rudder_tube_r_LENGTH,top_leg_l_LENGTH,vertical_l_LENGTH,front_wing_tube_l_LENGTH,rear_rail_l_LENGTH,bottom_leg_l_LENGTH,top_leg_r_LENGTH,front_rail_l_LENGTH,rudder_tube_l_LENGTH,bottom_leg_r_LENGTH,mid_tube_r_LENGTH,mid_tube_l_LENGTH,vertical_r_LENGTH,front_rail_r_LENGTH,front_prop_r_DIAMETER,rear_prop_l_DIAMETER,front_prop_l_DIAMETER,rear_prop_r_DIAMETER
axe,14838.469534215179,47219.465658278954,44293.17578054939,-146.51040877760875,-0.8856010039734954,-42.5933147751989,55.689052463675665,230.93991937698146,28.13901124441599,151.95715000800723,130.30951409161855,48.97909163696816,203.84941474812862,155.45293570061128,152.39236792634432,69.35377433940599,44.75840473087686,169.41605792715126,157.43939354488262,146.78170805436818,140.95154903342285,81.71172300179663,159.18697654021548,181.1599123991708,158.03457803101276,178.9864716173951
axe,14866.20865359339,47387.15395215542,44479.700149196164,-146.08791911376323,0.36187648096797354,-42.762922573591915,51.080049047387284,217.16290657263406,48.048784670995246,149.96068076602288,130.37090806189178,53.14666663356181,210.44494697351007,145.59436044381442,155.03529648617484,72.65657674670531,26.663712457064456,167.9752735793056,163.62015996579197,166.41779871706592,157.39878023569247,65.11932540071574,153.23338232158164,164.62853422180893,148.83334967139518,166.2377586889195
axe,14332.341409120936,47284.05167577865,44559.06183980057,-146.3180548373572,0.2992518835748013,-42.78014343211982,32.527332616510726,216.15333636252564,43.76502127457658,159.0382097814276,137.9090867263217,42.123619767863254,214.18249227010082,147.4424797509119,171.81640047227404,66.63617871797129,30.751264087235178,170.72532692838598,157.78778203998507,153.32575256168968,145.62708423602862,67.86205106730415,171.55354109881,158.32947942914072,145.1738874243586,172.99275841088578
