subject,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z,HORZ_DIAMETER,VERT_DIAMETER,TUBE_LENGTH

capsule,-859.9999999999991,860.0000000000009,-200.00000000000009,199.99999999999991,-182.16321722761487,182.16321722761487,1542684.171523264,-250.00001163946675,0.0,6.846284870720015,1.55e-06,3.5890106373403903,2315490.7337679937,61494.41959107028,248291.09557957045,220250.6705647271,200,360,500

capsule,-909.9999999999992,910.0000000000008,-200.0,200.0,-182.27802164318447,182.27802164318447,1637440.5074037947,-275.0000153356504,0.0,6.914177385840046,1.55e-06,3.808892192678936,2457349.801728346,65724.96554230322,290539.88102580997,260589.4814829477,200,360,550

capsule,-960.0000000000008,959.9999999999992,-200.00000000000043,199.99999999999957,-182.39333606964436,182.39333606964436,1732196.7622583078,-299.99998953193904,0.0,6.974554039171497,1.55e-06,4.028777240083357,2599211.122634424,69955.49296254442,337550.27125985327,305689.9229204586,200,360,600

capsule,-1010.0000000000018,1009.9999999999981,-200.00000000000014,199.99999999999986,-182.5090901631237,182.5090901631237,1826953.073006429,-324.9999892613753,0.0,7.02877165610655,1.55e-06,4.248660081886849,2741071.020572161,74185.9857266689,389596.3417027017,355826.08282231016,200,360,650

capsule,-1060.0000000000014,1059.9999999999989,-200.00000000000006,199.99999999999994,-182.62522574405415,182.62522574405415,1921709.4297922768,-349.99998932714874,0.0,7.077744652269676,1.55e-06,4.468533616422269,2882924.9138208185,78416.39935986814,446952.1392207906,411271.99923241755,200,360,700

capsule,-1110.0000000000016,1109.999999999998,-200.00000000000026,199.99999999999974,-182.7416943170363,182.7416943170363,2016465.7776204727,-374.99998965977966,0.0,7.122034525021812,1.55e-06,4.688414389828312,3024783.477308588,82646.83532992864,509894.39846564404,472304.3907908108,200,360,750

capsule,-1160.0000000000007,1159.9999999999995,-200.0000000000006,199.9999999999994,-182.85845516447148,182.85845516447148,2111221.362368611,-399.9998802414074,0.0,7.162463278393333,1.55e-06,4.90830612538847,3166649.1131538516,86877.41586310155,578698.0774691448,539198.0944459655,200,360,800

capsule,-1210.000000000003,1209.999999999997,-200.00000000000009,199.99999999999991,-182.9754738672484,182.9754738672484,2205977.669663437,-424.99988131954643,0.0,7.1993239620420475,1.55e-06,5.1281874026064695,3308508.0016815932,91107.8283875352,653636.371865371,612226.5458789517,200,360,850

capsule,-1260.0000000000011,1259.999999999999,-200.0000000000005,199.9999999999995,-183.09272114644614,183.09272114644614,2300734.10665853,-449.9998885998951,0.0,7.232968411824092,1.55e-06,5.3480593173696525,3450360.849915905,95338.09029330441,734983.827022082,691664.2715806784,200,360,900

capsule,-1310.0000000000027,1309.9999999999973,-200.00000000000026,199.99999999999974,-183.21017194864362,183.21017194864362,2395490.4131027344,-475.0000088865566,0.0,7.264195918107493,1.55e-06,5.567937484592631,3592217.7319952454,99568.43793266175,823017.113113099,777787.7651438012,200,360,950

capsule,-579.9999999999998,580.0000000000002,-200.00000000000014,199.99999999999986,-191.54204642988708,191.54204642988708,1038269.6043771349,-99.99999996512801,0.0,5.971695938543051,1.55e-06,2.418717558853291,1560462.9411956717,41350.40557133898,91108.83390571838,70781.52643047151,200,380,200

capsule,-630.0000000000007,629.9999999999994,-200.00000000000014,199.99999999999986,-191.65121018860307,191.65121018860307,1136246.130074547,-124.99999995243293,0.0,6.133496907061664,1.55e-06,2.6461733522887023,1707208.614379808,46065.26326155783,112573.8652829736,89964.146124115,200,380,250

capsule,-680.0000000000002,679.9999999999999,-200.00000000000023,199.9999999999998,-191.76178482307157,191.76178482307157,1234222.6456860641,-150.00000238151705,0.0,6.26965625480848,1.55e-06,2.873630330785569,1853955.0521197221,50780.019297200335,137346.5651198333,112454.53396676754,200,380,300

capsule,-729.9999999999999,730.0000000000001,-200.00000000000017,199.99999999999986,-191.87352043327272,191.87352043327272,1332198.7174477647,-175.00000268864252,0.0,6.3860081670744355,1.55e-06,3.101091351816104,2000704.0979458736,55494.75364428107,165711.3279055841,138537.02046458342,200,380,350

capsule,-780.0000000000006,779.9999999999994,-200.00000000000006,199.99999999999997,-191.98622101099699,191.98622101099699,1430175.3326798303,-200.00000243921747,0.0,6.486105406673189,1.55e-06,3.3285426562747324,2147446.8750159563,60209.24780809221,197952.149657383,168495.7720654666,200,380,400

capsule,-830.0000000000011,829.999999999999,-199.99999999999997,200.00000000000003,-192.0997311151681,192.0997311151681,1528151.868776651,-224.9999962147143,0.0,6.573589670855163,1.55e-06,3.555999526555546,2294193.242939062,64923.78429348133,234353.74165864685,202615.26941150226,200,380,450

capsule,-880.0000000000002,879.9999999999999,-200.00000000000023,199.99999999999977,-192.21392618124332,192.21392618124332,1626128.3724925544,-249.99999606428912,0.0,6.65054815000482,1.55e-06,3.7834564118382654,2440939.6205408163,69638.27096120635,275200.2943558471,241179.77883754432,200,380,500

capsule,-930.0000000000007,929.9999999999994,-199.99999999999974,200.00000000000026,-192.32870540213924,192.32870540213924,1724104.9337376726,-274.9999958639689,0.0,6.7187807080020505,1.55e-06,4.010912704856048,2587685.61603616,74352.70937736647,320776.0631598494,284473.5571310589,200,380,550

capsule,-979.9999999999987,980.0000000000014,-200.0000000000001,199.9999999999999,-192.44398644313222,192.44398644313222,1822081.48031868,-299.9999944451801,0.0,6.779714531884429,1.55e-06,4.238368768843962,2734431.4637702983,79067.10220421276,371365.48132598447,332781.02590082184,200,380,600

capsule,-1030.0,1029.9999999999998,-200.00000000000009,199.99999999999991,-192.55970147681845,192.55970147681845,1920117.7572870785,-325.00003373192646,0.0,6.831829886457958,1.55e-06,4.468456553735935,2882875.195958668,83832.25306652772,427536.62718500907,386643.9820541273,200,380,650

capsule,-1080.000000000001,1079.999999999999,-200.0000000000005,199.9999999999995,-192.67579417763582,192.67579417763582,2018098.2154634085,-350.00003925168727,0.0,6.881211405567642,1.55e-06,4.69602301470206,3029692.2675497164,88549.35165167693,489046.05366710515,445869.5515411928,200,380,700

capsule,-1130.0000000000018,1129.999999999998,-200.0000000000003,199.9999999999997,-192.79221742094757,192.79221742094757,2116078.123736983,-375.0000214962425,0.0,6.926163596462496,1.55e-06,4.923595039011429,3176512.9283944704,93266.52414075586,556425.9553528387,510965.5415305506,200,380,750

capsule,-1179.9999999999993,1180.0000000000005,-200.00000000000028,199.99999999999972,-192.9089315046496,192.9089315046496,2214058.6360403453,-400.0000242491689,0.0,6.966888438178863,1.55e-06,5.151155904548303,3323326.3900311636,97983.49529106604,629959.4567101569,582215.2881348822,200,380,800

capsule,-1230.0000000000016,1229.9999999999984,-200.00000000000037,199.99999999999963,-193.02590276210105,193.02590276210105,2312039.0218514944,-425.0000275087703,0.0,7.004293171989252,1.55e-06,5.378722816206246,3470143.752391127,102700.54808151543,709932.3604461021,659904.3811102732,200,380,850

capsule,-1279.9999999999998,1280.0000000000005,-199.9999999999999,200.0000000000001,-193.14310247090367,193.14310247090367,2410019.4209693316,-450.0000650077081,0.0,7.038658878635491,1.55e-06,5.606290060873054,3616961.3295955183,107417.58783631439,796628.6947823119,744316.9176014849,200,380,900

capsule,-1330.0000000000018,1329.9999999999984,-200.0000000000003,199.99999999999972,-193.26050598738865,193.26050598738865,2507999.812206174,-475.0000783735509,0.0,7.070368547879314,1.55e-06,5.833856117301914,3763778.140194783,112134.60148297659,890332.8050211268,835737.253648524,200,380,950

capsule,-600.0000000000003,599.9999999999997,-200.00000000000006,199.99999999999997,-201.59263356225972,201.59263356225972,1104907.1106225166,-100.00000217458516,0.0,5.774635761649348,1.55e-06,2.5749546616555565,1661261.072035843,47182.15211465073,104162.29997185785,79566.11626525996,200,400,200

capsule,-650.0000000000002,649.9999999999998,-200.00000000000009,199.99999999999991,-201.7019385777125,201.7019385777125,1206160.9566417136,-125.00000509713163,0.0,5.933209723532214,1.55e-06,2.810191279509772,1813026.6319417884,52421.03776017213,127795.80393421208,100506.3181259632,200,400,250

capsule,-700.0000000000007,699.9999999999994,-200.00000000000006,199.99999999999997,-201.8125978715908,201.8125978715908,1307414.4697397675,-150.00000300936057,0.0,6.067466211487038,1.55e-06,3.045432134477106,1964794.9254691005,57659.882183951355,154942.06039787427,124959.32071479257,200,400,300

capsule,-749.9999999999998,750.0000000000001,-200.00000000000003,199.99999999999997,-201.92437772411327,201.92437772411327,1408668.414070621,-175.00000280037656,0.0,6.182143909363174,1.55e-06,3.280664649452244,2116557.8383562863,62898.477090588014,185894.7919815833,153219.02450957557,200,400,350

capsule,-800.0000000000009,799.9999999999992,-200.00000000000009,199.99999999999994,-202.0370935983721,202.0370935983721,1509922.2697334632,-200.00000319744206,0.0,6.281640033851746,1.55e-06,3.5159017949291904,2268323.738663994,68137.08341982409,220948.39546198593,185579.60341864664,200,400,400

capsule,-850.0000000000003,849.9999999999997,-199.9999999999999,200.0000000000001,-202.1505982593375,202.1505982593375,1611176.0982455355,-224.99997310993484,0.0,6.368644136574785,1.55e-06,3.7511384170345967,2420089.301312643,73375.64104375237,260396.68919345416,222334.9237174266,200,400,450

capsule,-900.0000000000013,899.9999999999989,-199.99999999999994,200.00000000000006,-202.26477306205123,202.26477306205123,1712429.9857229742,-249.99997676771895,0.0,6.445389467683525,1.55e-06,3.986375881893996,2571855.4076735456,78614.13959662046,304534.01320074796,263779.32884470944,200,400,500

capsule,-950.0000000000013,949.9999999999986,-200.00000000000023,199.99999999999977,-202.3795215019556,202.3795215019556,1813683.822789961,-275.00000527651775,0.0,6.513539423630018,1.55e-06,4.2216145515312515,2723622.291310485,83852.61799496324,353654.3861503453,310206.8033299348,200,400,550

capsule,-999.999999999999,1000.000000000001,-200.0000000000001,199.9999999999999,-202.49476439206148,202.49476439206148,1914937.6661776882,-300.0000054062654,0.0,6.574530740709747,1.55e-06,4.456851786626972,2875388.249436756,89091.04175826744,408051.5993352103,361911.1740878052,200,400,600

capsule,-1050.000000000002,1049.9999999999982,-200.00000000000003,199.99999999999997,-202.61043622036178,202.61043622036178,2016191.3173674967,-325.00009468470535,0.0,6.629455688325582,1.55e-06,4.6920907942549,3027155.3511321936,94329.46818174225,468019.97438895487,419186.7087606997,200,400,650

capsule,-1100.0000000000005,1099.9999999999995,-200.0,200.0,-202.7264823715459,202.7264823715459,2117445.0473349565,-350.00000112685444,0.0,6.679122748372478,1.55e-06,4.92732929425851,3178922.1253280714,99567.85660448368,533853.4323140117,482327.3631996594,200,400,700

capsule,-1150.000000000001,1149.9999999999989,-200.00000000000048,199.99999999999955,-202.84285698772925,202.84285698772925,2218698.9899894646,-375.0000022962127,0.0,6.724123236601808,1.55e-06,5.162562378388182,3330685.4054117305,104806.11074947505,605845.7069519181,551626.9476929511,200,400,750

capsule,-1200.0000000000027,1199.9999999999975,-199.99999999999994,200.00000000000006,-202.95952130615234,202.95952130615234,2319952.8602048573,-400.0000023915856,0.0,6.765331893563597,1.55e-06,5.39780036873003,3482451.8507935675,110044.45131915715,684291.4969139729,627379.9777563409,200,400,800

capsule,-1250.0,1250.0,-199.99999999999983,200.00000000000017,-203.07644235623013,203.07644235623013,2421206.672265405,-425.0000021959349,0.0,6.803066245640478,1.55e-06,5.63303611289375,3634216.8470282257,115282.73881747185,769484.215479436,709879.9779628671,200,400,850

capsule,-1299.9999999999998,1300.0000000000002,-200.0000000000002,199.9999999999998,-203.19359192979385,203.19359192979385,2522555.4042366734,-449.9999464746397,0.0,6.837764534479295,1.55e-06,5.871753705276446,3788228.196952546,120590.49127451585,862271.5512874305,799942.9846324731,200,400,900

capsule,-1350.0000000000023,1349.9999999999975,-200.00000000000034,199.9999999999997,-203.31094576083777,203.31094576083777,2623813.4977186196,-474.99994254129484,0.0,6.8698243324718025,1.55e-06,6.107110493121572,3940071.285884885,125831.75157971747,961904.2867143498,896881.0799001477,200,400,950

capsule,-620.0000000000003,619.9999999999995,-200.0,200.0,-211.64341835243152,211.64341835243152,1174048.9819592717,-100.00000254105328,0.0,5.586760318862846,1.55e-06,2.7314432309486647,1762221.439321719,53532.828585171934,118308.43590539315,88939.0969564932,200,420,200

capsule,-670.0000000000001,669.9999999999998,-200.00000000000003,199.99999999999997,-211.75284411094418,211.75284411094418,1278612.8126599046,-125.00000460270014,0.0,5.7325670642615805,1.55e-06,2.9800166803586827,1922591.4066830212,59424.41301067051,144533.20413134247,111974.59871742569,200,420,250

capsule,-720.0000000000005,719.9999999999995,-200.0,200.0,-211.8635729166742,211.8635729166742,1383191.0947019162,-150.00000591135523,0.0,5.86396457354606,1.55e-06,3.223122764182004,2079434.0414077444,65226.301796810316,174208.44134974564,138507.2443527346,200,420,300

capsule,-770.000000000001,769.999999999999,-200.00000000000026,199.99999999999977,-211.9753855559711,211.9753855559711,1487769.3047307502,-175.0000066722293,0.0,5.977068107328263,1.55e-06,3.466232569502046,2236279.0770980944,71028.1692401621,207912.5854377464,169068.8290441861,200,420,350

capsule,-819.9999999999999,820.0000000000001,-200.0,200.0,-212.0881078461205,212.0881078461205,1592347.5261657143,-200.00000482139188,0.0,6.075343234605331,1.55e-06,3.709342040142326,2393123.8968660166,76829.95306709659,245949.44160652056,203963.2103877354,200,420,400

capsule,-870.0000000000008,869.9999999999991,-200.0000000000002,199.9999999999998,-212.20160000431656,212.20160000431656,1696925.7644069344,-225.00000441416466,0.0,6.16155549727794,1.55e-06,3.9524510173965486,2549968.398320354,82631.66352266935,288622.86762520764,243494.23685094042,200,420,450

capsule,-920.0000000000008,919.9999999999991,-200.0,200.00000000000003,-212.31574879063402,212.31574879063402,1801503.9299111413,-250.0000047271342,0.0,6.237736941623188,1.55e-06,4.195561878295752,2706814.1150295176,88433.35568323205,336236.9742095487,287965.95885299746,200,420,500

capsule,-970.0000000000022,969.9999999999978,-200.00000000000014,199.99999999999986,-212.43046164776632,212.43046164776632,1906082.1478237584,-275.00000312724427,0.0,6.3055945882062305,1.55e-06,4.438671330506174,2863658.922907209,94234.99383438987,389095.3694062098,337682.0186439408,200,420,550

capsule,-1020.0000000000013,1019.9999999999989,-199.99999999999991,200.00000000000009,-212.5456622883769,212.5456622883769,2010660.0286918501,-300.0000049518451,0.0,6.366489479433107,1.55e-06,4.6817844486330165,3020506.0958922687,100036.66185399445,447502.332831661,392946.6287763812,200,420,600

capsule,-1070.0000000000007,1069.999999999999,-199.9999999999997,200.0000000000003,-212.6612873407011,212.6612873407011,2115238.308018462,-325.0000971975155,0.0,6.421212374317426,1.55e-06,4.92489193127999,3177349.633083864,105838.18572348666,511761.10999518615,454063.1873973319,200,420,650

capsule,-1120.0000000000002,1119.9999999999998,-200.00000000000034,199.99999999999966,-212.77728377467173,212.77728377467173,2219816.5761895706,-350.00000473191955,0.0,6.470785685189624,1.55e-06,5.167999410524883,3334193.16808057,111639.67831672002,582175.973042123,521335.857592839,200,420,700

capsule,-1169.9999999999986,1170.0000000000014,-200.00000000000014,199.99999999999986,-212.89360690898425,212.89360690898425,2324394.7662399276,-375.0000001578276,0.0,6.515962263622458,1.55e-06,5.411109154363176,3491038.1641052747,117441.19744137998,659050.9775109591,595068.6488657272,200,420,750

capsule,-1219.9999999999995,1220.0000000000005,-200.0000000000001,199.9999999999999,-213.01021885449134,213.01021885449134,2428972.944562508,-399.9999997592499,0.0,6.557234907973607,1.55e-06,5.654217923406208,3647882.5312298117,123242.68455864015,742689.6669958256,675565.1611017308,200,420,800

capsule,-1270.000000000002,1269.9999999999982,-199.9999999999998,200.0000000000002,-213.12708728824006,213.12708728824006,2533551.129630152,-425.0000004086013,0.0,6.595119998626313,1.55e-06,5.897327317956299,3804727.30190729,129044.16028727728,833396.2300909122,763129.5537605055,200,420,850

capsule,-1320.0000000000002,1319.9999999999995,-200.0000000000001,199.99999999999991,-213.2441844802371,213.2441844802371,2638129.5579071385,-450.0000003434627,0.0,6.630260727819151,1.55e-06,6.140420512910433,3961561.6212325376,134845.43220676226,931469.9557167481,858061.4018620382,200,420,900

capsule,-1369.9999999999986,1370.0000000000011,-200.00000000000017,199.99999999999983,-213.36148651500244,213.36148651500244,2742707.5945445634,-475.0000007718372,0.0,6.662302976009645,1.55e-06,6.383543593111105,4118415.221362003,140646.98758311133,1037228.0906900646,960677.1972875203,200,420,950

capsule,-640.0000000000007,639.9999999999994,-200.00000000000014,199.99999999999986,-221.69438303136116,221.69438303136116,1245661.5262667318,-99.99999988916284,0.0,5.3936815678253796,1.55e-06,2.8974967357001247,1869352.7327097578,60561.74578952395,134102.5955602775,99369.83700630724,200,440,200

capsule,-690.0000000000006,689.9999999999994,-200.0000000000002,199.9999999999998,-221.80391179564438,221.80391179564438,1353604.569603929,-124.99999855113845,0.0,5.541432308496453,1.55e-06,3.149579183741798,2031986.5701559987,67013.0180717473,162506.1903168623,124104.14595390875,200,440,250

capsule,-740.0000000000011,739.9999999999989,-199.99999999999994,200.00000000000006,-221.91469702420935,221.91469702420935,1461536.096270701,-149.99999993222573,0.0,5.661296323776072,1.55e-06,3.4066839075087794,2197860.5854895352,73525.68007263215,195250.3596543286,153156.1953658208,200,440,300

capsule,-790.0000000000006,789.9999999999994,-200.00000000000034,199.99999999999966,-222.0265325661701,222.0265325661701,1569480.5026881045,-174.99999877621755,0.0,5.772273103125417,1.55e-06,3.6577475226645784,2359837.1113965022,79931.49494873741,231873.91636110694,186147.4804586977,200,440,350

capsule,-840.0000000000005,839.9999999999994,-200.00000000000028,199.99999999999974,-222.13925362473634,222.13925362473634,1677424.8553932393,-199.9999962081418,0.0,5.8690201852543,1.55e-06,3.9088095604618185,2521812.6196527863,86337.19724966682,273069.50883757585,223710.91099687008,200,440,400

capsule,-889.9999999999991,890.0000000000009,-200.0000000000002,199.99999999999983,-222.25272721312612,222.25272721312612,1785369.2136603366,-224.99999665400335,0.0,5.954086151660573,1.55e-06,4.159873398756382,2683789.2895202464,92742.86845581757,319151.14930817514,266160.4245883484,200,440,450

capsule,-940.0000000000013,939.9999999999986,-200.0,200.0,-222.36684504710797,222.36684504710797,1893313.3510826207,-249.99999653523818,0.0,6.029530443230306,1.55e-06,4.4109392636489515,2845767.2668702914,99148.53402755687,370432.6813414686,313809.84107125126,200,440,500

capsule,-989.9999999999987,990.0000000000014,-200.00000000000017,199.99999999999983,-222.48151820576535,222.48151820576535,2001257.6777309023,-275.00000010946326,0.0,6.096795784005122,1.55e-06,4.662003506796112,3007744.197932976,105554.11830958357,427227.767787496,366972.88854350284,200,440,550

capsule,-1040.0000000000002,1039.9999999999998,-200.0000000000005,199.99999999999952,-222.59667308419003,222.59667308419003,2109202.1042228336,-300.0000003936092,0.0,6.157072673632239,1.55e-06,4.91306365418305,3169718.48656971,111959.57839617415,489850.05928154057,425963.2541744735,200,440,600

capsule,-1090.000000000003,1089.9999999999973,-200.00000000000003,200.0,-222.71224829758543,222.71224829758543,2217146.4642993333,-324.99999988700097,0.0,6.2115732481027734,1.55e-06,5.164126853999975,3331694.744516113,118365.07675904676,558613.7971314073,491095.0370278562,200,440,650

capsule,-1140.0000000000005,1139.9999999999995,-200.00000000000034,199.99999999999966,-222.8281922919514,222.8281922919514,2325090.823468357,-350.0000010860683,0.0,6.261015069457298,1.55e-06,5.415190380068266,3493671.212947268,124770.55196988845,633832.705761347,562682.0143363461,200,440,700

capsule,-1190.0000000000023,1189.9999999999977,-200.00000000000006,199.99999999999994,-222.9444614840801,222.9444614840801,2433035.179311346,-375.00000109474723,0.0,6.3060724215392066,1.55e-06,5.666254314321761,3655647.944723717,131176.00682861768,715820.6387717612,641038.0375157475,200,440,750

capsule,-1240.0,1240.0,-200.00000000000017,199.99999999999983,-223.06101880150487,223.06101880150487,2540979.53323029,-400.00000072612767,0.0,6.347302161143233,1.55e-06,5.917318466341131,3817624.8169942778,137581.44488031877,804891.4175363284,726476.9235741568,200,440,800

capsule,-1290.0,1290.0,-199.99999999999974,200.00000000000028,-223.17783252723402,223.17783252723402,2648923.8911521127,-425.0000006221314,0.0,6.3851600563021735,1.55e-06,6.1683819806031845,3979601.277808506,143986.85144659062,901358.8113989268,819312.4597945779,200,440,850

capsule,-1339.9999999999998,1340.0000000000002,-200.0000000000001,199.9999999999999,-223.2948753786707,223.2948753786707,2756868.296967911,-449.9999629587265,0.0,6.420049381895748,1.55e-06,6.419446069428003,4141578.109308389,150392.2781615873,1005536.520388657,919858.286926112,200,440,900

capsule,-1390.000000000001,1389.999999999999,-200.00000000000006,199.99999999999994,-223.41212376791458,223.41212376791458,2864812.3605332174,-474.9999629938664,0.0,6.452412753085958,1.55e-06,6.670513173001219,4303556.8858072385,156797.73495033468,1117739.1890276433,1028429.0504186697,200,440,950

capsule,-660.0000000000005,659.9999999999997,-199.99999999999986,200.00000000000014,-231.74551184529872,231.74551184529872,1319755.5151093209,-99.9999997389458,0.0,5.200153825052872,1.55e-06,3.0704144017996375,1980912.5172900888,68328.80705930179,151494.31041399384,110726.19457564339,200,460,200

capsule,-710.0000000000005,709.9999999999997,-200.00000000000037,199.99999999999963,-231.8551282442459,231.8551282442459,1431102.0250330432,-124.99999716907655,0.0,5.34665655030026,1.55e-06,3.3290488282039132,2147773.4375509117,75364.1565456786,182460.2280067612,137542.12452512054,200,460,250

capsule,-760.0000000000016,759.9999999999984,-200.00000000000006,199.99999999999994,-231.96595856899572,231.96595856899572,1542448.7388440943,-149.99999120974311,0.0,5.46880639399648,1.55e-06,3.589488798959764,2315799.2251353315,82480.3495311673,217669.549483116,168534.41333921594,200,460,300

capsule,-810.0000000000001,809.9999999999999,-200.00000000000017,199.99999999999986,-232.07780848075933,232.07780848075933,1653785.1123368859,-174.99998990124655,0.0,5.5690727076748505,1.55e-06,3.855176976988851,2487210.952896033,89658.0569787975,257891.70543551352,204517.87851529673,200,460,350

capsule,-859.9999999999991,860.0000000000009,-200.00000000000009,199.99999999999991,-232.19052172526864,232.19052172526864,1765133.0147038077,-199.9999870154723,0.0,5.663932657759976,1.55e-06,4.114268360866237,2654366.684429831,96710.1369745733,302426.85248056415,244889.17579670335,200,460,400

capsule,-909.9999999999992,910.0000000000008,-200.0,200.0,-232.30397153776443,232.30397153776443,1876480.7871854587,-224.99998299065322,0.0,5.747630488322681,1.55e-06,4.373359586624261,2821522.313951136,103762.16553491206,352104.6641712056,290403.19325368543,200,460,450

capsule,-960.0000000000008,959.9999999999992,-200.00000000000043,199.99999999999957,-232.4180541954261,232.4180541954261,1987828.7780544313,-250.00000008136377,0.0,5.821837750273005,1.55e-06,4.63244879111843,2988676.6394312456,110814.07510969383,407249.040912247,341383.88675201987,200,460,500

capsule,-1010.0000000000018,1009.9999999999981,-200.00000000000014,199.99999999999986,-232.53268414042697,232.53268414042697,2099176.6604211167,-274.9999487851388,0.0,5.888185042400294,1.55e-06,4.891542511981453,3155833.8786977115,117866.05609614757,468184.21901491575,398155.3186721418,200,460,550

capsule,-1060.0000000000014,1059.9999999999989,-200.00000000000006,199.99999999999994,-232.64779025918415,232.64779025918415,2210524.5822329847,-299.9999317681884,0.0,5.947900129636489,1.55e-06,5.150634278174477,3322989.8568867594,124917.94048502186,535233.6940092137,461041.14158254035,200,460,600

capsule,-1110.0000000000016,1109.999999999998,-200.00000000000026,199.99999999999974,-232.7633130191199,232.7633130191199,2321872.5048495964,-324.9999140295236,0.0,6.00190018419639,1.55e-06,5.409725858776965,3490145.7153399773,131969.78662014464,608721.4206911151,530365.2544363473,200,460,650

capsule,-1160.0000000000007,1159.9999999999995,-200.0000000000006,199.9999999999994,-232.87920224652726,232.87920224652726,2433220.429305383,-349.99989608453274,0.0,6.050966044855069,1.55e-06,5.6688173593725235,3657301.5221758215,139021.60046792758,688971.2759650454,606451.5287060773,200,460,700

capsule,-1210.000000000003,1209.999999999997,-200.00000000000009,199.99999999999991,-232.99541538770168,232.99541538770168,2544568.3988537584,-374.9999998510913,0.0,6.0958648355586975,1.55e-06,5.9279046380770195,3824454.6052109804,146073.2540051293,776306.8509225943,689623.6794201643,200,460,750

capsule,-1260.0000000000011,1259.999999999999,-200.0000000000005,199.9999999999995,-233.11191613736858,233.11191613736858,2655916.3328448907,-399.9999997746742,0.0,6.136895876256731,1.55e-06,6.186995599368662,3991610.064108814,153125.00427702567,871052.5198930283,780205.8300409693,200,460,800

capsule,-1310.0000000000027,1309.9999999999973,-200.00000000000026,199.99999999999974,-233.22867334853535,233.22867334853535,2767264.0050756237,-424.9999998188981,0.0,6.174614736168508,1.55e-06,6.446091541033021,4158768.7361503365,160176.88883234267,973532.3111366805,878521.9755658986,200,460,850

capsule,-1360.0000000000018,1359.999999999998,-199.99999999999977,200.00000000000023,-233.34566015968232,233.34566015968232,2878611.933881944,-449.9999997624451,0.0,6.209405373030717,1.55e-06,6.70518347423616,4325924.822087845,167228.6361584736,1084069.3800236168,984895.529767255,200,460,900

capsule,-1409.9999999999982,1410.0000000000018,-200.00000000000006,199.99999999999994,-233.46285329108676,233.46285329108676,2989959.9519060603,-474.9999985751489,0.0,6.241552449388179,1.55e-06,6.9642728011881205,4493079.226572981,174280.3079854485,1202987.5601362772,1099650.2627908092,200,460,950

capsule,-680.0000000000002,679.9999999999999,-200.00000000000023,199.9999999999998,-241.79679078522292,241.79679078522292,1396328.2280756417,-100.0000006088898,0.0,5.009923531281501,1.55e-06,3.2490672322970906,2096172.4079336068,76837.79767652825,170544.39748453247,123056.30224132567,200,480,200

capsule,-729.9999999999999,730.0000000000001,-200.00000000000017,199.99999999999986,-241.90648147034543,241.90648147034543,1511111.940663335,-125.00000153970093,0.0,5.1518039020420385,1.55e-06,3.5157881352585867,2268250.4098442495,84561.81772987437,204296.3099231775,152084.59725156444,200,480,250

capsule,-780.0000000000006,779.9999999999994,-200.00000000000006,199.99999999999997,-242.01734707725782,242.01734707725782,1625896.1664572372,-150.00000186412223,0.0,5.270815990783057,1.55e-06,3.7843472333041954,2441514.344067223,92374.88238995356,242533.27167923824,185522.91536022854,200,480,300

capsule,-830.0000000000011,829.999999999999,-199.99999999999997,200.00000000000003,-242.12920399031321,242.12920399031321,1740679.729646401,-175.0000176975584,0.0,5.376428951607741,1.55e-06,4.05137471060998,2613790.135877406,100113.57047493494,285426.3851098691,223680.07775761234,200,480,350

capsule,-880.0000000000002,879.9999999999999,-200.00000000000023,199.99999999999977,-242.24190375961572,242.24190375961572,1855454.540647286,-200.00000224321155,0.0,5.461363945189742,1.55e-06,4.325680526311952,2790761.6298786793,108001.67114991236,334142.7172334435,267565.9497692685,200,480,400

capsule,-930.0000000000007,929.9999999999994,-199.99999999999974,200.00000000000026,-242.3553253379517,242.3553253379517,1970239.77958964,-225.00000129164746,0.0,5.543238696859644,1.55e-06,4.592863868373842,2963137.979596027,115744.00044015939,387610.0219324002,316294.2366731455,200,480,450

capsule,-979.9999999999987,980.0000000000014,-200.0000000000001,199.9999999999999,-242.46936921630711,242.46936921630711,2085024.9406702337,-249.9999995333013,0.0,5.616170259469092,1.55e-06,4.860049050905273,3135515.5167130795,123486.32658263657,446818.4238161886,370763.62879272585,200,480,500

capsule,-1030.0,1029.9999999999998,-200.00000000000009,199.99999999999991,-242.58395295853552,242.58395295853552,2199810.0972546795,-275.0000004213019,0.0,5.681463159259961,1.55e-06,5.127237466285814,3307895.139539235,131228.63843934805,512102.2502313225,431308.4702313437,200,480,550

capsule,-1080.000000000001,1079.999999999999,-200.0000000000005,199.9999999999995,-242.69900777346493,242.69900777346493,2314595.2809747728,-300.0000005353282,0.0,5.740327311135865,1.55e-06,5.3944234768574235,3480273.210875757,138970.89302808713,583794.8166831159,498262.0998654226,200,480,600

