subject,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z,HORZ_DIAMETER,VERT_DIAMETER,FUSE_CYL_LENGTH,FLOOR_HEIGHT
capsule,-981.9916666666655,981.9916666666677,-264.05333333333357,264.0533333333332,-270.9458906104076,270.9458906104076,2411006.6380823837,-220.30250001475704,0.0,2.7343974133057465,1.55e-06,5.602614219189409,3614589.818831877,192266.51122235594,553915.5001382004,453952.2917986986,264.05333333333334,541.3866666666667,440.605,15.2985
capsule,-814.2016666666664,814.2016666666669,-627.3600000000001,627.3600000000001,-130.7820036882716,130.7820036882716,2669105.6968961246,-276.56749998463954,0.0,7.766892207626421,1.55e-06,6.124788923739326,3951476.7249931134,255723.2800843683,400647.0060933999,549317.7925089863,627.36,261.06666666666666,553.135,15.4695
capsule,-1080.3450000000014,1080.3449999999991,-458.6133333333336,458.6133333333331,-65.6421160941101,65.6421160941101,2526660.5890561435,-474.81251003298377,0.0,5.909822608892254,1.55e-06,5.705275770457238,3680823.0777143473,110951.18937985352,574704.7598470588,658327.5334228481,458.61333333333334,130.72,949.625,11.1675
capsule,-1006.858333333334,1006.8583333333327,-255.73333333333323,255.73333333333346,-116.36796085583077,116.36796085583077,1747097.1874209545,-387.08250000116067,0.0,9.135763561295837,1.55e-06,3.9943818863724583,2577020.571853199,51261.600985378915,355118.0101878534,357044.8490409596,255.73333333333335,232.69333333333333,774.165,26.5395
capsule,-996.5716666666676,996.5716666666658,-677.0666666666667,677.0666666666665,-146.9782952170638,146.9782952170638,3605975.587444667,-351.4324999293193,0.0,10.466410933320415,1.55e-06,8.287438337213365,5346734.411105396,413723.5571223961,791529.1285353526,1021184.2451845596,677.0666666666666,293.70666666666665,702.865,20.5905
capsule,-1277.0316666666738,1277.0316666666597,-92.53333333333339,92.53333333333327,-180.44365601170037,180.44365601170037,1853221.6679029043,-458.3824999640144,0.0,-2.062130421374888,1.55e-06,4.269250673253771,2754355.273066949,51005.9953802533,578155.7435401008,537272.5761443181,92.53333333333333,360.26666666666665,916.765,6.1274999999999995
capsule,-1168.3183333333334,1168.318333333333,-159.09333333333322,159.09333333333342,-110.8708959519597,110.8708959519597,1395226.9409423282,-473.5725000014465,0.0,1.1722052015713136,1.55e-06,3.2162892593373726,2075025.3286047566,26584.71540435601,373140.82505109004,366286.2554755996,159.09333333333333,221.17333333333335,947.1450000000001,7.5135
capsule,-925.8449999999997,925.8449999999999,-335.30666666666707,335.3066666666662,-93.27970358936749,93.27970358936749,1618497.1290072117,-369.72250001781157,0.0,1.4464887964902282,1.55e-06,3.684339212317794,2376993.0402050284,56304.36848864066,284501.02901054546,308154.27015327493,335.3066666666667,186.4,739.4449999999999,6.7575
capsule,-674.498333333334,674.4983333333329,-320.3733333333332,320.37333333333345,-66.28658172017944,66.28658172017944,1273743.6855254842,-271.14249999057887,0.0,7.210598851828619,1.55e-06,2.8742225786444404,1854337.147512542,30671.367221274053,115087.87790088198,133822.0525534855,320.37333333333333,132.2133333333333,542.2850000000001,23.7945
capsule,-1157.1416666666662,1157.1416666666673,-641.0133333333332,641.0133333333334,-122.21216069226443,122.21216069226443,3607166.0921414373,-456.6774999901669,0.0,3.2875195219151316,1.55e-06,8.283394562161028,5344125.523974857,367053.529587875,1021476.9333779778,1255545.726036259,641.0133333333333,243.7866666666667,913.355,8.773499999999999
capsule,-1218.7916666666663,1218.791666666667,-441.76000000000033,441.75999999999965,-310.0532315144847,310.0532315144847,4103158.236883108,-299.66250002263246,0.0,9.683767595836457,1.55e-06,9.528316496765552,6147300.965655195,564347.0489108342,1471171.9567129929,1311095.1768448302,441.76,619.4666666666667,599.325,28.8705
capsule,-469.2450000000002,469.24499999999983,-536.4799999999998,536.4800000000002,-39.29131647580488,39.29131647580488,1397368.252835393,-195.50250011636274,0.0,4.338185135487939,1.55e-06,3.171070677382816,2045852.0499243974,71231.91153276635,60804.991167704844,127566.20740774326,536.48,78.24000000000001,391.005,18.7095
capsule,-591.7949999999995,591.7950000000004,-348.9600000000001,348.96000000000004,-30.965050942141662,30.965050942141662,1240345.4027694655,-265.09752165956877,0.0,0.19220841251751408,1.55e-06,2.7999734244734227,1806434.4674022081,29697.747596937035,82989.93265133257,110741.93737492384,348.96000000000004,61.6,530.1949999999999,28.3305
capsule,-1219.3516666666683,1219.3516666666653,-355.5733333333333,355.5733333333332,-190.04155445156152,190.04155445156152,3000900.4662286816,-419.9424999857673,0.0,10.454891568553103,1.55e-06,6.9379650241274735,4476106.467179015,204394.6131647568,945420.6593937817,927333.2192230858,355.5733333333333,379.46666666666664,839.885,26.665499999999998
capsule,-935.0949999999996,935.0950000000006,-224.80000000000027,224.79999999999978,-256.31886712708496,256.31886712708496,2097104.6557883064,-211.4675001127932,0.0,2.1094644535682128,1.55e-06,4.873513876217486,3144202.5007854747,141053.34494009276,429711.196727011,348024.6327891175,224.8,512.1600000000001,422.935,14.0925
capsule,-767.3883333333337,767.3883333333329,-212.21333333333337,212.2133333333333,-218.30479933828065,218.30479933828065,1544450.998236813,-165.587500060001,0.0,6.003131338326032,1.55e-06,3.5857562449489793,2313391.125773535,79703.9116931813,218401.48547533213,175773.22901191883,212.21333333333334,436.2133333333333,331.175,24.7935
capsule,-696.0716666666668,696.0716666666668,-518.9866666666668,518.9866666666666,-80.82261149082245,80.82261149082245,1836735.1018477806,-267.4225004322943,0.0,5.652635417119333,1.55e-06,4.143504437422714,2673228.669304977,104818.6259785333,185730.2939563103,261444.51396244724,518.9866666666667,161.2266666666667,534.845,10.9605
capsule,-857.0216666666669,857.0216666666665,-372.42666666666696,372.4266666666664,-200.6154895352,200.6154895352,2068127.1112675786,-227.89750000173123,0.0,1.353155342034063,1.55e-06,4.803040171044026,3098735.5942219524,149790.88948128765,368015.92109369475,358451.03993890004,372.4266666666667,401.2266666666667,455.795,9.7095
capsule,-1179.798333333333,1179.7983333333336,-552.0533333333339,552.0533333333327,-125.75649522648006,125.75649522648006,3664939.7214819742,-464.2724999788898,0.0,11.805367460957568,1.55e-06,8.367643150127728,5398479.451695308,288055.01760241925,1046672.6246377226,1199422.151533403,552.0533333333333,251.25333333333333,928.5450000000001,26.8905
capsule,-1262.088333333333,1262.0883333333338,-533.9200000000006,533.9199999999996,-167.63228990048677,167.63228990048677,3852347.7536736056,-463.4975000183708,0.0,10.358040595830564,1.55e-06,8.878957105070736,5728359.422626281,361755.54208238923,1308506.8865003474,1421465.4138827114,533.9200000000001,335.09333333333336,926.995,20.9955
capsule,-1377.7816666666672,1377.7816666666663,-475.6800000000008,475.6799999999991,-259.84866198587497,259.84866198587497,4394570.729175151,-429.39749997169264,0.0,6.873896386710642,1.55e-06,10.195222849762668,6577563.128879141,546096.3217141757,1870841.7420000865,1821370.7317877212,475.67999999999995,518.9866666666667,858.795,18.475500000000004
capsule,-932.3283333333347,932.3283333333318,-261.06666666666695,261.0666666666664,-59.80028540548436,59.80028540548436,1350910.174362564,-406.4575000098286,0.0,5.720654014749589,1.55e-06,3.0599818513955057,1974181.8396100036,23860.725881561324,227594.1108401123,240012.15970266465,261.06666666666666,119.41333333333333,812.915,12.589500000000001
capsule,-1344.0750000000016,1344.0749999999982,-622.8800000000003,622.8799999999997,-193.39854526285754,193.39854526285754,4738482.517501692,-478.99750000010863,0.0,11.037331184081694,1.55e-06,10.944058327669072,7060682.792044563,599086.9989533288,1863118.3910253209,2056345.0936731214,622.88,386.08,957.995,21.9405
capsule,-937.0050000000003,937.0049999999997,-551.2000000000004,551.1999999999997,-33.94103143315112,33.94103143315112,3027926.344808347,-434.8224816017253,0.0,1.8046349845565604,1.55e-06,6.829339455943271,4406025.4554472715,173379.78647375386,504893.1296733534,672081.7840251238,551.2,67.36,869.645,25.522499999999997
capsule,-428.94833333333355,428.9483333333331,-526.24,526.24,-31.069775846849854,31.069775846849854,1330888.4983512366,-183.5674983104534,0.0,1.0471232122742258,1.55e-06,3.0113457758977,1942803.7263856127,68704.74167461315,47500.000461833406,114046.8902608632,526.24,61.81333333333333,367.135,25.6935
capsule,-1251.165,1251.165,-642.2933333333335,642.2933333333331,-219.6216200746383,219.6216200746383,4344886.116327458,-406.3025000246495,0.0,-4.15010492304962,1.55e-06,9.924529003972324,6402921.938046661,629839.5740773628,1560949.6808010822,1754152.7844913364,642.2933333333334,438.56,812.605,7.3965
capsule,-1185.8350000000044,1185.8349999999955,-99.57333333333354,99.57333333333311,-111.72685480124923,111.72685480124923,1266856.5516833654,-481.4775004289991,0.0,4.24202050103689,1.55e-06,2.917328498251183,1882147.4182265697,17675.7258814337,338234.58979975554,327886.75083855266,99.57333333333332,222.88,962.9549999999999,18.5925
capsule,-689.4349999999995,689.4350000000004,-338.72000000000014,338.71999999999997,-55.6248359650377,55.6248359650377,1360763.0427477483,-289.27750001454007,0.0,6.1036011417061244,1.55e-06,3.0728252241166674,1982467.8865268822,33228.62641585555,126594.23001301686,151011.4480526838,338.72,110.88,578.555,23.7765
capsule,-653.8416666666673,653.8416666666661,-670.0266666666671,670.0266666666663,-144.07093640989532,144.07093640989532,2397578.3780641174,-182.94750000375439,0.0,10.999872250488613,1.55e-06,5.519006590038057,3560649.4129277784,252933.1287116221,255207.49187351458,398242.81570313405,670.0266666666666,287.9466666666667,365.895,25.0725
capsule,-572.198333333333,572.1983333333335,-403.78666666666686,403.7866666666665,-95.92773046328386,95.92773046328386,1366781.1505546542,-190.23249998036266,0.0,9.351040333161539,1.55e-06,3.0789842628306916,1986441.4598907689,54989.25350784007,97425.23727738546,125830.75620520403,403.7866666666667,191.73333333333335,380.465,27.0705
capsule,-1052.134999999999,1052.1350000000007,-304.37333333333333,304.37333333333333,-85.46366301202553,85.46366301202553,1922486.8391682908,-440.86750001404823,0.0,8.331833594613068,1.55e-06,4.317076098204372,2785210.3859383045,51968.85175653525,413076.6549467724,433717.0616358479,304.37333333333333,170.39999999999998,881.735,20.680500000000002
capsule,-956.4250000000001,956.4250000000001,-469.70666666666665,469.70666666666665,-334.74804369278564,334.74804369278564,3318918.5526019773,-143.73250001984567,0.0,3.1736960117590645,1.55e-06,7.716577432885398,4978437.0534744505,488025.9625567532,865213.1175875419,728701.0933483808,469.70666666666665,668.96,287.46500000000003,16.5855
capsule,-1200.1883333333344,1200.1883333333324,-265.9733333333338,265.9733333333329,-248.8076757104941,248.8076757104941,2827320.125998467,-351.5874999955504,0.0,2.0688911000224426,1.55e-06,6.568169735104516,4237528.861357752,209685.07754309513,886771.3459599317,790457.1562355219,265.97333333333336,497.0133333333333,703.175,12.643500000000001
capsule,-747.7950000000006,747.7949999999993,-180.21333333333325,180.21333333333337,-245.39376949048824,245.39376949048824,1505719.7157398446,-128.69749992003662,0.0,2.226762538283578,1.55e-06,3.4993837528558416,2257666.9373263493,82239.61939332927,209953.25339765387,154673.8808861569,180.2133333333333,490.4,257.395,15.7665
capsule,-829.3983333333342,829.3983333333323,-321.4400000000001,321.4399999999999,-342.49541877277454,342.49541877277454,2449196.908246595,-72.43250015545738,0.0,2.205710502269728,1.55e-06,5.695997281177164,3674836.955598171,276774.57056357426,502153.13729924336,351775.03363001655,321.44,684.5333333333333,144.865,17.0085
capsule,-1127.0383333333336,1127.0383333333332,-554.4000000000005,554.3999999999994,-65.33829961653163,65.33829961653163,3595069.6377246976,-498.37251669431674,0.0,7.254892410037777,1.55e-06,8.064464278543054,5202880.179705196,216017.82992342618,877127.7526473892,1060486.9907282148,554.4,130.29333333333335,996.745,29.1675
capsule,-1234.7316666666638,1234.7316666666693,-101.70666666666676,101.70666666666656,-188.1140753386077,188.1140753386077,1875074.9252998028,-429.5525009912113,0.0,-1.1054440384272768,1.55e-06,4.345229454944738,2803373.841899831,57657.735470967214,555021.2542925013,509678.8736140848,101.70666666666666,375.62666666666667,859.105,7.2615
capsule,-933.1650000000008,933.1649999999992,-364.9600000000004,364.9599999999996,-200.64524721732647,200.64524721732647,2348093.6294535566,-266.18249998932384,0.0,9.242452525006168,1.55e-06,5.437374927723297,3507983.824337611,167954.09809471463,472685.41253162577,454393.9300336597,364.96,400.79999999999995,532.365,24.6495
capsule,-650.1750000000004,650.1749999999996,-575.3066666666668,575.3066666666665,-82.2092875932691,82.2092875932691,1934751.5403389845,-243.08750384094947,0.0,6.84892119928973,1.55e-06,4.357614824836619,2811364.4031203995,128957.09663238985,172591.4379222005,270211.2148683747,575.3066666666667,164.0,486.175,13.4535
capsule,-1583.8683333333336,1583.868333333333,-464.1599999999996,464.1600000000003,-346.5114081483177,346.5114081483177,5603585.551679766,-445.8275001419443,0.0,-1.4417799422948927,1.55e-06,12.995285490074405,8384055.154886713,931630.0013280477,3203534.201759313,2929751.4358951086,464.15999999999997,692.2133333333334,891.655,10.654499999999999
capsule,-277.14166666666665,277.14166666666665,-469.06666666666666,469.0666666666668,-98.66621308815722,98.66621308815722,732551.4567416019,-40.03749999823011,0.0,7.519851646183215,1.55e-06,1.6788431860187092,1083124.6361411028,33271.82848069271,17580.630838192057,37192.42840264901,469.06666666666666,197.06666666666666,80.075,22.5885
capsule,-780.0950000000003,780.0949999999997,-272.5866666666671,272.58666666666636,-67.79898808866108,67.79898808866108,1279305.0745987515,-322.44750000183717,0.0,7.209285340395435,1.55e-06,2.886556559411725,1862294.5544591774,25035.134714101234,152334.7317816585,164745.38979251462,272.5866666666667,135.2,644.895,22.4805
capsule,-858.7083333333329,858.7083333333338,-439.6266666666667,439.6266666666666,-82.21861831244532,82.21861831244532,2181173.632311521,-347.2475000169318,0.0,9.014791532396643,1.55e-06,4.893551100037216,3157129.7419594945,94578.5955695011,319037.5561870513,380962.06250264193,439.62666666666667,164.21333333333334,694.495,25.8555
capsule,-385.3583333333335,385.35833333333323,-389.92000000000013,389.91999999999985,-72.63938596024276,72.63938596024276,870176.4103825602,-120.17250000018171,0.0,7.511849362778488,1.55e-06,1.9739591714670466,1273522.046107772,28084.003754542144,29210.493105480025,47866.8981940637,389.91999999999996,145.01333333333332,240.345,25.0635
capsule,-1282.5516666666683,1282.5516666666651,-446.66666666666697,446.66666666666634,-199.05089527309173,199.05089527309173,3557681.7479725406,-442.26250000472066,0.0,7.010003140373211,1.55e-06,8.23405773326348,5312295.311782891,320868.3483767175,1268709.8707361156,1287931.2489896477,446.66666666666663,398.02666666666664,884.525,16.576500000000003
capsule,-846.3516666666669,846.3516666666663,-632.2666666666668,632.2666666666665,-154.1495573202771,154.1495573202771,2971060.858129322,-269.2824999755488,0.0,11.709658515882131,1.55e-06,6.840033077077623,4412924.565856531,310112.8340468303,493228.54065358,644274.511022071,632.2666666666667,307.78666666666663,538.565,25.5945
capsule,-1022.615,1022.615,-421.91999999999996,421.9200000000001,-158.74820800031088,158.74820800031088,2582799.7871588385,-352.82750004286976,0.0,8.508883227241727,1.55e-06,5.955815216644943,3842461.430093512,174198.44512043818,587718.0200136047,619350.8366416254,421.92,316.96000000000004,705.655,18.7725
capsule,-947.7916666666677,947.7916666666658,-316.9600000000002,316.9599999999999,-328.8658304202122,328.8658304202122,2747704.4539769185,-145.28250001713158,0.0,1.0608887496700516,1.55e-06,6.389699512628401,4122386.782340904,304343.49417218746,660816.9766769349,501864.75138247566,316.96000000000004,657.2266666666667,290.565,13.2915
capsule,-843.4583333333347,843.4583333333318,-96.1600000000002,96.15999999999981,-220.2371469353713,220.2371469353713,1418614.9230661367,-201.70250058769537,0.0,1.754763295630616,1.55e-06,3.2972171324055055,2127236.859616455,54445.36881544449,216698.30870968493,170091.53069773378,96.16,440.05333333333334,403.405,18.1965
capsule,-1174.3149999999998,1174.3150000000003,-302.88000000000034,302.87999999999965,-344.0625369248453,344.0625369248453,3557753.4078367054,-243.3975010182845,0.0,5.063079064478168,1.55e-06,8.269996150135551,5335481.387184227,430766.51344514417,1187250.6401597122,936754.6845619465,302.88,687.52,486.795,23.7405
capsule,-912.4350000000003,912.4349999999997,-544.5866666666662,544.5866666666669,-171.34431803259332,171.34431803259332,2882581.231701514,-284.9375000033438,0.0,11.326082576774493,1.55e-06,6.652113704759419,4291686.261135109,270089.73755294055,555324.0528910629,639508.2675099699,544.5866666666666,342.56,569.875,25.2075
capsule,-1119.3050000000014,1119.3049999999982,-81.86666666666709,81.86666666666626,-113.63072462787144,113.63072462787144,1111831.2671048515,-446.2925002634836,0.0,1.3913441273094453,1.55e-06,2.5704842465012563,1658376.933226617,14357.61986700042,264563.00437417545,254752.64053881192,81.86666666666667,226.72,892.5849999999999,9.7275
capsule,-683.8150000000004,683.8149999999997,-331.4666666666666,331.46666666666687,-293.07546659733237,293.07546659733237,1834444.8253070356,-49.027499984981596,0.0,-1.3128451523566045,1.55e-06,4.249689083790243,2741734.8927678987,164202.13360573442,267828.24214030214,199421.84171411346,331.4666666666667,585.76,98.055,9.0165
capsule,-669.6616666666666,669.6616666666666,-131.78666666666666,131.78666666666666,-119.49962331159344,119.49962331159344,768653.0902057601,-215.49750000705149,0.0,1.413591788827032,1.55e-06,1.7774903212944893,1146767.949222251,13398.421993071304,71735.61421668803,65776.0227770445,131.78666666666666,238.66666666666669,430.995,8.7015
capsule,-1591.058333333334,1591.058333333333,-421.0666666666671,421.0666666666663,-307.78850580033526,307.78850580033526,4914458.359032624,-488.14250007330605,0.0,-10.733153203118276,1.55e-06,11.370948503232174,7336095.808536887,651900.7441641486,2751959.97635222,2594274.8152897903,421.0666666666667,614.7733333333333,976.2850000000001,6.8835
capsule,-1207.4549999999997,1207.455,-416.58666666666727,416.5866666666662,-209.36360409501216,209.36360409501216,3189571.874661739,-394.3675000056397,0.0,2.530623760926036,1.55e-06,7.401250820725699,4775000.529500451,281091.0336830219,1031816.7597816534,1027656.9512124271,416.5866666666667,418.72,788.735,10.9515
capsule,-603.2150000000003,603.2149999999999,-198.98666666666682,198.98666666666654,-223.60160950906385,223.60160950906385,1159401.6683124779,-78.16750006148233,0.0,3.036192562293025,1.55e-06,2.6941952876933093,1738190.5081892319,56061.457795599956,115689.22730510886,83214.27363435943,198.98666666666668,446.88,156.335,17.1345
capsule,-328.23500000000024,328.23499999999973,-620.7466666666668,620.7466666666666,-109.28199044833154,109.28199044833154,1094386.0547743777,-54.917500001806346,0.0,7.288866730391685,1.55e-06,2.5173752406079783,1624113.0584567604,82477.58583346139,36307.09655453902,92393.5128722641,620.7466666666667,218.4,109.83500000000001,19.2045
capsule,-695.7450000000002,695.7449999999998,-241.0133333333335,241.01333333333315,-92.09808817900652,92.09808817900652,988511.7050948526,-255.95249999945185,0.0,3.0959049291449237,1.55e-06,2.243124305788698,1447176.9714765793,22034.309079436593,99246.15002908434,103226.76149215325,241.01333333333332,183.84,511.90500000000003,8.683499999999999
capsule,-1302.0716666666674,1302.071666666666,-297.33333333333314,297.33333333333366,-214.05795954250877,214.05795954250877,2898644.59824823,-437.30249998003234,0.0,-5.060437571548464,1.55e-06,6.588936623042491,4250926.853575801,189237.50793551994,1025811.065687787,979441.0478542926,297.33333333333337,427.4666666666667,874.605,6.5145
capsule,-1561.8750000000014,1561.8749999999986,-457.3333333333339,457.3333333333329,-325.27830536487795,325.27830536487795,5414668.494161901,-456.05749998419094,0.0,5.380646719120865,1.55e-06,12.578783245175954,8115344.029145777,837195.4687078593,2973307.5132760345,2739143.612427903,457.33333333333337,649.76,912.115,18.637500000000003
capsule,-817.4250000000006,817.4249999999993,-232.90666666666678,232.90666666666655,-332.77905985902134,332.77905985902134,2140527.4412933504,-76.15249994771744,0.0,1.0551528119435225,1.55e-06,4.977514997773935,3211299.998563829,198736.77349610033,404221.40326117753,266929.90695739427,232.90666666666667,665.12,152.305,14.6685
capsule,-1056.3850000000004,1056.3849999999995,-115.57333333333332,115.57333333333332,-237.7813454113235,237.7813454113235,1975072.0859168295,-290.6725001755918,0.0,1.8941074346457556,1.55e-06,4.589825264096467,2961177.589739656,92850.28907180642,456416.68244568916,379716.1314943717,115.57333333333332,475.03999999999996,581.345,17.4135
capsule,-746.9750000000008,746.974999999999,-207.51999999999992,207.52000000000015,-281.87797376524037,281.87797376524037,1684916.5035681035,-91.80749994747838,0.0,-0.2202562917316461,1.55e-06,3.9179789590786367,2527728.360695895,116298.11947926444,254132.38408578653,176883.05812001752,207.52,563.36,183.615,9.7815
capsule,-1002.5416666666663,1002.5416666666667,-378.82666666666665,378.82666666666665,-168.23368835507856,168.23368835507856,2413862.1599177974,-333.29749998050676,0.0,8.82898951214257,1.55e-06,5.573719932762876,3595948.343717985,152471.38813239924,530855.0123897094,539161.3440419852,378.82666666666665,335.94666666666666,666.5949999999999,20.8875
capsule,-1145.248333333334,1145.2483333333328,-601.3333333333339,601.3333333333328,-193.14054778004467,193.14054778004467,4004761.2831835537,-379.7974999786669,0.0,12.693038713903851,1.55e-06,9.25018082294598,5967858.595449019,472918.923944414,1179537.7728181414,1319973.7812107801,601.3333333333334,385.65333333333336,759.595,27.2145
capsule,-656.0650000000002,656.0649999999997,-386.29333333333324,386.2933333333334,-290.5155663207112,290.5155663207112,1884564.1409633206,-37.712499980665186,0.0,1.1671059514099253,1.55e-06,4.383025259087643,2827758.231669447,184773.89492986863,267807.9296505036,209356.55529249454,386.29333333333335,580.64,75.425,12.5985
capsule,-838.9483333333334,838.9483333333332,-653.813333333333,653.8133333333335,-182.66182053848817,182.66182053848817,3059844.39986558,-236.88750001267292,0.0,10.648280005613701,1.55e-06,7.071485710362615,4562248.845395235,371819.6050573724,532151.2970948914,680217.3535984708,653.8133333333333,365.17333333333335,473.775,23.0295
capsule,-1345.0916666666676,1345.0916666666658,-655.7333333333338,655.7333333333329,-178.25500700775603,178.25500700775603,4967058.804355221,-494.65249999820276,0.0,13.477909681320375,1.55e-06,11.446899787226135,7385096.636920087,624811.6562508018,1924132.3257141332,2182253.8094037543,655.7333333333333,355.7866666666667,989.3050000000001,27.6375
capsule,-507.0616666666667,507.06166666666667,-139.0400000000001,139.03999999999988,-186.3472068463738,186.3472068463738,782492.5846236297,-67.31749988783692,0.0,4.83075846116721,1.55e-06,1.8182099559412241,1173038.6812524027,24296.53653195117,53358.25224921821,36910.80172476164,139.04,372.4266666666667,134.635,27.3945
capsule,-1595.6783333333337,1595.6783333333326,-187.67999999999986,187.68000000000015,-332.1004115846716,332.1004115846716,4304596.628833637,-466.13249972878964,0.0,2.8156969098094007,1.55e-06,10.005301114617593,6455032.97717264,420130.29562516976,2255837.984053094,1929972.4856627977,187.68,663.4133333333333,932.265,20.6265
capsule,-1066.0150000000006,1066.0149999999992,-666.826666666667,666.8266666666666,-89.34253340642543,89.34253340642543,3875284.262066501,-443.9675002127207,0.0,9.829034630499129,1.55e-06,8.653395274251816,5582835.660807623,341040.7275559559,867258.2728708549,1135339.3360114242,666.8266666666667,178.07999999999998,887.935,22.453500000000002
capsule,-1266.9450000000013,1266.944999999999,-232.05333333333323,232.0533333333334,-134.79080933663752,134.79080933663752,2047116.2798492706,-498.99250000636727,0.0,4.02127075470503,1.55e-06,4.719121831912571,3044594.730266175,67264.4070568381,655764.4370365321,646490.3436229762,232.0533333333333,268.96000000000004,997.985,11.608500000000001
capsule,-938.5016666666666,938.5016666666669,-319.73333333333363,319.73333333333306,-155.1866126232932,155.1866126232932,1932348.783311892,-314.0775042293671,0.0,5.617231634279142,1.55e-06,4.4630795044120255,2879406.131878726,96002.58893197507,369715.21330711833,369031.43960268,319.73333333333335,310.3466666666667,628.155,14.4705
capsule,-1016.2416666666671,1016.2416666666663,-452.63999999999965,452.64000000000044,-99.76139732117521,99.76139732117521,2422408.4148420794,-408.62749998814866,0.0,5.32853277119467,1.55e-06,5.429427453640618,3502856.4217036245,127445.5797781486,504207.3916385758,574132.1103843944,452.64000000000004,198.98666666666668,817.255,10.6995
capsule,-1552.7316666666666,1552.7316666666666,-532.4266666666672,532.426666666666,-326.13497992277286,326.13497992277286,5713069.402333696,-450.63249999886347,0.0,1.903107481612991,1.55e-06,13.281333569580047,8568602.30295487,999206.5566311991,3174663.9840732776,3015454.048318684,532.4266666666666,651.4666666666667,901.265,13.0305
capsule,-569.815,569.8150000000002,-521.1199999999999,521.1200000000001,-135.50611936058684,135.50611936058684,1607252.8009904237,-149.46750000665034,0.0,6.2844844244061155,1.55e-06,3.7047501167464194,2390161.365642851,116229.28542955335,134208.59653561932,186773.4429161599,521.12,270.88,298.935,14.6775
capsule,-1070.1650000000009,1070.164999999999,-515.5733333333338,515.5733333333327,-120.82951573556608,120.82951573556608,2975154.1227533985,-414.36250002892416,0.0,8.428758661266878,1.55e-06,6.795338362093259,4384089.265866619,210818.38647632496,709270.1142156898,816256.2669845261,515.5733333333333,241.44,828.725,16.4145
capsule,-1063.5983333333338,1063.598333333333,-408.2666666666668,408.2666666666665,-131.66190328918483,131.66190328918483,2552934.25482582,-400.4124999999905,0.0,9.592329676432024,1.55e-06,5.852727634860578,3775953.3128132764,141405.5678635855,601107.4212215417,642526.5848599958,408.26666666666665,262.7733333333333,800.825,21.0045
capsule,-1342.045,1342.0449999999998,-390.9866666666671,390.98666666666634,-205.5390830721239,205.5390830721239,3477550.0826643286,-465.82249997010547,0.0,6.330474768079628,1.55e-06,8.053838692978822,5196024.963212144,285544.63928307366,1336251.638783352,1318129.813230565,390.9866666666667,410.4,931.645,16.261499999999998
capsule,-1082.0483333333348,1082.048333333332,-117.27999999999969,117.28000000000031,-233.41381231066336,233.41381231066336,2025857.7344667204,-307.87749990611536,0.0,3.986366627797695,1.55e-06,4.706989166893237,3036767.20444725,93728.46048625375,486366.38855888904,409589.28742765373,117.28,466.29333333333335,615.755,28.2585
capsule,-1198.204999999999,1198.205000000001,-68.21333333333322,68.21333333333347,-185.65145552272276,185.65145552272276,1716935.1245031066,-413.74245460327154,0.0,-1.8067638385368512,1.55e-06,3.964151011436776,2557516.7815721137,45850.445033993004,470078.0431263122,429284.0303102073,68.21333333333334,370.71999999999997,827.485,6.0825
capsule,-1193.0750000000014,1193.0749999999982,-88.69333333333334,88.69333333333331,-98.60809897541144,98.60809897541144,1113691.6022434628,-498.21749999896184,0.0,2.510002677588361,1.55e-06,2.547325625598568,1643435.887482947,12126.044802750705,298176.3498287939,291183.85392298974,88.69333333333333,196.64,996.435,11.266499999999999
capsule,-713.7950000000008,713.7949999999994,-200.26666666666694,200.26666666666648,-157.7019024365949,157.7019024365949,1185817.690490026,-199.37750000230602,0.0,6.912915675439708,1.55e-06,2.7440814644565026,1770375.138359034,38981.44645769134,134608.5823804128,120150.77278982643,200.26666666666668,315.04,398.755,24.0195
capsule,-975.4750000000001,975.4749999999999,-646.3466666666674,646.3466666666659,-79.08148094742039,79.08148094742039,2963376.6627905993,-408.93750024158487,0.0,3.325391854650056,1.55e-06,6.7203294877069135,4335696.44368188,254634.42164053253,572377.8657286321,779633.4514313182,646.3466666666667,157.6,817.875,7.5765
capsule,-1074.6583333333338,1074.6583333333328,-493.3866666666672,493.3866666666661,-189.35110898149637,189.35110898149637,3260879.724677897,-348.0224999998468,0.0,12.257318550168112,1.55e-06,7.533973938168602,4860628.3472055495,300770.0685373475,843301.7118715213,892411.8388548847,493.38666666666666,378.61333333333334,696.0450000000001,28.537499999999998
capsule,-715.3383333333338,715.3383333333329,-312.90666666666687,312.9066666666664,-94.63670549485433,94.63670549485433,1301346.7293659118,-263.08249999043835,0.0,6.5794490183661125,1.55e-06,2.931818329545128,1891495.6964807278,39204.99169944836,137956.9441532678,151183.02125551965,312.90666666666664,189.17333333333335,526.165,14.4525
capsule,-963.9783333333363,963.9783333333303,-90.40000000000009,90.39999999999992,-293.5494744333872,293.5494744333872,2055030.4626718622,-188.682500273344,0.0,2.058211362288042,1.55e-06,4.77870456396023,3083035.202554987,128358.9734494179,427272.0336727903,308869.5968602817,90.4,586.6133333333333,377.365,29.203500000000002
