vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,capsule_fuselage_VERT_DIAMETER
capsule,4188.690174049544,4122.910964016448,4122.910964016448,49.99999999999999,1.637939385394426e-16,-43.1,-235.53019660224666
capsule,3079.2446808304385,3138.118658676553,3138.118658676553,50.000000000000014,1.3782704291345514e-16,-43.100000000000044,-240.2934554044108
capsule,4830.951236261167,4830.951236261167,4830.951236261167,49.99999999999996,7.367872811612597e-17,-43.09999999999998,-246.51454739878196
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-235.3536834253771
capsule,3925.957747582728,3897.3194913249936,3897.3194913249936,49.99999999999994,-4.277858613913665e-18,-43.099999999999916,-235.7709325446774
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-228.46252181568403
capsule,4756.009105658586,4756.009105658586,4756.009105658586,49.999999999999964,3.3088911691075206e-16,-43.09999999999998,-219.22592332258307
capsule,3889.4541337070577,3860.9412800567825,3860.9412800567825,50.00000000000004,2.580827063084919e-16,-43.10000000000007,-221.717098234714
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-224.8317581284825
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-219.47953181811476
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-203.0473913263677
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-213.2096470451943
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-227.34942304523997
capsule,(11491.706045608433+0.0002100242857723232j),(11491.729018224289+0.0017370910935074519j),(11491.729018224289+0.0017370910935074519j),(49.99999999999944+0j),(-8.281140786957176e-19+1.8121221917252054e-42j),(-43.10000000000007+0j),-217.09611764595724
capsule,nan,nan,nan,nan,nan,nan,-225.64252143700915
capsule,nan,nan,nan,nan,nan,nan,-214.5473582323791
capsule,nan,nan,nan,nan,nan,nan,-226.41944185890327
capsule,nan,nan,nan,nan,nan,nan,-233.59278468908707
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-239.11641992200254
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-233.93352902984313
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-237.61581579342973
capsule,nan,nan,nan,nan,nan,nan,-240.24375903428617
capsule,nan,nan,nan,nan,nan,nan,-249.94680450319638
capsule,nan,nan,nan,nan,nan,nan,-262.1219207020439
capsule,nan,nan,nan,nan,nan,nan,-263.28022193386556
capsule,nan,nan,nan,nan,nan,nan,-244.46848047496653
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-234.96924173625914
capsule,nan,nan,nan,nan,nan,nan,-245.5392342373283
capsule,nan,nan,nan,nan,nan,nan,-258.4548787316593
capsule,nan,nan,nan,nan,nan,nan,-269.0354856171643
capsule,nan,nan,nan,nan,nan,nan,-250.0560990778432
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-235.74782022065114
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-228.49212546368892
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-235.75315570098172
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-240.0822484098675
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-227.37871404623937
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-244.33563682205997
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-254.30194079767128
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-271.85262157186594
capsule,nan,nan,nan,nan,nan,nan,-276.83231250108963
capsule,nan,nan,nan,nan,nan,nan,-271.4271745139706
capsule,nan,nan,nan,nan,nan,nan,-267.6872891528419
capsule,nan,nan,nan,nan,nan,nan,-259.84983788555303
capsule,nan,nan,nan,nan,nan,nan,-272.44438022311795
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-283.6871548491018
capsule,3517.5931620571837,3544.0558420012603,3544.0558420012603,49.99999999999998,-3.207412468211727e-17,-43.1,-280.44723560404816
capsule,81853894.24432501,81853894.24432501,81853894.24432501,50.00000000000002,1.392949473719768e-16,-43.100000000016344,-287.27289228394966
capsule,3834.506264229915,3841.0996193574597,3841.0996193574597,49.99999999999996,1.1251434741092662e-16,-43.099999999999966,-274.5291325922444
capsule,2770.124529785634,3143.375817636689,3143.375817636689,50.000000000000014,2.7434196777142355e-16,-43.10000000000002,-255.4143614907589
capsule,3028.7633535837713,3028.7633535837713,3028.7633535837713,49.99999999999998,6.366419838508924e-17,-43.099999999999966,-241.5802523376698
capsule,2752.2694285049784,3650.0014023526032,3650.0014023526032,50.00000000000001,1.6302267130642497e-16,-43.099999999999994,-259.195009030043
capsule,2648.5425292112022,4105.689595212714,4105.689595212714,50.00000000000001,-3.344387716861539e-16,-43.099999999999994,-270.78930047912894
capsule,2741.3886462034875,4396.887126893374,4396.887126893374,50.00000000000001,2.7352580065754933e-16,-43.10000000000001,-270.59934654503917
capsule,2825.210267771191,3437.887246988222,3437.887246988222,50.000000000000014,1.658245110778498e-16,-43.100000000000016,-280.1994866395558
capsule,2664.0350556322583,3960.9179760222373,3960.9179760222373,50.0,6.814750708088213e-17,-43.09999999999999,-274.9705587962847
capsule,6775.151441669842,6775.151441669842,6775.151441669842,49.99999999999999,-1.0238769225073537e-16,-43.099999999999994,-293.63627358072665
capsule,3086.434904898933,10463.471106000363,10463.471106000363,50.00000000000002,8.776655912699662e-18,-43.10000000000007,-300.78557170258244
capsule,(3798.9018585392405+0.0041599937795846215j),(4512.000495114426+4.596843103530869j),(4512.000495114426+4.596843103530869j),(49.999999999999986+0j),(-5.204012104524443e-18+0j),(-43.10000000000005+0j),-297.4787798567923
capsule,3866.852366374299,3843.5397426846694,3843.5397426846694,50.00000000000004,2.2185574223980824e-17,-43.1000000000001,-284.80183763826545
capsule,3131.895255414527,3210.0383830761157,3210.0383830761157,49.99999999999998,1.7395848572661753e-16,-43.09999999999998,-291.2924681697503
capsule,3828.123225704579,3812.778636712492,3812.778636712492,49.999999999999936,1.8815897242838718e-16,-43.09999999999994,-290.1034424451752
capsule,2975.718299629595,3092.35459771206,3092.35459771206,49.99999999999998,4.193772595643503e-17,-43.09999999999999,-280.38634358469426
capsule,3979.664731755067,3983.9189767516764,3983.9189767516764,50.000000000000014,4.384288857715346e-17,-43.099999999999945,-290.3916793699881
capsule,nan,nan,nan,nan,nan,nan,-309.1350511875314
capsule,nan,nan,nan,nan,nan,nan,-308.9685588618074
capsule,5382.236089776372,5382.236089776372,5382.236089776372,49.99999999999994,1.41822986951113e-16,-43.100000000000264,-290.64116722431675
capsule,(6060.408975719395+17.647474672120484j),(6060.408975719395+17.647474672120484j),(6060.408975719395+17.647474672120484j),(49.99999999999999+0j),(1.4089125901591584e-16-5.764826855105505e-35j),(-43.09999999999998+0j),-306.7212897291375
capsule,3635.8177821591503,3635.8177821591503,3635.8177821591503,49.99999999999999,9.730669833789442e-17,-43.09999999999999,-298.847964669464
capsule,2906.3629963713315,42445.633177676274,42445.633177676274,50.0,-6.153131728447776e-19,-43.10000000000004,-317.26833730810324
capsule,96079.46134868455,96079.46134868455,96079.46134868455,50.0,-1.348681854698061e-16,-43.09999999999997,-330.55783851939884
capsule,8224.674307717936,8224.674307717936,8224.674307717936,50.0,1.0446207572248912e-16,-43.10000000000002,-320.5227616945044
capsule,(4016.2221294707397+3.3332767847154714j),(4016.2221294707397+3.3332767847154714j),(4016.2221294707397+3.3332767847154714j),(50+0j),(-1.984027308484874e-17+0j),(-43.099999999999966+0j),-338.6740359818724
capsule,(3572.8999322508266+0.024524276072871613j),(4010.5298389267455+5.997041424992034j),(4010.5298389267455+5.997041424992034j),(50+0j),(1.3238664796098547e-16+0j),(-43.09999999999998+5.50479078425666e-20j),-322.3634209255297
capsule,(3763.7394633358626+3.8137513211885725j),(3738.1737462789683+1.3898801737412088j),(3738.1737462789683+1.3898801737412088j),(49.999999999999986+6.688852847440551e-18j),(9.28567498799528e-17+0j),(-43.10000000000001+0j),-331.06404634529315
capsule,(143748.5067171769+116.42638154523983j),(143748.5067171769+116.42638154523983j),(143748.5067171769+116.42638154523983j),(50+0j),(1.2956204450475372e-16+1.9443670081523384e-35j),(-43.09999999999992+5.604256341367269e-18j),-314.04268635588596
capsule,8605.001878154657,8605.001878154657,8605.001878154657,49.999999999999986,1.4017090855641445e-16,-43.09999999999996,-326.0063286260358
capsule,3362.4604819448377,3432.22165771151,3432.22165771151,50.00000000000005,4.216385113942775e-16,-43.10000000000004,-321.16616525439247
capsule,3255.349635941631,3818.3960573537274,3818.3960573537274,49.99999999999997,5.393361191087487e-17,-43.100000000000016,-333.6057296619392
capsule,3168.3350605948067,3223.946009893918,3223.946009893918,49.99999999999995,-6.610520829865165e-17,-43.09999999999997,-325.59567083691155
capsule,3129.123717546944,3251.5885734726457,3251.5885734726457,50.0,4.4760471700170144e-17,-43.099999999999994,-322.95966562406574
capsule,3377.7344305127763,3355.806381870282,3355.806381870282,50.000000000000064,1.7847135893465362e-16,-43.10000000000007,-311.8923213686507
capsule,2975.0057347769634,3158.4330330528496,3158.4330330528496,50.00000000000002,2.6669793534865083e-16,-43.100000000000016,-324.47101539932703
capsule,7903.093933445706,7903.093933445706,7903.093933445706,49.99999999999999,1.7591755722868776e-16,-43.10000000000001,-333.8902783274145
capsule,2661.9989966761273,3561.678870140536,3561.678870140536,50.00000000000001,-6.227063551783548e-17,-43.10000000000001,-316.88171219617664
capsule,2476.6186395581094,4127.608241233434,4127.608241233434,50.00000000000003,9.9359403957653e-17,-43.10000000000001,-299.1402226651099
capsule,2426.3256872078177,4982.150646227894,4982.150646227894,49.99999999999999,-3.1778683393317854e-16,-43.10000000000001,-313.37209002741264
capsule,7859.541592122652,7859.541592122652,7859.541592122652,50.000000000000014,5.409886499872107e-16,-43.100000000000016,-326.429337185127
capsule,2384.1999653605158,11079.887166748844,11079.887166748844,49.99999999999999,-1.0229718974229409e-16,-43.1,-343.7838946513312
capsule,6813.471400242844,6813.471400242844,6813.471400242844,50.00000000000001,5.5263523237929633e-17,-43.10000000000001,-353.5204504364758
capsule,5845.241689046144,5845.241689046144,5845.241689046144,49.999999999999986,-4.519998310131629e-17,-43.09999999999999,-352.0350858447066
capsule,2364.727534151721,7713.014365221805,7713.014365221805,50.0,7.199994878069174e-16,-43.1,-362.3045902481724
capsule,5751.899693379323,5751.899693379323,5751.899693379323,49.99999999999999,9.269092607091729e-17,-43.1,-370.14012778663744
capsule,2346.552868581466,8174.418928911279,8174.418928911279,50.00000000000001,4.1039611545771076e-17,-43.1,-354.0089947025292
capsule,2384.4174934443968,5810.012356818221,5810.012356818221,50.000000000000014,5.564480270907696e-16,-43.1,-352.825573872099
capsule,2324.5085530313386,9046.672799458513,9046.672799458513,50.00000000000001,5.847501174859872e-17,-43.1,-364.60774560706693
capsule,12251.017465956953,12251.017465956953,12251.017465956953,50.0,7.426895991452542e-16,-43.100000000000016,-377.73890227075066
capsule,2247.0288611702854,17670.97092585388,17670.97092585388,49.999999999999986,4.832079288244249e-16,-43.1,-373.34726760353414
capsule,2241.9538814304547,18282.32670552367,18282.32670552367,50.00000000000001,-1.458315411264208e-16,-43.1,-371.6437525908837
capsule,2238.9948009062405,23240.97674285539,23240.97674285539,50.0,1.081481600979286e-16,-43.1,-386.0636628435953
capsule,2217.6723198126133,28378.998295661924,28378.998295661924,49.999999999999986,5.566453320322318e-16,-43.10000000000001,-404.71282284303464
capsule,27392.927944614356,27392.927944614356,27392.927944614356,49.99999999999999,3.2771351251233686e-16,-43.1,-395.8200367007854
capsule,25157.45890920863,25157.45890920863,25157.45890920863,50.0,3.5344868599562465e-16,-43.100000000000016,-385.3255469582992
capsule,2236.7091704202876,21120.587590397732,21120.587590397732,49.999999999999986,4.0291471733518996e-16,-43.099999999999994,-374.5783194563332
capsule,2224.6161436999405,21670.90619785434,21670.90619785434,50.0,9.2410932501634e-16,-43.100000000000016,-388.0365126204546
capsule,17289.848420606286,17289.848420606286,17289.848420606286,50.0,3.435143281960672e-16,-43.1,-405.20296630618896
capsule,2280.6344134123733,12869.121527781648,12869.121527781648,49.99999999999999,7.419041104209459e-16,-43.099999999999994,-394.79641886094504
capsule,12077.388503706004,12077.388503706004,12077.388503706004,50.0,1.1589848462125954e-15,-43.1,-401.82452522907784
capsule,2300.484628243042,10844.778538472356,10844.778538472356,50.000000000000014,2.534924811888583e-17,-43.099999999999994,-384.1230475906235
capsule,12641.480393579532,12641.480393579532,12641.480393579532,49.99999999999999,-2.340407320249513e-16,-43.1,-394.1768939946523
capsule,9905.40677863915,9905.40677863915,9905.40677863915,50.00000000000001,8.971352030703219e-17,-43.1,-385.54829610582146
capsule,6805.676972920966,6805.676972920966,6805.676972920966,50.00000000000001,9.683557599425287e-17,-43.10000000000001,-388.6327132354903
capsule,2348.4477073159437,8631.391804027066,8631.391804027066,50.0,-4.0948543058347886e-16,-43.10000000000001,-393.95157013242107
capsule,2305.772883189635,11580.404405013716,11580.404405013716,50.0,2.1003837105115068e-16,-43.099999999999994,-400.4411846935116
capsule,2315.5089897740886,15512.125455705898,15512.125455705898,49.99999999999998,-2.015869795466328e-17,-43.1,-402.87428421308607
capsule,2282.6781132289193,25325.345356751583,25325.345356751583,50.000000000000014,2.1597186455496153e-16,-43.10000000000002,-397.43476325131616
capsule,17727.5465900579,17727.5465900579,17727.5465900579,50.00000000000001,4.9624184660987763e-17,-43.10000000000001,-391.593960022198
capsule,18672.996420154795,18672.996420154795,18672.996420154795,50.0,-6.475422814787074e-17,-43.10000000000001,-406.9031311822835
capsule,17332.555993347174,17332.555993347174,17332.555993347174,50.00000000000001,5.6718737302718e-16,-43.1,-400.06750941670947
capsule,32087.943614717693,32087.943614717693,32087.943614717693,50.0,4.772342593763021e-16,-43.09999999999999,-408.3990305443995
capsule,2253.4710470136392,26324.536989768963,26324.536989768963,50.0,6.441352638389519e-16,-43.09999999999999,-402.6828499118063
capsule,63397.06210219097,63397.06210219097,63397.06210219097,50.00000000000001,4.893875412963134e-16,-43.099999999999994,-401.42623558761545
capsule,2177.6985890863334,166164.89599258124,166164.89599258124,49.99999999999999,-8.048949459561006e-17,-43.099999999999994,-393.0287074205252
capsule,2154.3910667649916,94041.79343165066,94041.79343165066,50.00000000000001,-6.166381372514896e-17,-43.099999999999994,-391.2094185826291
capsule,2185.9472568173182,1264140.3861571439,1264140.3861571439,50.0,7.751058852021726e-17,-43.10000000000001,-409.4317950865062
capsule,2206.743849020814,99141.71347129416,99141.71347129416,50.0,-1.2284954376032165e-16,-43.09999999999999,-404.1676437168018
capsule,2239.3658980336727,31582.301909258356,31582.301909258356,49.99999999999999,4.2591399586784336e-16,-43.1,-392.7722458289412
capsule,22846.97325216726,22846.97325216726,22846.97325216726,49.99999999999999,3.1787818728605186e-17,-43.10000000000001,-405.1716413617655
capsule,14017.613610265273,14017.613610265273,14017.613610265273,49.99999999999998,1.8924184845165104e-16,-43.099999999999994,-404.3828850336617
capsule,2265.0235669436465,16262.106501221111,16262.106501221111,50.0,1.2494311586910736e-16,-43.099999999999994,-412.8740867137002
capsule,10951.239450880936,10951.239450880936,10951.239450880936,50.0,6.013997360552682e-16,-43.1,-405.9973734782833
capsule,12613.438595356181,12613.438595356181,12613.438595356181,50.0,4.335401828258696e-16,-43.10000000000001,-410.9200515143458
capsule,2301.9685369407384,10516.722620657776,10516.722620657776,50.000000000000014,3.45067702588214e-17,-43.10000000000001,-396.74006801410627
capsule,12955.215845073964,12955.215845073964,12955.215845073964,50.00000000000001,5.463737495675978e-16,-43.1,-378.9473176430678
capsule,2300.7299671895103,10579.239921477989,10579.239921477989,50.00000000000001,4.630084417227252e-16,-43.1,-396.2741353007989
capsule,14751.101623390969,14751.101623390969,14751.101623390969,50.00000000000001,3.1321775687427025e-16,-43.099999999999994,-407.7604949953516
capsule,2225.3274581083833,22456.54317946977,22456.54317946977,50.00000000000001,4.582647272253932e-16,-43.100000000000016,-404.69328768924424
capsule,2276.544172828059,12925.785204139947,12925.785204139947,49.99999999999999,-1.7647509562620255e-16,-43.099999999999994,-400.158131478911
capsule,2295.8145023102034,12232.452626781696,12232.452626781696,50.00000000000001,3.4638625027613423e-16,-43.1,-413.79336072517486
capsule,2272.698475458116,13500.531944850865,13500.531944850865,50.0,-8.40519403890043e-18,-43.099999999999994,-414.8090465090397
capsule,16716.372467561672,16716.372467561672,16716.372467561672,50.00000000000001,7.684121515799094e-16,-43.10000000000001,-427.6927237243115
capsule,15458.174376181836,15458.174376181836,15458.174376181836,50.00000000000001,9.341532105026891e-17,-43.100000000000016,-427.2987106530063
capsule,2253.9077897304555,21490.423069641656,21490.423069641656,50.0,6.631087449844852e-16,-43.099999999999994,-437.89328820790723
capsule,2217.295757095374,23569.075150480618,23569.075150480618,50.0,4.3465829605753047e-16,-43.099999999999994,-432.14033250267755
capsule,2265.2857207635116,15777.580735235715,15777.580735235715,49.999999999999986,-3.928460704674739e-16,-43.1,-414.90007737832553
capsule,2280.6046379839063,17211.09009045273,17211.09009045273,50.0,1.3402849570941883e-15,-43.10000000000001,-415.3228125978003
capsule,16985.785937061708,16985.785937061708,16985.785937061708,50.0,1.4235834425674844e-15,-43.1,-400.04179966340143
capsule,2253.915457306769,20354.36250132445,20354.36250132445,49.99999999999999,-4.133716183777417e-17,-43.1,-403.322005371175
capsule,2274.27255081098,25042.266579249546,25042.266579249546,49.999999999999986,2.2803558881406503e-16,-43.099999999999994,-393.1439725617348
capsule,19974.553918858728,19974.553918858728,19974.553918858728,50.00000000000001,7.556748146114558e-16,-43.1,-389.3684395091399
capsule,15885.772148764854,15885.772148764854,15885.772148764854,50.00000000000001,5.344213006825914e-16,-43.1,-408.9355674035745
capsule,2243.7545381715986,18677.797788538774,18677.797788538774,50.000000000000014,4.2138978339879737e-16,-43.100000000000016,-408.22164996410163
capsule,2213.442726339781,26560.212646262065,26560.212646262065,50.00000000000001,-3.492026005370259e-17,-43.099999999999994,-410.73679323449676
capsule,2201.066076672186,28006.742372860357,28006.742372860357,49.99999999999999,-5.800160128643568e-16,-43.099999999999994,-404.11228138167576
capsule,26001.399315217834,26001.399315217834,26001.399315217834,49.999999999999986,1.566165045080289e-16,-43.099999999999994,-414.12005396175607
capsule,2228.7502004453922,25965.595571893555,25965.595571893555,50.0,-3.2956247303988346e-16,-43.10000000000001,-405.5510699048193
capsule,30777.911599390725,30777.911599390725,30777.911599390725,49.99999999999999,1.0802054208598658e-15,-43.1,-403.4480528209382
capsule,2159.21071336539,46850.79954797578,46850.79954797578,50.00000000000001,5.736930624080362e-16,-43.100000000000016,-397.2841678216486
capsule,2132.9338915995504,63792.52831667899,63792.52831667899,49.999999999999986,1.308552135759248e-16,-43.099999999999994,-410.60019926196895
capsule,2114.8684884953423,103910.47522273583,103910.47522273583,50.00000000000001,2.95566208809682e-16,-43.1,-418.16168430774417
capsule,63705.9279024782,63705.9279024782,63705.9279024782,50.00000000000001,5.812320959808107e-16,-43.10000000000001,-416.6674659227992
capsule,2110.602569028189,145637.05355600273,145637.05355600273,50.00000000000001,-1.3510189423353078e-16,-43.10000000000001,-424.72027103350905
capsule,2089.3447970146067,766449.2008247336,766449.2008247336,49.99999999999999,1.1468266956102478e-16,-43.09999999999999,-433.7863314272161
capsule,2087.429614357377,159404.93908407862,159404.93908407862,50.00000000000001,4.374899547217276e-16,-43.1,-414.0990335406508
capsule,2110.997393251532,96360.30742131275,96360.30742131275,50.00000000000001,2.387763530994015e-16,-43.10000000000001,-413.4828209885598
capsule,118674.81842426336,118674.81842426336,118674.81842426336,50.00000000000001,3.4720780355374627e-16,-43.10000000000001,-419.75527451462045
capsule,2095.244376308908,110428.35039447168,110428.35039447168,50.00000000000001,2.0323747600279543e-16,-43.1,-400.7401593079995
capsule,2086.927132126436,139570.2201220435,139570.2201220435,50.000000000000014,7.004466683463892e-16,-43.10000000000001,-415.7802910634725
capsule,2106.59565021085,96062.68749006628,96062.68749006628,50.0,-1.373309172108399e-16,-43.099999999999994,-424.5243336029558
capsule,2131.9551198764966,71810.64652715229,71810.64652715229,50.00000000000001,-4.554876797875492e-16,-43.099999999999994,-433.33513566353366
capsule,2118.4286662139607,99748.57086135278,99748.57086135278,50.0,-2.370298506739904e-16,-43.1,-446.84848822974385
capsule,2081.144856959887,279596.20791037614,279596.20791037614,49.99999999999999,-1.5349429738530093e-16,-43.1,-465.21259956469515
capsule,2106.896504300281,222505.193712836,222505.193712836,49.99999999999998,1.2920859657510503e-16,-43.099999999999994,-473.4850736599911
capsule,2091.7281095002645,489027.05624545156,489027.05624545156,50.000000000000014,2.4091953770176963e-16,-43.100000000000016,-467.70825656761053
capsule,2068.181734859263,606256.4539510957,606256.4539510957,50.0,3.085671312984911e-17,-43.10000000000001,-465.70376721269963
capsule,240700.11073375706,240700.11073375706,240700.11073375706,50.00000000000001,-1.6505839679324498e-18,-43.10000000000001,-454.7027251443349
capsule,2066.050727096368,202122.3376176958,202122.3376176958,50.0,-5.110066795171607e-16,-43.099999999999994,-459.9685906125346
capsule,2078.9896777257895,181197.31957722054,181197.31957722054,49.99999999999999,-5.930178151744816e-17,-43.1,-470.6482061378888
capsule,2113.3700210221036,84132.10909342847,84132.10909342847,50.0,-2.8403760425333513e-16,-43.1,-453.83676659687495
capsule,127731.98199628678,127731.98199628678,127731.98199628678,50.0,5.464489651565824e-16,-43.099999999999994,-473.3276094658048
capsule,139137.35416898658,139137.35416898658,139137.35416898658,50.0,2.036915745966608e-16,-43.099999999999994,-477.50928021372135
capsule,2100.959757294002,100294.34903200861,100294.34903200861,50.00000000000002,5.265469216307337e-16,-43.10000000000001,-481.13810884246925
capsule,2100.6964452552807,103606.85317269833,103606.85317269833,49.999999999999986,-6.643228478104285e-17,-43.09999999999998,-481.71870894570725
capsule,2077.12853652096,146246.49471388067,146246.49471388067,50.00000000000002,6.921879238609249e-16,-43.10000000000001,-479.56067440031137
capsule,2068.255634023371,163564.36715697442,163564.36715697442,50.00000000000001,-3.5360558457781e-16,-43.10000000000001,-472.1619514525276
capsule,148821.10576685608,148821.10576685608,148821.10576685608,50.00000000000001,7.712376527208876e-16,-43.1,-464.88710016982157
capsule,2058.0847388430375,216710.0863995737,216710.0863995737,50.00000000000001,7.596654145827335e-17,-43.10000000000001,-470.7007811864237
capsule,2056.20563863912,198122.84463267578,198122.84463267578,50.0,7.167734340572202e-17,-43.099999999999994,-456.8583467381165
capsule,2075.1041397911977,147764.51916764767,147764.51916764767,50.00000000000001,-1.0626118160786502e-16,-43.10000000000001,-440.49159977856266
capsule,96487.38987137705,96487.38987137705,96487.38987137705,50.0,7.251438915436526e-16,-43.099999999999994,-438.61571106925265
capsule,102427.47679870643,102427.47679870643,102427.47679870643,50.000000000000014,8.022382235309913e-16,-43.1,-431.64248248445404
capsule,2075.1312308976303,147516.55599209206,147516.55599209206,50.00000000000001,3.8072482610449004e-16,-43.10000000000001,-451.17758869166727
capsule,2067.8848967526046,233819.71800463294,233819.71800463294,50.00000000000001,-2.1956295741911737e-16,-43.10000000000001,-470.73814477123335
capsule,2066.510071116036,1033612.4910127746,1033612.4910127746,50.000000000000014,-1.123560599758192e-16,-43.099999999999994,-486.9977404148047
capsule,5595080.431038198,5595080.431038198,5595080.431038198,50.00000000000001,-1.0530685979109076e-16,-43.10000000000003,-500.0979981667611
capsule,(2053.209853220104+0.04219011928034996j),(4945699.325678869+3617.6841490828187j),(4945699.325678869+3617.6841490828187j),(50.00000000000001+0j),(4.658920284121958e-17+0j),(-43.099999999999994-1.9158359854840676e-19j),-519.3563894894871
capsule,2069.1182601484797,831438.6774709718,831438.6774709718,50.000000000000014,-2.234501478700156e-16,-43.1,-500.54579365630144
capsule,(2076.6674815293945+0.051167183029445215j),(3370923.016439444+2987.538090019767j),(3370923.016439444+2987.538090019767j),(49.99999999999999+0j),(1.4417311581220795e-16+0j),(-43.09999999999997+0j),-513.1509391218361
capsule,(2039.5764305694902+1.0493498531099525j),(354510.3464826857+1815.7292215417374j),(354510.3464826857+1815.7292215417374j),(50.000000000000014+0j),(9.03846187889164e-17+0j),(-43.10000000000001-3.085826820910156e-18j),-516.8549192657887
capsule,(2084.5715414540073+3.946873248287234j),(73311.6343241007+972.4068274162884j),(73311.6343241007+972.4068274162884j),(50-1.2076839065113901e-17j),(-3.7471448774312487e-16+0j),(-43.10000000000001+0j),-527.1252261223466
capsule,(2083.3115248633917+4.854140330985061j),(61536.82478141326+923.6184532274411j),(61536.82478141326+923.6184532274411j),(50.00000000000002-2.4168242051772484e-17j),(-5.586286960270559e-16+0j),(-43.10000000000001+0j),-535.4295753292714
capsule,(155078.18892319876+1400.8655043762021j),(155078.18892319876+1400.8655043762021j),(155078.18892319876+1400.8655043762021j),(49.99999999999999-8.311041363318854e-17j),(1.222174492569689e-16+0j),(-43.099999999999994+8.311041363318854e-17j),-524.4914191651726
capsule,(686708.4790119057+2146.3890802788064j),(686708.4790119057+2146.3890802788064j),(686708.4790119057+2146.3890802788064j),(50.00000000000001+0j),(-3.221865378730609e-16+0j),(-43.1-1.8770029219749982e-17j),-510.84233352041883
capsule,(2023.8923066991338+0.010722164480335333j),(20401853.492878247+5895.319238002756j),(20401853.492878247+5895.319238002756j),(49.99999999999998+0j),(1.0806784854528796e-17+0j),(-43.09999999999999+0j),-508.9907654487666
capsule,374543724.2773085,374543724.2773085,374543724.2773085,50.000000000000014,-1.2962378807291653e-16,-43.09999999999998,-519.309066468697
capsule,(2019.8095683717806+0.12424731759942899j),(2747641.2952470146+3503.6302178145147j),(2747641.2952470146+3503.6302178145147j),(50.000000000000014+3.895033839746159e-19j),(-1.0933232821955274e-17-8.446008301914683e-38j),(-43.100000000000016-3.895033839746159e-19j),-526.8254564427332
capsule,2044.1251615005924,1830162086.8231418,1830162086.8231418,50.0,-1.3901865182421472e-16,-43.09999999999973,-522.9349309933962
capsule,(2016.6965499927967+0.10290589304195773j),(3323944.224415723+3735.9609709625674j),(3323944.224415723+3735.9609709625674j),(49.999999999999986+0j),(4.462043871513234e-17+0j),(-43.10000000000002+0j),-520.3371340198969
capsule,(1998.227421352485+0.7307724684626749j),(713470.2903785642+2570.56227404171j),(713470.2903785642+2570.56227404171j),(49.999999999999986+0j),(-1.845603685225713e-16+0j),(-43.1+0j),-533.6704224693002
capsule,(2011.7053095028127+1.3934393240015994j),(351080.7075911337+1982.8924825870488j),(351080.7075911337+1982.8924825870488j),(50.000000000000014+0j),(1.9478391836956132e-16+0j),(-43.099999999999994+0j),-524.9718343780663
capsule,(2025.5285918598147+0.5051325931018j),(771771.4167388822+2395.3126492403007j),(771771.4167388822+2395.3126492403007j),(49.99999999999999+0j),(-2.836461438789894e-16-1.078036574861925e-35j),(-43.1-1.553614437388778e-18j),-513.4351878192666
capsule,(2014.9142148778121+0.9107641883988651j),(502364.5362172122+2187.6603494439946j),(502364.5362172122+2187.6603494439946j),(50.00000000000001+0j),(-2.435306864030047e-16+0j),(-43.099999999999994+0j),-531.8163088107575
