vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,capsule_fuselage_TUBE_LENGTH,capsule_fuselage_HORZ_DIAMETER,capsule_fuselage_VERT_DIAMETER
capsule,3123.6181162927696,57483.08006123373,57483.08006123373,49.99999999999999,8.918228018658294e-16,-43.10000000000001,163.89195690956186,171.968621624262,129.79178687108606
capsule,3281.9872484239127,49273.35579052613,49273.35579052613,49.99999999999999,-2.6782666503520665e-15,-43.099999999999994,148.09114019787944,154.98563569558482,146.8126028523949
capsule,2553.9796927285483,57424.60456600944,57424.60456600944,50.000000000000014,-4.291941838787095e-16,-43.100000000000016,167.0069393436142,142.47174412620512,137.00061123026146
capsule,2421.0794312072117,46768.642788773606,46768.642788773606,50.0,2.0121873634141953e-15,-43.1,148.58333693528417,144.94399722467526,122.20374929400464
capsule,42804.76214998985,42804.76214998985,42804.76214998985,49.99999999999999,9.010990859018804e-16,-43.1,143.55264682726468,141.28531279180396,104.53574092112322
capsule,2056.2769797228134,50342.32615309507,50342.32615309507,50.00000000000001,1.0352445230078083e-15,-43.1,157.46495776180154,133.6872544313608,119.59178992261322
capsule,41772.009213265796,41772.009213265796,41772.009213265796,50.00000000000001,2.911111773534957e-16,-43.099999999999994,140.1224109569862,116.54190805502631,137.89602344487025
capsule,43507.4836947311,43507.4836947311,43507.4836947311,49.999999999999986,2.2681076005419452e-15,-43.10000000000001,146.21182365099045,117.1872994678699,119.58361572197492
capsule,1377.2700119295057,45485.90170618416,45485.90170618416,50.00000000000001,-1.238415333663102e-15,-43.10000000000001,152.60858248402758,100.49025139698668,114.24306307101398
capsule,1535.395032422615,39593.29993599863,39593.29993599863,49.99999999999999,8.395476554080906e-16,-43.1,140.1940486523459,99.96039784410563,120.182412955237
capsule,1631.3412240301811,47553.03315246031,47553.03315246031,50.0,1.0284650663978416e-16,-43.099999999999994,154.92360448015714,92.8699534745552,137.4261116493161
capsule,43073.57414121571,43073.57414121571,43073.57414121571,49.999999999999986,-7.352153994183165e-16,-43.1,141.28821618170704,112.06026495095526,152.82595740621312
capsule,40038.121990009946,40038.121990009946,40038.121990009946,50.0,1.2919481956903534e-15,-43.10000000000001,136.78409852517214,92.87055232305151,158.8436205350378
capsule,2292.2641783793165,43396.45616470652,43396.45616470652,50.0,-1.814977037967051e-15,-43.10000000000001,142.82941519101672,107.93904181652957,151.35507823348027
capsule,2183.047215098848,37651.0859707494,37651.0859707494,49.99999999999999,-3.459851390066234e-16,-43.09999999999999,131.6889326876327,93.48953879622407,156.70257335641884
capsule,1422.0642781035326,40153.083448307756,40153.083448307756,50.0,-6.0793612445316535e-16,-43.10000000000001,142.06991257851965,77.18728109913145,136.96893997401367
capsule,1409.7493439729612,47658.68843883689,47658.68843883689,50.00000000000001,3.8418864957791966e-16,-43.10000000000001,156.3995062775932,82.63500157039924,135.2297750038217
capsule,1783.4654738704303,40987.26904305375,40987.26904305375,49.99999999999999,-9.480879494994654e-16,-43.1,141.35690714829298,88.0513553894916,145.99649930061722
capsule,1693.3765071836401,47696.50764927627,47696.50764927627,50.00000000000001,1.0995035617774416e-15,-43.10000000000001,154.81706253026113,91.15476737926022,142.5290815613614
capsule,1792.9709409556351,59278.79484055801,59278.79484055801,49.99999999999999,2.9259017936521404e-16,-43.099999999999994,174.22913844514568,104.58997416939971,140.54417979692795
capsule,1705.0062195060727,56142.857828615175,56142.857828615175,50.00000000000001,3.4933290783718323e-16,-43.10000000000001,169.5215118007271,89.23164858634937,149.68032954768913
capsule,1505.0354459472526,55822.06122555343,55822.06122555343,49.99999999999999,6.416454787797997e-16,-43.100000000000016,171.37448108701258,70.92206317358719,138.1423653240679
capsule,46313.70041213696,46313.70041213696,46313.70041213696,49.99999999999998,-3.773830787119082e-16,-43.099999999999994,153.23138061992864,81.0795727865151,143.0485588984688
capsule,1656.8685744046854,51229.301633716605,51229.301633716605,50.000000000000014,-5.51134194796999e-16,-43.1,161.37147647317315,87.38550343991369,146.35390668304885
capsule,1473.0591556941947,46021.61013320945,46021.61013320945,50.0,9.712953159733537e-16,-43.10000000000001,153.03987950330574,71.43942909025664,149.18948319079342
capsule,1531.5060707606528,46706.28832484095,46706.28832484095,50.0,-4.7940529555385975e-17,-43.099999999999994,155.68366556245076,69.6143413559471,136.44048081248405
capsule,1253.4396953913822,41514.569981715526,41514.569981715526,50.0,-2.588356462028189e-17,-43.1,145.81544838417597,80.34930293809654,124.54359760477384
capsule,1306.20733255414,46209.33368153647,46209.33368153647,50.000000000000014,-1.0701300189793935e-15,-43.1,154.34508912505646,89.26109795196709,121.564244167767
capsule,1095.6332107425658,39283.19526974718,39283.19526974718,50.0,1.4883594616148138e-16,-43.1,142.39633069435894,73.19623753672944,120.14407175938486
capsule,39800.73896715364,39800.73896715364,39800.73896715364,50.00000000000001,1.4372373000261075e-16,-43.10000000000001,142.52615760620083,89.8281640532287,113.28055067739855
capsule,1205.1406529246879,32900.07176146229,32900.07176146229,49.99999999999999,4.326032768078667e-16,-43.1,128.310690961681,74.64992094166399,121.65504333211629
capsule,1153.4613319044602,25018.27487900623,25018.27487900623,50.00000000000001,1.3566621422399724e-15,-43.1,109.88485635598738,64.61296103146643,122.19416319324496
capsule,22937.759600447323,22937.759600447323,22937.759600447323,50.0,-3.498924151249614e-16,-43.1,98.1601762476133,84.54210176671819,137.2878350016143
capsule,1860.7874762630665,19946.578444988023,19946.578444988023,49.99999999999999,1.4609303372986184e-15,-43.10000000000001,89.3867690984119,98.19889587799771,119.79666729613419
capsule,16819.523171112654,16819.523171112654,16819.523171112654,49.99999999999999,-6.170393986874186e-16,-43.1,79.1711494996599,95.46285665841803,118.89264627828335
capsule,2235.454422971646,13272.41712739978,13272.41712739978,49.99999999999999,-4.233463220580888e-17,-43.09999999999999,63.091308911515625,111.55047175006939,110.78944314123909
capsule,15757.240141157332,15757.240141157332,15757.240141157332,50.0,-1.2169188426096953e-15,-43.1,70.05621789251799,124.21344514127745,112.56939911807052
capsule,16969.933839979134,16969.933839979134,16969.933839979134,50.0,5.308231063764562e-16,-43.099999999999994,68.0459222831579,137.12759161801262,127.79851173350815
capsule,3508.367582571501,18737.098711075727,18737.098711075727,50.000000000000014,-1.264347985753903e-15,-43.10000000000001,72.33044026681928,127.41980411090248,147.6366741091432
capsule,19429.81172896823,19429.81172896823,19429.81172896823,49.999999999999986,-2.57996346085412e-16,-43.1,69.11986313632887,132.1340827670922,165.94569242127073
capsule,23024.044963675773,23024.044963675773,23024.044963675773,50.000000000000014,2.1718250465127978e-16,-43.1,76.85980631275261,134.07587186068824,184.11888757883878
capsule,4125.6206378556635,22962.283890068742,22962.283890068742,49.99999999999999,8.534576173805153e-16,-43.1,81.22858100623876,134.31931391005494,165.51110112884618
capsule,3404.508030011398,27785.797332407292,27785.797332407292,49.99999999999999,1.4183756621483777e-15,-43.10000000000001,99.66116062554107,138.49921196770754,146.89800661356858
capsule,3351.842938857399,22107.36370970885,22107.36370970885,50.00000000000001,8.005941292639972e-16,-43.10000000000001,84.07144090654094,125.780171885565,150.10954668452683
capsule,2843.8718782370165,25451.790993371393,25451.790993371393,50.00000000000001,1.4888658856529812e-15,-43.10000000000002,97.39830521416144,108.3011748621144,155.4493236389018
capsule,3413.5356289633974,25237.719230874714,25237.719230874714,50.0,1.858582749987108e-15,-43.1,92.68299463017088,118.42029986969997,163.9218967549355
capsule,3505.7009276327008,25406.83753872556,25406.83753872556,50.00000000000001,-5.465831431745895e-16,-43.1,92.5076085877626,134.96297402493911,150.47421277507456
capsule,2949.9413127802645,21320.355889767496,21320.355889767496,50.0,1.3022070489553334e-15,-43.10000000000001,84.6815279128162,127.87320400718556,133.83283848313945
capsule,2569.7410254021056,24089.940495227955,24089.940495227955,50.0,4.688926852140578e-16,-43.10000000000001,95.6946499791604,113.13634490190142,138.9773381576787
capsule,2071.9539290064513,20703.11217408672,20703.11217408672,50.00000000000001,-2.372215765934232e-16,-43.1,89.86259038458992,97.97592566313818,130.1229695068887
capsule,1662.0379043211128,25256.288871012162,25256.288871012162,49.99999999999999,1.0337014827966836e-15,-43.099999999999994,106.19553155494808,84.52162060260278,130.39253429359505
capsule,1742.1861913452115,23886.476796749965,23886.476796749965,49.99999999999999,8.785999064899833e-16,-43.09999999999999,101.82517075184464,83.16654197241203,134.15458007124474
capsule,1300.8060327517906,20884.694163749606,20884.694163749606,49.99999999999999,-2.3734858841649126e-16,-43.10000000000001,97.24629825505073,76.20723875830457,115.13472218831322
capsule,23722.847380000545,23722.847380000545,23722.847380000545,50.0,1.1358955672862266e-15,-43.10000000000001,104.12251142754606,78.9559621216595,122.07496006714992
capsule,1729.5553121001885,26550.967409315854,26550.967409315854,50.000000000000014,7.841236646013155e-16,-43.100000000000016,109.02727213570908,91.4663059804603,128.05038265581052
capsule,1911.2836320534338,20598.54470240914,20598.54470240914,49.99999999999999,1.0160704853579078e-15,-43.1,90.92511460954337,102.84935033996439,118.23566380965197
capsule,2401.662436847139,23324.125243361,23324.125243361,50.0,2.0449127175216e-16,-43.100000000000016,94.84388394753113,110.35379343142998,134.41124377385438
capsule,21895.69491748529,21895.69491748529,21895.69491748529,49.99999999999999,6.519402907312521e-16,-43.099999999999994,92.30045970493107,97.80269054130414,137.3470624190209
capsule,17303.612860424575,17303.612860424575,17303.612860424575,50.000000000000014,-1.0118212024869608e-15,-43.10000000000001,78.34786642546638,88.9002603142076,137.5954507749355
capsule,20230.630535734894,20230.630535734894,20230.630535734894,50.0,-7.151703434494573e-16,-43.099999999999994,80.32056097943257,107.06032304788951,157.28326234017618
capsule,3550.864123039552,19244.58913026525,19244.58913026525,49.99999999999999,1.9306834463716057e-15,-43.10000000000001,73.68374921013293,113.30708024590619,163.9124820109759
capsule,4184.05725341614,15217.074450890877,15217.074450890877,49.999999999999986,-1.049757035688876e-16,-43.1,55.144588378953216,123.91813453543998,162.63522407442196
capsule,4417.150344493252,20423.22287111951,20423.22287111951,49.999999999999986,9.160067984831505e-16,-43.09999999999999,71.46703476901152,127.96072749445366,175.30985863109547
capsule,5434.4194724756735,19198.819958197622,19198.819958197622,50.0,-2.3221367124263438e-15,-43.10000000000001,60.97576496908394,146.56441384732193,178.90991792511846
capsule,20749.22103645222,20749.22103645222,20749.22103645222,50.0,2.840873529998236e-15,-43.099999999999994,57.55180475984534,166.5096194402684,192.95377163007072
capsule,16967.065683086646,16967.065683086646,16967.065683086646,49.99999999999999,2.3168411114938503e-16,-43.09999999999999,43.42661467484039,162.5818771401789,192.36192962148957
capsule,6388.330207821614,13440.55757659702,13440.55757659702,49.99999999999999,3.5292857201134406e-16,-43.099999999999994,34.13981875040166,148.3688169076794,182.6678376294517
capsule,5742.376447588498,17698.664022885394,17698.664022885394,50.00000000000001,-1.5366198012389295e-16,-43.1,53.983185502939705,155.61217033764845,173.3849441285725
capsule,6207.243480979154,22052.287427152267,22052.287427152267,49.99999999999999,9.839755847399888e-16,-43.10000000000001,65.54979244609193,171.2699221051051,176.85340941695696
capsule,5744.05018973186,23470.039488533126,23470.039488533126,50.00000000000001,2.75893564709073e-16,-43.10000000000001,72.57167999519254,173.03266323950118,167.651589246685
capsule,5832.850356856204,25585.84967478675,25585.84967478675,49.999999999999986,-1.857471464900697e-15,-43.09999999999999,78.23215615840911,186.3346782517494,159.98992041143768
capsule,19220.330324914255,19220.330324914255,19220.330324914255,50.000000000000014,-1.7944430523209392e-16,-43.1,60.88495721634054,166.73661784073263,159.37899610240504
capsule,6943.78072472758,17668.544660817686,17668.544660817686,50.00000000000002,4.725511577644706e-15,-43.10000000000001,46.90308978252607,177.7041766113399,175.65843511446508
capsule,15320.06741141618,15320.06741141618,15320.06741141618,50.000000000000014,-8.526042871599839e-16,-43.099999999999994,42.09124540220565,171.24032587181875,163.19892901470186
capsule,5876.850722277139,15491.85320822659,15491.85320822659,49.99999999999999,-1.0637005997571245e-15,-43.09999999999998,45.188717634556625,159.12487694623022,167.34359880673102
capsule,5720.198639593962,20233.69857232454,20233.69857232454,50.00000000000001,4.535233220884462e-16,-43.099999999999994,62.640151753428924,152.1320326993345,181.8549243986219
capsule,6024.904792503455,23836.59591584685,23836.59591584685,50.000000000000014,2.1370346435222295e-15,-43.10000000000001,72.02320635866376,155.38427118531507,192.15942828048435
capsule,22134.933375017197,22134.933375017197,22134.933375017197,50.00000000000001,2.914931409242907e-15,-43.10000000000001,71.45450674320588,152.33238520400727,174.78779573215868
capsule,4739.234795099055,16713.388121545413,16713.388121545413,49.99999999999999,1.4594223547496115e-15,-43.099999999999994,56.83795812810076,136.66737163344777,167.1792172527421
capsule,5555.393466693094,22584.691747137837,22584.691747137837,50.0,3.966746366373696e-15,-43.099999999999994,71.02146679351647,156.25024302387982,178.5753540830576
capsule,6259.64866496525,18316.32088134032,18316.32088134032,50.0,-9.912633289635782e-16,-43.099999999999994,53.05208083665751,146.84445771020634,194.4768164989569
capsule,6478.49096654944,14023.215115958932,14023.215115958932,50.000000000000014,-1.6276381227490942e-15,-43.1,35.95185087094722,132.52986375769902,202.0127025570925
capsule,6299.050733681555,14985.824804268763,14985.824804268763,50.000000000000014,6.282649690202677e-16,-43.09999999999999,40.75409432695159,145.66571341905745,188.08325295109896
capsule,16497.863748214848,16497.863748214848,16497.863748214848,50.0,-1.397064870277435e-15,-43.099999999999994,43.29667314584386,158.27636467266086,190.10261709293107
capsule,7552.9337143628545,19530.226491295747,19530.226491295747,50.000000000000014,3.224489654928025e-15,-43.099999999999994,49.963546324265735,176.035740737677,193.25603703227824
capsule,5887.802599427858,20385.660425435235,20385.660425435235,50.00000000000001,-3.572309513334865e-16,-43.1,62.13324217451973,158.16541374840097,179.79370235214927
capsule,5800.132254951055,24409.049930265217,24409.049930265217,50.0,-9.541383052701025e-16,-43.099999999999994,75.02084797245699,161.28326889669847,182.30904185665386
capsule,6153.480451748728,29797.669375435977,29797.669375435977,50.0,2.2604603241957528e-15,-43.1,87.93738190870499,172.22952463110997,187.85528094325258
capsule,6678.359243428868,33708.586541212855,33708.586541212855,50.000000000000014,1.2195895026682702e-15,-43.09999999999999,95.0292778002463,175.39281037806472,201.67706625162003
capsule,30400.199435630268,30400.199435630268,30400.199435630268,50.0,5.266401893225928e-15,-43.1,79.0733442474531,185.61302336598888,215.40848789239897
capsule,7993.4577882190015,24495.775977826426,24495.775977826426,49.999999999999986,-4.2145022085850676e-16,-43.09999999999999,63.27148877040332,183.99059143607005,203.98975058643472
capsule,8599.017559898213,29193.038921037372,29193.038921037372,49.99999999999999,2.8543742034132314e-15,-43.099999999999994,73.52517245728264,194.87840220591764,212.66942586250022
capsule,9354.532796221129,33402.27548737415,33402.27548737415,50.00000000000001,7.279289644324095e-16,-43.1,80.89278515623253,202.36544776617495,225.39023145818354
capsule,8885.745150496028,29351.96226991348,29351.96226991348,50.0,2.288533148884731e-15,-43.099999999999994,72.55696475781095,192.09844250234397,220.80103447485803
capsule,7965.930863562759,28366.37395840662,28366.37395840662,50.00000000000001,2.424778876330711e-15,-43.099999999999994,74.4365944159374,187.69298688152762,206.8611429503212
capsule,9094.329125192093,23683.322488519545,23683.322488519545,49.999999999999986,4.397199065511193e-15,-43.10000000000001,55.33330695021247,181.17650843009426,224.45653054254825
capsule,7419.392407174666,26683.55283087837,26683.55283087837,50.00000000000001,1.3418197780259754e-15,-43.10000000000001,72.5835554603358,162.10162927573137,219.12328773505322
capsule,8222.718700461104,25555.532348669032,25555.532348669032,50.000000000000014,2.2724064287624674e-15,-43.099999999999994,65.21291899549202,167.65033682767643,226.54684488422473
capsule,8453.57227364241,27782.975377619838,27782.975377619838,50.00000000000001,4.985065379466128e-15,-43.10000000000001,70.37872001371656,167.27079448672572,235.19605998299306
capsule,33673.50401436774,33673.50401436774,33673.50401436774,49.99999999999999,-2.5851802031274445e-15,-43.099999999999994,87.1026299279542,169.65274130742546,237.85482713907157
capsule,9020.249544910666,43347.5666691592,43347.5666691592,49.999999999999986,3.2417281259805082e-15,-43.099999999999994,105.74175309229376,184.80714283778278,250.879154505396
capsule,8638.273670174047,47008.059153791175,47008.059153791175,50.0,1.8377258058564915e-15,-43.099999999999994,115.31576262247292,199.6930803042585,233.22360112816156
capsule,8699.76131346663,52483.019479101255,52483.019479101255,50.00000000000001,-6.924090175635793e-16,-43.1,126.08246428885779,199.67411798537412,240.31950517944009
capsule,7423.531635270277,55057.550259428936,55057.550259428936,49.99999999999999,3.65694007502487e-15,-43.1,136.99732968044324,181.0703073216523,235.7450633183756
capsule,7039.687930848996,45519.807930579256,45519.807930579256,50.00000000000001,-7.740855685931692e-16,-43.1,119.93371665052571,177.25642945996887,221.85482917565216
capsule,5933.844666094925,52128.70812783026,52128.70812783026,49.999999999999986,-1.903746692777787e-15,-43.099999999999994,138.81780724437027,174.17114264596395,206.21282770272722
capsule,5285.680772183025,52681.52201778755,52681.52201778755,49.99999999999999,-1.0097151129593275e-15,-43.1,143.26899660509176,158.8032064447108,205.74523757146437
capsule,6517.858026569905,50127.651477461695,50127.651477461695,50.00000000000001,-3.7464196905361067e-16,-43.1,131.9345025190584,173.14170381072273,219.11821624701997
capsule,5811.455633524921,51579.53184084337,51579.53184084337,50.0,-2.3640324313495514e-16,-43.10000000000001,138.39617444415165,166.48255750165055,210.42311461478812
capsule,45537.43512883431,45537.43512883431,45537.43512883431,50.00000000000001,2.194361154399716e-15,-43.10000000000001,121.67990111791028,163.39149029309456,228.3932154949208
capsule,8243.775996729892,44520.350401645854,44520.350401645854,50.0,1.2900119398363239e-15,-43.09999999999999,111.92427500946252,179.0997225250818,243.40444398631047
capsule,7227.606783341715,48133.759545998946,48133.759545998946,50.00000000000001,3.5671144818587374e-15,-43.1,124.39105119993317,173.94392891138787,231.9336370704629
capsule,7627.968533960211,53205.83886977517,53205.83886977517,50.0,-1.2694005233864191e-15,-43.10000000000001,132.4884686513768,178.23549768389776,241.1232742677138
capsule,7872.210990265723,54935.67661580528,54935.67661580528,50.00000000000001,-1.7460522089809385e-15,-43.1,134.64231681274617,182.8547233599701,243.20097151510157
capsule,7433.02940421449,60885.362814650085,60885.362814650085,50.0,3.323451037406114e-15,-43.099999999999994,147.64591881444005,196.56700277003546,225.6200351570063
capsule,8096.968007020801,71760.05536688589,71760.05536688589,49.99999999999999,4.4598642571239984e-15,-43.1,163.18490655208342,203.7924971244692,241.1475169640137
capsule,75909.33400394424,75909.33400394424,75909.33400394424,49.99999999999999,3.605943435839894e-15,-43.10000000000001,174.12535484754576,205.25268434734576,221.78801902141376
capsule,6833.973311618897,81584.442972709,81584.442972709,49.99999999999999,-7.406461155908195e-16,-43.1,184.1853533633569,208.31063261114105,215.5334895432332
capsule,75667.78185424178,75667.78185424178,75667.78185424178,49.999999999999986,2.5932293359685503e-15,-43.1,175.82485596379655,203.07439383050718,213.2053644208517
capsule,73879.38648721245,73879.38648721245,73879.38648721245,50.00000000000001,5.1266457235765594e-15,-43.100000000000016,174.4038867346966,186.6827374297474,221.16840891460805
