vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,capsule_fuselage_TUBE_LENGTH
capsule,2462.3733930788667,18540.200698408065,18540.200698408065,50.00000000000001,4.2105596518803636e-16,-43.10000000000001,134.00982889788565
capsule,17578.98472585736,17578.98472585736,17578.98472585736,50.0,-5.879629913521866e-16,-43.1,130.1261143722869
capsule,20991.149127115918,20991.149127115918,20991.149127115918,50.00000000000001,-1.0620079796857425e-15,-43.10000000000001,143.18377553103477
capsule,2458.2720064187506,19085.689718167476,19085.689718167476,50.00000000000001,1.3909519509328536e-15,-43.10000000000001,136.13742375136397
capsule,19733.93743324276,19733.93743324276,19733.93743324276,49.99999999999999,1.697457128823771e-15,-43.1,138.59921104492142
capsule,2456.725825178521,19298.56843027737,19298.56843027737,49.99999999999999,6.983143216752132e-18,-43.10000000000001,136.95362010445626
capsule,15028.152106634958,15028.152106634958,15028.152106634958,50.0,1.9876931689985635e-15,-43.1,118.84258056780844
capsule,2532.012467547227,12241.148944067356,12241.148944067356,50.00000000000002,2.657546076015339e-16,-43.100000000000016,104.36182388079246
capsule,2519.3393188035366,13079.693443036504,13079.693443036504,49.99999999999999,4.825235301601768e-16,-43.099999999999994,109.01058205566379
capsule,11071.866976894735,11071.866976894735,11071.866976894735,50.0,-5.893985942497094e-17,-43.099999999999994,97.3568738615179
capsule,2500.7797269552448,14510.488907388264,14510.488907388264,50.00000000000001,4.0277475944482e-16,-43.1,116.34783292641279
capsule,16334.161692883888,16334.161692883888,16334.161692883888,50.0,8.581876290435011e-16,-43.10000000000001,124.813119669992
capsule,2456.941406125827,19268.64209798515,19268.64209798515,49.999999999999986,0.0,-43.099999999999994,136.83934604724075
capsule,2428.1266179591203,24118.377394011906,24118.377394011906,50.00000000000001,5.663857291926117e-16,-43.099999999999994,153.6574266429535
capsule,2433.938870085517,22981.565122890504,22981.565122890504,50.0,2.5186152630073878e-15,-43.099999999999994,149.98911073442278
capsule,2449.6626774161723,20325.243111802312,20325.243111802312,49.99999999999999,1.7797873148838558e-15,-43.10000000000001,140.78540993858977
capsule,18791.262258257222,18791.262258257222,18791.262258257222,50.0,1.4452232035141086e-15,-43.10000000000001,134.99562915056683
capsule,2448.22667835268,20545.516745161003,20545.516745161003,50.0,-8.240696083590743e-16,-43.1,141.58602803938635
capsule,2435.601799316492,22673.107757851245,22673.107757851245,49.999999999999986,2.375385518765525e-15,-43.10000000000001,148.96769059342725
capsule,25299.800761220195,25299.800761220195,25299.800761220195,49.99999999999998,5.957515858256903e-16,-43.099999999999994,157.32050584108143
capsule,2405.9849344625272,29485.265710582724,29485.265710582724,50.00000000000001,7.571514000700706e-16,-43.1,169.25695915318795
capsule,2434.596765239115,22858.67654195161,22858.67654195161,50.0,8.950939731746831e-16,-43.1,149.58356113047114
capsule,22215.926636543703,22215.926636543703,22215.926636543703,50.0,3.4574774960997297e-15,-43.1,147.43218856031754
capsule,2461.698089303143,18628.153234044305,18628.153234044305,49.99999999999999,4.982690464872669e-16,-43.10000000000001,134.35647367402046
capsule,2501.918393787992,14414.790563055554,14414.790563055554,49.99999999999999,6.189918884133093e-16,-43.10000000000001,115.87794135237962
capsule,17315.62533566731,17315.62533566731,17315.62533566731,49.99999999999999,2.016056014908388e-15,-43.10000000000001,129.030023093712
capsule,2482.0781070215166,16258.563416750318,16258.563416750318,50.00000000000001,2.673664624343015e-15,-43.1,124.4791974348786
capsule,2507.101594134754,13992.97806063491,13992.97806063491,49.99999999999999,2.269602680992618e-16,-43.1,113.77278624046622
capsule,2542.7332175712077,11604.967641825713,11604.967641825713,50.0,3.8014030743098477e-16,-43.10000000000001,100.63302675849101
capsule,2580.8688202062244,9769.454712883628,9769.454712883628,50.0,9.9232821144078e-16,-43.1,88.66596692894926
capsule,2604.512167567822,8887.723287214305,8887.723287214305,50.00000000000001,1.094932467916655e-15,-43.10000000000001,82.10412650910511
capsule,8872.292857589584,8872.292857589584,8872.292857589584,50.00000000000001,3.4996072735271675e-16,-43.099999999999994,81.98349144572873
capsule,7219.635388978172,7219.635388978172,7219.635388978172,49.99999999999999,6.29682894580122e-16,-43.099999999999994,67.58690833209137
capsule,5495.884197923043,5495.884197923043,5495.884197923043,50.000000000000014,-5.997095103230714e-16,-43.1,47.8414995983743
capsule,5412.7228105922095,5412.7228105922095,5412.7228105922095,49.99999999999999,-2.9698205409155865e-16,-43.10000000000001,46.69412708935924
capsule,2836.355071912184,4857.542022916354,4857.542022916354,50.000000000000014,8.917831060025774e-16,-43.10000000000001,38.33904325028291
capsule,2910.891443055956,4335.425961555172,4335.425961555172,49.999999999999986,-1.8949461746739488e-16,-43.099999999999994,29.019867936819765
capsule,5305.090550127865,5305.090550127865,5305.090550127865,50.00000000000001,-1.164425724203341e-16,-43.099999999999994,45.172628691539494
capsule,4693.424202698097,4693.424202698097,4693.424202698097,50.00000000000001,-2.149658857681334e-16,-43.10000000000001,35.591386598844416
capsule,4088.028847597779,4088.028847597779,4088.028847597779,49.99999999999999,2.3014629536343993e-16,-43.1,23.89397041980602
capsule,2954.1111397057794,4104.841736399867,4104.841736399867,49.999999999999986,6.898592333402928e-16,-43.099999999999994,24.26062767283527
capsule,2848.2452356220815,4761.305087306262,4761.305087306262,49.99999999999999,4.294387978269363e-16,-43.10000000000001,36.745751299941276
capsule,5989.44260139621,5989.44260139621,5989.44260139621,50.0,1.7466675573128864e-15,-43.100000000000016,54.20625532578421
capsule,2689.503122827422,6721.920515627449,6721.920515627449,50.000000000000014,1.223656806560877e-16,-43.100000000000016,62.52516150700646
capsule,7415.045647840396,7415.045647840396,7415.045647840396,49.99999999999999,-2.8911267741451276e-16,-43.099999999999994,69.46669301287298
capsule,2615.532557623127,8528.264638988234,8528.264638988234,50.0,-1.315612386042515e-15,-43.099999999999994,79.23608512607774
capsule,10635.637615407115,10635.637615407115,10635.637615407115,50.0,1.4765931934726091e-15,-43.099999999999994,94.5619586563089
capsule,2599.346873664113,9066.773934184232,9066.773934184232,50.00000000000001,6.414843741870426e-16,-43.10000000000001,83.48845237178094
capsule,2611.540254503849,8655.077584604025,8655.077584604025,50.0,1.1558099009882131e-15,-43.10000000000001,80.2619652376797
capsule,10802.02863915043,10802.02863915043,10802.02863915043,49.999999999999986,6.19973215916635e-16,-43.1,95.64080601988812
capsule,2537.8073922048234,11889.566689970643,11889.566689970643,50.0,2.430073436451893e-16,-43.1,102.32421354557857
capsule,2574.4495249851284,10038.810902341374,10038.810902341374,50.00000000000001,4.858265151522804e-16,-43.100000000000016,90.55263312531717
capsule,2648.7170767568487,7604.511552692254,7604.511552692254,50.0,-8.592044484219347e-16,-43.099999999999994,71.2373774133857
capsule,6213.357030411642,6213.357030411642,6213.357030411642,50.000000000000014,2.7744704041937166e-16,-43.099999999999994,56.87590409918312
capsule,2647.7214755444315,7629.203795364262,7629.203795364262,49.99999999999999,-1.4118424542691985e-15,-43.09999999999999,71.46455407042288
capsule,6699.4552161151105,6699.4552161151105,6699.4552161151105,50.0,6.141724905491976e-16,-43.1,62.28652425554858
capsule,2724.621762040106,6125.202558021881,6125.202558021881,49.99999999999999,-5.908844915200001e-16,-43.099999999999994,55.8394290514816
capsule,2775.0893543301936,5457.2130940398565,5457.2130940398565,50.0,-1.7182326735704485e-16,-43.099999999999994,47.31092268584085
capsule,5222.097501911662,5222.097501911662,5222.097501911662,50.00000000000001,-4.0238591227137506e-16,-43.1,43.969692303855396
capsule,2738.568119887717,5920.981334527937,5920.981334527937,49.99999999999999,5.824419225598187e-16,-43.09999999999999,53.36483853834447
capsule,6288.864814275728,6288.864814275728,6288.864814275728,50.00000000000001,0.0,-43.100000000000016,57.74935357840437
capsule,2746.210516772007,5815.880829220784,5815.880829220784,50.000000000000014,1.424023373023874e-15,-43.10000000000001,52.04859976692164
capsule,2746.607406921303,5810.547282678252,5810.547282678252,50.0,1.3890788028804685e-15,-43.10000000000001,51.980988382406814
capsule,5466.975219211243,5466.975219211243,5466.975219211243,50.00000000000001,6.752672457672839e-16,-43.1,47.44534271346997
capsule,2908.561311095697,4349.155214733725,4349.155214733725,49.999999999999986,4.163258078454275e-16,-43.1,29.288782358800553
capsule,3747.9533016843716,3747.9533016843716,3747.9533016843716,49.999999999999986,1.2140083877647186e-16,-43.1,15.755521178943141
capsule,3254.726819244651,3246.39011286399,3246.39011286399,50.00000000000162,-5.625600382544894e-16,-43.10000000000076,-0.20254217109451567
capsule,3087.600881315131,3605.685341123765,3605.685341123765,50.000000000000064,-3.736124958890348e-16,-43.10000000000005,11.83899424179954
capsule,3385.9830110705207,3074.63261697125,3074.63261697125,49.99999999999999,-1.3997801861855098e-15,-43.10000000000001,-7.771700022432633
capsule,3237.281081446472,3275.0692161750308,3275.0692161750308,49.999999999999964,-5.642573215051081e-16,-43.10000000000002,0.9136637273110999
capsule,2963.4761681271075,2963.4761681271075,2963.4761681271075,50.00000000000001,-6.475343730922607e-16,-43.100000000000016,-13.846273789417898
capsule,3799.1467369992306,2814.6541514529467,2814.6541514529467,50.00000000000001,7.183670298124855e-16,-43.100000000000016,-24.961998103490046
capsule,3408.432777678962,3051.5407974400905,3051.5407974400905,49.99999999999998,-1.1436657166095447e-15,-43.1,-8.937200284975692
capsule,3429.5933942603433,3429.5933942603433,3429.5933942603433,49.99999999999998,-3.452552744536029e-16,-43.09999999999999,6.405689521318282
capsule,3059.3485063795624,3690.6551645138093,3690.6551645138093,49.99999999999998,5.211611492934476e-16,-43.1,14.221785852945043
capsule,2942.346579335513,4163.361651086922,4163.361651086922,49.99999999999999,4.21682967393557e-16,-43.099999999999994,25.5147271609667
capsule,3149.988401878516,3446.6301980373155,3446.6301980373155,50.00000000000001,-1.5017895160789872e-15,-43.100000000000044,6.965197946993875
capsule,3362.7879468693354,3362.7879468693354,3362.7879468693354,49.99999999999989,-1.4112873142906306e-15,-43.099999999999895,4.129463775815725
capsule,3018.6143506674694,3018.6143506674694,3018.6143506674694,50.00000000000001,-9.403243704109144e-16,-43.10000000000001,-10.67913490283534
capsule,3893.12306059799,2785.788360690551,2785.788360690551,50.0,-2.226068022672547e-16,-43.10000000000001,-27.925399258960404
capsule,4170.806822165215,2731.574696394952,2731.574696394952,50.00000000000001,1.0485389703931888e-15,-43.10000000000001,-35.34366613644694
capsule,4300.599102518113,2716.8956185133147,2716.8956185133147,49.99999999999999,4.373544310784821e-16,-43.1,-38.26740240281943
capsule,4304.41901537633,2716.5375313837394,2716.5375313837394,50.0,3.9901516371562717e-16,-43.1,-38.34908866465723
capsule,5362.540529539663,2698.2599812252593,2698.2599812252593,50.00000000000001,4.378363279288445e-17,-43.10000000000001,-54.60754865671558
capsule,5715.11837859421,2707.957339095555,2707.957339095555,50.000000000000014,1.2813002246388136e-15,-43.10000000000001,-58.21945906074471
capsule,7879.831496792573,2810.261065963668,2810.261065963668,50.0,-3.451809202414422e-16,-43.1,-72.03623916090595
capsule,6482.14196664409,2736.0448264549264,2736.0448264549264,50.00000000000001,-4.23345924891235e-16,-43.1,-64.38340510636073
capsule,2693.5388431830293,2693.5388431830293,2693.5388431830293,49.999999999999986,1.001830699749869e-15,-43.09999999999999,-51.07212304057573
capsule,7547.949790061812,2798.193598050439,2798.193598050439,50.0,-2.1023340703350707e-16,-43.1,-70.51060404443557
capsule,11193.78750213453,2921.446390983442,2921.446390983442,49.99999999999999,1.6314825184489206e-16,-43.09999999999999,-82.0672869858173
capsule,8374.47253234516,2828.1208637412274,2828.1208637412274,50.00000000000001,-6.5854358283864e-16,-43.1,-74.06450412150966
capsule,2732.004434354243,2732.004434354243,2732.004434354243,50.00000000000001,2.5537233426957926e-16,-43.10000000000001,-63.66482368427853
capsule,7014.426591265093,2757.516181614079,2757.516181614079,50.0,-3.389675016036274e-16,-43.1,-67.71387147505928
capsule,6626.667829762256,2741.8111780560157,2741.8111780560157,50.0,2.1951588280326773e-16,-43.10000000000001,-65.35062960108367
capsule,10367.82376754728,2895.8202265490945,2895.8202265490945,50.0,1.9084145202736737e-16,-43.1,-80.18104939632806
capsule,6612.012096080845,2741.2232770266596,2741.2232770266596,50.00000000000001,-4.6165994564145495e-16,-43.1,-65.25485413352797
capsule,6464.253417936418,2735.336606830414,2735.336606830414,49.99999999999999,-9.524963137894648e-16,-43.10000000000001,-64.26006135811909
capsule,6229.851235676711,2726.211425526738,2726.211425526738,50.00000000000001,8.560314885235269e-16,-43.100000000000016,-62.563747174686654
capsule,11309.538078966563,2924.9253318787373,2924.9253318787373,49.99999999999999,1.1502907081068842e-15,-43.1,-82.30989515405919
capsule,2836.4719251458782,2836.4719251458782,2836.4719251458782,49.999999999999986,-8.933533199921453e-16,-43.10000000000001,-74.93750851850459
capsule,3105.122225695606,3105.122225695606,3105.122225695606,49.99999999999999,7.595160479282317e-16,-43.10000000000001,-91.92007522041055
capsule,2846.138808091892,2846.138808091892,2846.138808091892,50.0,3.339184064520919e-16,-43.1,-75.89793855688905
capsule,13230.98811158287,2978.9616525318384,2978.9616525318384,49.999999999999986,1.0039309271676373e-16,-43.09999999999999,-85.73598497918854
capsule,3231.4179701594753,3231.4179701594753,3231.4179701594753,49.999999999999986,2.8751684689776047e-16,-43.1,-96.46264507026497
capsule,3036.507076675317,3036.507076675317,3036.507076675317,50.00000000000001,2.1320383473490043e-15,-43.10000000000001,-88.81670228745416
capsule,8650.992929385728,2837.9681566759173,2837.9681566759173,49.99999999999999,-2.165180148582865e-16,-43.10000000000001,-75.08952382441062
capsule,16802.316890216094,3064.0729613361173,3064.0729613361173,49.999999999999986,2.0161061584500628e-16,-43.09999999999999,-90.12902443375793
capsule,3999.553445611986,3999.553445611986,3999.553445611986,49.999999999999986,1.741562662503198e-15,-43.099999999999994,-109.27943392609615
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-128.49759659207373
capsule,515282.3910036164,4677.466497408821,4677.466497408821,50.0,1.2265695391487041e-15,-43.10000000000001,-113.05773814206043
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-131.32568042270762
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-131.66706867290907
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-125.28805613461832
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-133.64426783352724
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-122.49536776566643
capsule,111359.34310152636,3843.571850911881,3843.571850911881,49.99999999999999,4.524454600341541e-16,-43.10000000000001,-107.80239435193869
capsule,265737.2038252035,4287.99041993213,4287.99041993213,50.0,2.8358739759931134e-16,-43.10000000000001,-111.28880477115163
capsule,90317.9714816642,3746.146142767745,3746.146142767745,50.000000000000014,9.233066530369692e-16,-43.100000000000016,-106.68803720835996
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-118.79136729256905
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-128.5947412555747
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-118.9355792798103
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-119.89577473283225
capsule,71261.9472957949,3639.809619133874,3639.809619133874,50.0,1.217500253014949e-15,-43.10000000000001,-105.25923364458266
capsule,29514.377323473636,3275.578262280383,3275.578262280383,49.99999999999999,-7.824793767104145e-17,-43.099999999999994,-97.77809069041027
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-117.76327649458591
capsule,4079.906261908202,4079.906261908202,4079.906261908202,50.000000000000014,-6.96042405983438e-16,-43.1,-109.92051461471888
capsule,97553.20595031376,3781.6060172374923,3781.6060172374923,50.000000000000014,4.910709561846358e-16,-43.100000000000016,-107.11317828077293
capsule,18625.11845838182,3101.637373816737,3101.637373816737,50.00000000000001,1.6881662290908408e-15,-43.10000000000001,-91.774974368878
capsule,11359.671636771178,2926.4237595913396,2926.4237595913396,50.0,1.0908225629110415e-15,-43.09999999999999,-82.41347119264447
capsule,2930.298430501941,2930.298430501941,2930.298430501941,50.00000000000001,2.232480469501473e-15,-43.099999999999994,-82.67878889302868
capsule,8079.566300589941,2817.5021676192537,2817.5021676192537,50.000000000000014,3.0178469496420705e-16,-43.100000000000016,-72.88784176804184
capsule,9535.244796885296,2868.5262269312093,2868.5262269312093,50.000000000000014,-6.073312467566219e-16,-43.1,-77.94783167060376
capsule,2720.2759229818002,2720.2759229818002,2720.2759229818002,50.0,7.563259242740244e-16,-43.10000000000001,-61.327776238482706
capsule,5218.8120774464605,2695.450871994178,2695.450871994178,50.00000000000001,1.083816402001063e-15,-43.099999999999994,-52.944395829939324
capsule,7624.066035037453,2800.961153508665,2800.961153508665,49.99999999999999,-4.65542243874957e-16,-43.099999999999994,-70.87359541686206
capsule,2717.0521576288866,2717.0521576288866,2717.0521576288866,50.00000000000001,3.077495724255424e-16,-43.10000000000001,-60.59846434955686
capsule,9679.440644944634,2873.3591093208815,2873.3591093208815,49.99999999999999,-3.6613126259544844e-17,-43.1,-78.36261261569491
capsule,9556.920605905434,2869.255516919713,2869.255516919713,50.0,-9.37842779458276e-16,-43.1,-78.01100297459209
capsule,14666.538385090713,3015.2791725559737,3015.2791725559737,50.0,1.3407305308276485e-15,-43.099999999999994,-87.7380701893615
capsule,3699.955736086338,3699.955736086338,3699.955736086338,50.0,1.117742198991803e-15,-43.1,-106.09734182800399
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-121.99278250616106
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-138.04510352091646
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-136.02991503041224
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-129.95040531409057
capsule,728929.9818071385,4902.493863671305,4902.493863671305,50.000000000000014,6.8089653838384835e-16,-43.10000000000002,-113.77015719080983
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-125.97072820369978
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-123.22196081192524
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-133.11406306081136
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-130.65735656786234
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-141.53608607013553
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-134.55978222207958
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-123.36614191900455
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-130.8009654363512
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-130.62591757317622
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-126.04102871517784
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-133.42907984910684
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-148.6363187360624
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-158.39099689911967
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-168.88855782309903
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-182.756108541002
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-182.45644129282215
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-181.0572519337341
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-180.27298554826308
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-170.31245695567685
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-154.46016307340759
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-165.097039582886
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-175.80585931164075
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-178.87313869247615
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-178.04278122597503
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-170.01236156525172
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-164.82117811083523
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-178.11406212055354
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-171.36383810942604
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-186.50153566658656
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-203.52680206145294
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-196.04264581930477
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-200.49927035975938
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-203.9790246939971
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-223.0976596265634
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-243.0659721235715
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-253.8523174128449
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-247.84089773717915
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-242.3872637351759
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-232.5707131278745
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-248.56893677057602
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-238.37387705740198
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-251.272777615135
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-238.3658701949195
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-257.9321345158713
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-262.3426949230155
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-251.06932466346817
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-244.90215680143277
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-260.9942785911323
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-263.7092697644217
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-265.08012946243815
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-261.6834436819042
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-281.0241567802683
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-287.13881217449006
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-296.13317884892035
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-285.40675439955004
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-289.3353232656994
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-285.1327102477139
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-295.32394875141887
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-308.34335763733145
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-303.8688605328025
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-288.12898247881924
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-298.422040234593
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-298.7773122841751
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-302.77885809797795
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-307.6336123187112
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-323.8473287009016
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-318.019610870352
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-302.3581034497132
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-303.9562127518383
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-295.90941753224524
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-290.78285564021405
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-275.1264184439149
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-261.49261775779934
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-272.8101220419249
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-290.85902822405046
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-271.9748874715128
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-287.2683996412439
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-300.02841563068785
