vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,capsule_fuselage_TUBE_LENGTH,capsule_fuselage_HORZ_DIAMETER,capsule_fuselage_VERT_DIAMETER
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-74.57307820753773,17.888392129381813,81.61014557902374
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-85.25541853697379,30.055758902020198,99.60301423417289
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-72.89808963631071,35.02814957877918,101.22709498194205
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-90.89780053906708,20.203069206566326,90.24842730407325
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-110.16054667060497,8.059210062677653,72.13264933550823
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-129.2720114213421,-11.115636244929771,87.44589554052511
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-134.53143376613082,-13.669819664954973,89.03963102966152
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-136.18957151015815,-5.4021215297105805,100.01034537036168
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-146.6521589320245,0.07977403438516362,98.58425720191286
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-151.35284101727618,-17.416605039234728,82.3534334772503
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-159.99984942583973,-34.4786008437262,80.87944763515279
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-157.80043370405278,-43.35042805495759,69.57231542484759
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-167.24368750880188,-41.219249477147656,89.02424421796063
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-149.30210584326392,-35.71432148413186,96.01153028779626
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-168.8767018362411,-17.058966756619636,98.78197646077793
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-188.61023648165968,-7.141127703815759,88.36577331064615
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-193.1128256231377,-23.678392534897277,85.32185446270461
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-211.50447297130728,-11.747606573657496,97.8679993397863
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-230.53486531391212,-24.215846382608923,101.2948433596616
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-234.85212419037111,-8.109453026019597,118.00940259473693
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-240.00264134533765,-17.84208420376566,129.7265259331586
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-245.64240493255963,-28.79238388725292,117.22223151496851
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-237.10053042412568,-15.403154405446772,115.7744702096516
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-248.1790948640087,-25.933599947447654,119.34201379472921
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-241.67253172429457,-44.245091052405385,126.44571603969682
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-235.93716973385784,-25.13067895114401,144.97187941102888
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-243.49076352000128,-38.435145655929155,128.46970555827534
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-242.90685748846775,-23.13775902807064,129.96061415479298
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-229.19606132839806,-35.9725502319442,124.60697531484772
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-245.61504637614445,-38.94944864907063,141.33266454050815
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-235.50521257094303,-58.01962848776107,152.4270383562695
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-249.93246867042595,-64.71325699928595,165.7205820170691
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-246.75088877770906,-79.79290390304604,180.53463334021652
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-228.97071232498678,-86.59866116402576,183.41568851945587
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-242.5974172262678,-101.51158667648718,183.8456234804273
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-259.7735022208739,-95.94924509180002,184.7488969880728
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-264.6097808999573,-84.34854153497429,197.34361100726363
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-269.63367248505716,-96.02736727070315,199.6159545372576
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-261.97188069711353,-89.2042450124408,184.30883013483947
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-271.87398371418686,-102.79335380059013,194.42894811197647
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-263.8436212571905,-101.01607453489328,181.32928513786456
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-256.966596894318,-118.69287267358357,192.6968642966085
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-244.1469072765048,-112.36670704073067,180.8586004278495
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-257.9010782623742,-130.1399278127946,176.6174343626658
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-265.82676123940996,-122.8975174196726,163.58451000289452
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-282.91882354561886,-127.2792124701041,158.9781708852563
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-276.57744957466457,-144.99397089868233,152.70786032966768
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-270.091729423273,-139.20729726112623,141.61275984614568
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-262.7861700739941,-157.30597663421239,140.9494176837812
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-254.81247486138935,-165.54932594720924,138.4216509548909
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-250.73950848875884,-163.7320112808218,147.17565957469648
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-239.5804615595342,-173.2413200960527,135.36254472049563
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-241.25801969346847,-158.00454802187858,127.4503605338063
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-234.161540705838,-173.7528116041846,116.7269546579104
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-227.27264055002314,-168.09491719293908,109.3253133732756
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-215.42784752702215,-150.00251144844333,125.78431320661659
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-204.5823450049653,-169.6005311124516,141.7418557582487
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-197.15646918488108,-167.3571507204161,134.27883674844998
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-193.08028158946584,-152.527337229495,135.86112260409783
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-209.06187418747652,-140.84843402080793,129.76202728594555
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-213.94051280446504,-137.32070981148942,124.69144526198096
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-199.36936758619618,-121.19673374597167,128.99006375823836
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-214.6437977021195,-103.88409447663632,121.29206796357121
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-226.63902438736528,-102.47341513452379,106.00838171792199
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-241.37100097616798,-85.58747044312418,97.5429240559781
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-253.10734148288728,-92.85060699058414,88.89081849949409
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-233.80289385092402,-94.3086323747495,88.38704414885191
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-239.587310040595,-83.16045701578078,74.02348826054178
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-222.7886684987194,-76.27567147052028,68.45564970817553
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-224.46615703653143,-81.90943779385309,78.90665678266654
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-227.0846821443771,-67.37462661782517,91.15386841350794
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-225.49511262248745,-66.00901719198549,73.08470035908735
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-231.78088434752982,-85.58798269920723,59.560015815517886
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-222.7467315549524,-87.0240541571964,67.49666667967284
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-233.40429477416964,-67.13072355876756,48.401034274289216
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-249.11165161730307,-54.75260846066799,48.576809428080075
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-249.2658119846563,-62.24843703330796,47.42809303617249
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-263.430313825729,-57.00023379855879,38.755436667769125
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-262.36972494223454,-47.9164081152972,35.21406252788147
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-245.86452945281067,-37.45219126105919,25.458313705647562
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-230.06898525413905,-48.223136744903904,29.313064233872495
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-211.64519606496503,-53.745436615223134,33.90417624899279
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-225.62479513922815,-73.62610383980308,40.50117885457009
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-206.05903317101894,-62.17349476654225,27.96118585181352
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-219.56297243479227,-64.42909695313423,25.8338091731717
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-216.72425640464508,-71.51614730097367,38.29776961863061
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-211.4809024660273,-60.98052778912495,23.780808458457223
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-229.55608101905474,-62.23038453293663,32.78450344119664
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-222.3395328377735,-70.40599453657417,38.759710738344126
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-205.06420357128056,-67.20638755148029,46.07206684137851
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-216.44566311304428,-76.80121454287752,26.9261377317558
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-226.22153770118766,-74.40421865751388,37.37695671562044
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-211.53516451743045,-59.600073446491805,19.566493043411825
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-205.65541079871525,-58.19497212326769,13.569026944854134
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-191.34948644709647,-72.26349096915985,17.258903087583843
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-193.27520238364627,-59.918629545016856,2.0418342448091362
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-200.4652485664821,-43.69946607030646,7.0350814031099915
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-211.89992954966252,-59.524139752648516,22.424226660850085
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-208.02548134510604,-47.63219337292489,13.530326864300896
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-198.6342757865955,-43.260554198354434,-0.26316018981452416
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-208.03578594103416,-43.11949430441148,-2.236865826133896
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-223.38484315812144,-49.32992487573596,15.218747913350471
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-233.66063758567773,-40.4054550716582,15.11994834066909
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-229.77931482202465,-23.234110230173066,-0.26840143724429666
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-217.27239038549638,-39.7301914480893,10.031563224416837
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-232.48052074501646,-53.804023898700464,15.203035685105082
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-235.71077663768162,-64.02208472095877,33.62175255381478
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-228.70350120014487,-77.85533609483765,45.16548343718813
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-230.9687419143905,-86.18715853076249,52.78248746538971
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-217.44017078080452,-101.0984401020917,68.65590522893233
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-205.10877486644625,-102.86968874442496,51.45626217632589
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-200.84463401662643,-95.3052989818551,36.94597959496957
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-196.53348869096237,-85.19568098623438,24.770342461848657
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-216.4311834332724,-74.13791023304546,20.974137631235827
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-228.94862835662616,-67.3220238637954,39.80715070836513
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-208.98610984697717,-81.51102522143749,37.4078049774819
capsule,2126.804786700335,24378.328520887564,24378.328520887564,49.999999999999986,9.946214129717654e-16,-43.099999999999994,-191.79653498103514,-85.03965738489123,42.0476470250715
