vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
quad,15783.301386045352,23686.71291836579,22818.894785275814,21.728725556752583,3.7217301234161813,10.898883790582941
