vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,fork_l_1_LENGTH,fork_r_2_LENGTH,post_l_2_LENGTH,post_r_2_LENGTH,cylinder_3_LENGTH,post_r_4_LENGTH,tbar_post_1_LENGTH,tbar_post_2_LENGTH,cylinder_2_LENGTH,fork_l_3_LENGTH,post_l_3_LENGTH,fork_r_4_LENGTH,post_r_1_LENGTH,tbar_cross_3_LENGTH,fork_l_4_LENGTH,cylinder_1_LENGTH,tbar_post_3_LENGTH,post_r_3_LENGTH,tbar_cross_2_LENGTH,cylinder_0_LENGTH,fork_r_1_LENGTH,post_l_1_LENGTH,fork_l_2_LENGTH,fork_r_3_LENGTH,post_l_4_LENGTH,tbar_cross_1_LENGTH,t_cross_mp_bottom_prop_DIAMETER,fork_post_mp_6_prop_DIAMETER,fork_post_mp_8_prop_DIAMETER,tail_tbar_post_mp_prop_DIAMETER,fork_post_mp_2_prop_DIAMETER,t_post_mp_bottom_prop_DIAMETER,fork_post_mp_4_prop_DIAMETER,t_cross_mp_top_prop_DIAMETER,fork_post_mp_3_prop_DIAMETER,fork_post_mp_7_prop_DIAMETER,t_post_mp_top_prop_DIAMETER,fork_post_mp_1_prop_DIAMETER,fork_post_mp_5_prop_DIAMETER,tail_tbar_cross_mp_prop_DIAMETER,left_wing_CHORD_1,left_wing_CHORD_2,left_wing_SPAN,right_wing_CHORD_1,right_wing_CHORD_2,right_wing_SPAN
tbar_full,2124641.3673031535,4058757.940036444,4616024.095016067,-899.2145212131676,-14.80066142606939,-26.958480737286084,1547.2305885828687,1253.0659103856322,580.4379774749453,383.58983835171875,1735.3550677076257,570.1315422546671,2014.9191892103988,2065.444508745477,1951.725192249635,1144.5320043293843,457.3493253366307,1567.6220014267333,284.121702945439,1401.222935130862,1231.163031611619,2004.2250629396758,1888.1590015618954,293.23015098429136,1132.730394281482,1991.6637090008335,1285.263411298069,240.37567715901486,1375.1919938445787,1749.2196809056607,621.6614360820596,1028.7343358449918,1738.5111639252298,1406.0732209904836,1886.8770788396566,1528.4041866912555,1555.5510093858586,1584.8857505166811,1783.8773230314494,1505.1463519901174,1363.7897569993124,1491.7954383908357,1600.1491850279533,1794.5333651193062,1550.4888656135292,1764.5248923552779,1284.5242483863733,1552.3186945710518,8068.706503700805,1334.4068201289745,1516.969784510651,7839.8167629307145
tbar_full,2087995.056515466,4037131.9386728085,4620309.735534921,-884.688927109197,-36.84973213236564,-29.903344838279722,1546.5021848045656,1266.7711867687663,561.6659648855411,368.30644594048704,1742.5987567076213,581.9331717596692,2028.1643642842946,2051.369778471849,1960.7241612190774,1140.1227620336917,459.28793991040317,1579.2968702711635,302.24242735328306,1400.211144231613,1229.444089252075,1998.6523365679143,1903.8296398423624,304.8187930349955,1127.6880775838613,1985.8741583054837,1276.9095097040376,228.2190796654595,1374.8634164906675,1733.5940682431005,616.6511670182772,1044.2049291984183,1756.8677557738094,1393.8708306223393,1881.577882666029,1515.3682200880244,1540.5263081584137,1598.8716701834185,1802.9860742357719,1495.5866449742512,1374.883451267421,1479.512281102409,1617.0076597945394,1803.7304000939332,1563.3884477354547,1779.4241242461273,1298.5929225923232,1560.040581750249,8071.254124138395,1333.2021947080755,1513.1462977086367,7823.621403754321
tbar_full,2105795.5513377474,4037359.833387165,4621077.7102612555,-891.5874217129387,-47.669960597858854,-27.836880113349654,1546.260985286513,1277.9178501145268,551.6667959899344,355.4758276477544,1724.3256713649193,564.1635316073748,2020.9848010117037,2052.3672203956135,1975.462391159716,1125.8188690189127,441.92787611591007,1574.3459259546912,312.0369232888035,1416.4851586320312,1245.1130711546946,1991.4765363504446,1901.0541665798535,321.55136315522407,1126.4299326216483,1982.7490759515429,1283.741351515041,236.43199141931967,1367.1222536537891,1752.5170325786123,611.3761708958742,1043.4251399061468,1756.970198048298,1408.0804603215759,1873.465798791019,1532.4567247735254,1521.3113866577366,1615.6691799913476,1789.8370971933198,1480.2246739339537,1390.3068791023939,1466.5738960086696,1616.0560935597534,1798.7135196566348,1545.4789128768896,1781.7169608496215,1302.5379959019315,1574.4668622126783,8077.091910299123,1321.3537776361595,1509.406036929897,7828.993902882879
tbar_full,2098304.8481083475,4046248.738142543,4624034.57296389,-888.5447220125544,-50.99061110134243,-26.54359690930174,1563.9908834653854,1259.8319802871117,534.5858359793677,344.64860897183553,1736.539773584833,577.9407640873485,2026.8729214137409,2063.968936755912,1992.7112659816794,1133.4750924562177,459.269012767144,1569.932616754476,321.167100562763,1434.2889852963633,1246.8712952503427,2003.3019178469024,1892.8403403364564,323.1913303312701,1139.4484202256597,1990.412913407091,1270.589164207748,252.47020132225313,1350.5517769678718,1746.088605809243,619.4749091256127,1059.6559520480973,1741.3013835495005,1411.2070335254352,1890.3453161391772,1544.5813326135703,1519.1983768788598,1629.150633115454,1791.9984506827063,1460.2966814591393,1406.1655230369051,1458.4355755603465,1614.2971677753483,1812.600097605421,1525.7663975788182,1778.5233592883653,1285.4986027186733,1588.3704913894155,8074.940147237446,1327.363428487098,1514.444690226051,7828.758589423942
tbar_full,2113885.264926951,4050014.353400143,4619468.570036805,-893.6539412263177,-52.222427184617224,-27.927387361034526,1566.6629571750777,1269.9954934603213,521.1133781550567,344.79758009395226,1727.256186525031,585.5172263679865,2030.712864681726,2076.8989032033764,1978.6656516171674,1118.5753920292148,458.41582267959086,1578.4553253315305,340.8176459043873,1441.4290489201317,1259.6882775864292,1985.2521334390112,1891.3461910166634,323.0529665498306,1151.4491131593309,1989.7640134791914,1255.3673765487736,255.56595250334266,1340.4575554771861,1743.945446064567,626.1059139766339,1076.0640537292409,1722.614291209435,1395.1553299732109,1902.7514678182106,1537.3913635922718,1531.119335738454,1629.5560190147137,1789.5726856420868,1456.937635850483,1421.8061942862207,1478.013311500113,1616.4645861703998,1829.8767302373692,1537.603388767052,1786.3113482468805,1273.718885038647,1572.198991929905,8069.110661186647,1318.3990176525544,1499.8870410314976,7828.088012476022
tbar_full,2134870.1116383607,4034847.212985777,4616662.299994778,-909.833272852197,-34.21792676040174,-29.597798376852264,1559.8427136972118,1272.9567078297446,534.9966062144372,327.26566281293725,1747.0756102988723,579.7458488459253,2042.1296891538343,2071.2433894307255,1970.3796517428777,1117.3268985618315,442.3019094750113,1567.6498102082369,345.3493893310974,1429.0160212533087,1242.2315019802772,1988.2361427465014,1904.7287992510405,304.04965103095856,1147.649965026341,1990.4626481034095,1267.6925703449726,240.86105636373443,1330.8853155200436,1725.816804846562,645.9208660459672,1078.703448143103,1712.0256971279211,1382.3653855202565,1919.520958125867,1530.6862666476154,1546.125758987629,1610.4049880778884,1776.6840644866684,1474.794750392302,1436.8706903049085,1490.9439328005603,1616.6247278731691,1816.9335735511995,1556.590893513804,1792.5826529391295,1265.0157873537812,1577.0239003200625,8081.9328663809565,1329.8846777501844,1514.6575869516587,7843.308675027328
tbar_full,2126070.9942262433,4054869.207213891,4610376.582981381,-911.0972079048453,-2.2242516114480004,-32.286360078759465,1556.749494685218,1262.1233717131702,525.7495563833423,319.57381924380877,1751.8234765636182,563.4196299297561,2057.5019375165234,2087.385837812202,1988.291116081366,1100.2428346964225,458.6354092673432,1557.9732149837582,362.49226710195956,1442.786851114796,1236.8371090386042,2005.0136008945576,1899.702773045657,310.12818584156975,1158.2576573757246,1974.4997490561236,1277.7285067920627,241.58915470008586,1327.8976579339771,1710.653103063473,657.5630264169667,1062.4841272082904,1693.409711367323,1398.3124589363354,1909.3117617986227,1549.1076390801677,1560.87406393887,1606.8447791134467,1776.332468756421,1491.657913431229,1448.4705336205516,1494.3331746166746,1631.8793155474145,1798.6856852724168,1575.904300710798,1782.656444576484,1277.998992051718,1557.2628500471,8097.712908027675,1322.1593744604277,1529.2875183998258,7842.720756203481
tbar_full,2147154.890014085,4059607.040295209,4604173.753156801,-920.4589827632387,-19.611114085269865,-30.57488837837595,1537.1812352965214,1277.1173397927148,521.9934642655601,312.7434421225848,1744.4997603735462,576.5527862880726,2063.7673141487107,2087.631330623391,1994.452174602703,1093.8650151531344,467.8553199232776,1574.9422068219842,372.14309279317615,1453.6421331497422,1226.8853064247298,2005.6860997343083,1887.195400725329,316.2765519625941,1148.0562947208864,1959.646001261292,1274.1694285109638,249.07191451656388,1329.0789538216027,1729.1361186776464,676.4362260911431,1060.5104336846,1698.2529676270265,1402.2184733039635,1912.4555269159634,1534.7152499650213,1548.9754761086938,1612.2968499597982,1762.3204177733192,1498.4242058337127,1435.0468428382717,1487.8553525417055,1646.0705637163114,1784.883136869776,1566.1339585536477,1774.2045963003065,1297.813872942242,1564.8223682681792,8105.406381483169,1339.3398683661364,1530.245997980115,7826.7473396935375
tbar_full,2128665.1994422735,4055095.2443651715,4602134.845094802,-925.501045006589,-29.12542429513597,-30.653436778994134,1547.8554197421895,1264.1408174933867,517.8008554339577,307.0475727697119,1731.4579607014143,588.5433145649837,2047.9040101903495,2075.028669041483,1989.3858412921804,1089.1896121760492,480.4036817393439,1571.6590825420258,385.55454835858535,1434.3940879889872,1241.7294989302507,2005.6093917624246,1896.665163373159,318.04045282328826,1163.1717279036357,1962.2946226472634,1264.2566038813331,262.76992151497205,1323.962308437425,1715.8782648657025,668.4192890198444,1053.4387188347414,1693.9915059256991,1393.3247693570756,1922.2353787801135,1520.0069322894403,1530.210269783146,1627.1669691744673,1770.3701834683757,1478.5928109187323,1435.5005583248576,1474.5871286911508,1665.763739913518,1781.5772552245937,1559.0485873161429,1760.2361488057804,1290.317332047973,1576.9330112642376,8105.983984948673,1351.9016686899895,1527.896014111953,7834.322475770385
tbar_full,2149707.44770361,4057008.3445242043,4597069.442941786,-931.7029480139971,-41.08173561807177,-30.926334123085567,1551.9366096210106,1248.6463622831473,530.7928697320907,326.67606775478873,1712.7970886918442,593.8179761800592,2050.742191349585,2056.6295850049955,2008.1528133763693,1074.6690416962176,467.84317632205193,1575.5555760461564,384.8222472905755,1434.670975838126,1248.8550494940157,2018.4987137226526,1893.4678296818333,319.70598534623883,1182.0221922393514,1945.9246877973628,1268.824713726211,266.8134598437149,1334.3366234892749,1731.3312501153457,650.265713508813,1058.7290709194215,1694.185315112086,1374.7781802915629,1908.5639561556075,1535.6725928960955,1538.2240129784109,1644.6680554693705,1784.9303091131317,1459.0379595074965,1433.4351935539412,1493.241763512424,1666.7987944669062,1764.40536504819,1553.8443916349802,1762.990558726224,1301.2396611668246,1572.9159048101033,8123.817256258494,1344.9904637755117,1508.7912397299895,7842.364256663016
tbar_full,2153028.2715061493,4066420.280406763,4608622.987028209,-930.8110237176959,-58.30886859299582,-30.99838908861025,1552.4225925399146,1251.9269712275334,543.7186347108053,312.07567962025655,1729.6677689055794,600.7244187440056,2033.987092595755,2046.997801597375,2026.7547822722677,1080.0448794998194,449.4745229905794,1583.7949308359584,393.2928557429467,1436.7576272393214,1248.9163293353013,2021.2870975042842,1894.9471996583416,310.9193261747487,1180.7855735960839,1948.1360151869928,1280.2715197125724,257.5548671584154,1327.1111898307834,1726.3007858340757,669.728992771411,1075.7451859628245,1699.8051953372767,1356.6062419813065,1928.500971400365,1544.234363207446,1556.5379608529825,1664.5207356988515,1794.105096002334,1464.0984372409273,1416.7077505753919,1494.4374508023939,1685.2485168834226,1745.4194372673815,1553.8013689177876,1761.1851542435145,1301.8909762834332,1578.1274894203125,8108.858427052392,1348.3640683065742,1500.053799739919,7842.464126186894
tbar_full,2123530.102991528,4087752.8931062263,4607662.611780985,-926.272490356439,-70.43361687700772,-31.57612627433173,1546.7098723635406,1252.4477401976521,557.2661365622715,293.0509193899896,1747.0948217056293,591.2848009757646,2027.3945750506507,2030.3635334867583,2025.2345715045253,1079.971188435852,457.1978060565515,1586.9901243469799,402.6704968274867,1453.8770414277005,1250.4065792055474,2039.9705135986312,1899.9267210647608,319.67975767400037,1177.5176440420025,1960.2965155952654,1271.3840852092821,239.16184922136605,1312.087596727521,1731.65311055128,685.8600189064075,1082.9784812928513,1682.7205305786817,1363.4420446267427,1937.5350828656508,1547.1854968054283,1554.5426646810924,1648.8313917746434,1800.583415497333,1465.0346791955922,1423.4724580743427,1494.5197094035773,1677.620000382458,1732.3273596635147,1548.7004222015848,1759.3896000626983,1288.7632681774649,1591.009111369905,8125.180658244969,1339.970953721057,1498.732048588172,7823.73374942594
tbar_full,2149568.031427352,4058560.355351772,4602003.525945534,-930.004891926211,-60.6503609613312,-32.64595978637116,1545.4433941032944,1261.8232868981588,542.2988377892913,301.6863091264307,1745.406431272221,589.301096251874,2028.1217902574465,2016.3922040248506,2015.3200938601406,1086.184106892303,472.42312577459313,1593.996638920252,414.3396360923436,1453.4024235200632,1236.8518175848478,2023.6497481838014,1891.3344283781312,300.80735355820104,1173.1621158180508,1967.1296097363686,1252.4634198486267,258.1418126778099,1320.8014235815056,1743.5724187225026,701.1843192055388,1080.1519930728516,1676.5161687571149,1377.804372115866,1949.0173470557133,1528.7630348064363,1551.0089409460354,1655.2850377947436,1813.9757622469851,1471.3027007333958,1406.4386965206434,1477.747364424817,1667.494817307122,1743.3631426578695,1549.329989242202,1751.9243486733083,1282.054410007563,1595.6715690414583,8128.326237098882,1347.6608359078243,1511.6229391753109,7822.318631695405
tbar_full,2144834.170171935,4078645.599534761,4609728.803408959,-926.2063953138606,-56.76781175279395,-32.12868073388829,1557.1879047163586,1277.9006329705276,528.8946383974619,290.67528415406935,1736.2803228993641,597.5752344368017,2018.779057314504,2000.727491264701,2030.494634436023,1089.985865587697,459.3188339309411,1609.3576371612914,405.5028746610777,1448.283020922261,1231.150120860995,2022.381704289706,1901.9021191852378,311.6350642453621,1156.4582707195127,1954.0060609768375,1237.7196202458335,247.02713473492554,1335.347348031452,1741.1710880512321,689.6359689981722,1092.6757523810159,1667.9779899554992,1386.095478211699,1933.6906826211703,1525.3492682721976,1558.2447090725766,1672.7928925641625,1814.1547129775286,1459.6298703048226,1391.486174635543,1458.5383963232202,1684.738597142213,1729.3022430671238,1562.11126989555,1762.7430944199862,1267.6746498394032,1610.7431416449404,8113.763930600948,1341.519917967375,1523.5129181572959,7821.374856351239
tbar_full,2146239.8417383796,4114358.843981432,4608162.93306505,-933.0364495513264,-84.45737845017557,-33.25124861954201,1552.96489542536,1279.0983806782033,524.6887718762383,277.5689630090699,1750.5253866900339,599.2715066441218,2016.3694472922682,2014.8374032699883,2039.4642987749153,1105.7214956262114,460.16829950420856,1591.8626853070637,409.3484549857344,1459.2262492858674,1223.5991742287026,2042.091768710529,1920.1982084839963,298.9124439643139,1167.9708010386655,1969.4054266044627,1233.9472775410882,257.4127229740903,1321.0109130411988,1726.9847938670594,694.5997691500021,1111.0317146794132,1682.162986149805,1385.287834015766,1930.5863837017532,1510.9916589474813,1562.1885071259821,1677.1471495811857,1806.0916125630256,1451.7968816595235,1380.5119942278664,1478.3214344445512,1692.2387552509035,1720.1558537703497,1565.6683669557121,1754.6278104889154,1274.313335196806,1621.842733114423,8127.852460443151,1348.061576625962,1509.4894540402295,7807.814461150277
tbar_full,2115574.0546699045,4115964.8725175313,4612354.0830906015,-903.4865501474061,-113.87746724871492,-31.442784704633635,1572.7502748083302,1298.7331880131221,524.0967837830912,291.9843751539707,1747.2300267519317,591.9882357967329,2020.1582202779234,1998.1008318731365,2048.430704455527,1109.2891680687796,449.7307423987961,1593.366376493855,399.8445703073813,1448.9694270661132,1207.895899907829,2058.6670046730633,1932.1940918410164,291.9201636246896,1175.017714392839,1966.3190445953924,1236.8602709436198,265.4053838838015,1329.3617591295363,1734.3943551054645,675.0217195406738,1103.050505344748,1676.0876357022923,1387.8690043709053,1913.9128843144645,1516.3864185804396,1551.7583987152461,1690.6517180675912,1812.9263286560663,1465.1422852539404,1400.1181592709129,1459.3032953124557,1685.3114761424802,1714.829668686813,1554.2978839131977,1773.8954647492135,1260.1152603292467,1640.3501538420874,8139.098487153544,1346.253632241442,1497.1336167937966,7800.193385637329
tbar_full,2150538.8573061097,4120573.0915620993,4601159.640399628,-925.7248032264106,-71.87828448144677,-32.175851900355354,1556.1222388545661,1289.5621174155574,531.2457246732938,283.28263902580665,1752.4195367400694,595.5506638252914,2022.2531839355313,2008.0167896606315,2045.3553426337771,1092.4281750471848,447.62724448937183,1592.2844078256164,410.99256093506955,1437.654918165093,1195.1137676696944,2043.2470368955835,1944.4442329565684,295.9289478176357,1189.8674980368291,1982.7006008346063,1245.757641714556,263.7129277128361,1317.744069433063,1727.528655568081,692.4930858946116,1117.2042815114473,1672.6926984635313,1398.9860305558252,1912.1650628160003,1529.0524681564596,1560.4227202727218,1679.2454592227803,1804.7005221293487,1465.3927181848326,1386.626516956429,1476.8566493007966,1675.0540573424137,1718.5862619575303,1545.7126148803125,1759.584635226911,1254.1202898652293,1623.504252086341,8155.463530732104,1350.4631854790937,1515.4719543634758,7806.606849404182
tbar_full,2139755.9987931983,4097797.822288463,4612255.621874386,-922.5751182022709,-71.82527589440284,-33.63860744751106,1541.7244094250568,1293.3204105888144,541.6224750727804,278.3628378777762,1769.1486688624507,610.8045997659419,2016.6825840967952,1996.9398034231147,2048.691737604029,1104.8544419984212,467.0112646897823,1575.0603923177594,410.80836092103465,1436.4804177856238,1198.1272571403106,2050.1060765935254,1943.115822635406,302.47603113843684,1170.8165540352138,1967.665702018642,1257.7703560584523,263.086810305848,1310.4316188718876,1731.8978713977776,695.6735702117714,1115.250294587107,1669.2907594211679,1415.809781421777,1914.9144361610252,1547.1995687229955,1567.4293579848766,1688.2693821515018,1801.2228212326452,1449.5605170642964,1387.9466781380627,1477.1841646466714,1663.6257423823554,1726.7695600454663,1540.4632145128462,1769.357279109977,1245.337223886645,1624.7571338606522,8139.27636647911,1350.296318053183,1515.9607106856083,7807.087107005689
tbar_full,2143761.3950557867,4079720.076847525,4612703.825181326,-913.9384912872725,-71.30058328171641,-31.89716586353519,1537.9339851914483,1311.2852125634556,539.1396644331719,285.1053479351994,1776.075650131261,624.5637224430247,2018.0961921068244,2003.9678539406964,2065.2589329927278,1120.4688801294292,464.2761976039221,1584.0396893859236,407.67106419284704,1416.7674388740436,1193.1404052768676,2046.0825817315929,1959.04292407479,315.4602612827183,1167.3690178804136,1962.720539591143,1245.862394958972,246.2062061429406,1307.792553484827,1730.8119083380484,687.9031168197629,1113.7607291159356,1677.699460617847,1408.9131692999647,1895.5397938381668,1553.2999314102024,1557.2736633233103,1701.6197543253686,1800.5993617802133,1458.7848430032218,1373.4786742850388,1476.2174968160145,1676.5590632864655,1713.255129672469,1547.0020938730686,1783.7074638602405,1228.1755224276778,1643.8293470919216,8133.717544396655,1346.9450028150309,1525.67777537671,7807.247357155418
tbar_full,2140919.4333951497,4088868.7355984114,4608065.833816096,-921.4009925976247,-58.88999503584915,-31.51719620361245,1552.0414820852836,1297.7289173139961,543.2912747256119,275.3701526124384,1771.983282253507,606.0570749423257,2024.5065517575752,1994.4161595835922,2048.5106524493026,1119.1521388720355,452.5988906930969,1602.2870384377818,404.5986541307101,1415.086617762976,1209.0868720253607,2031.2645399976582,1941.9985751413633,309.73074174121643,1161.4393376965104,1963.9354826837773,1255.388392389823,265.5597969394046,1306.076125450006,1712.279638877487,706.6558111035622,1108.6856911875727,1669.723367018802,1427.7016774879007,1914.3998642530282,1555.219707852619,1567.1909702894784,1698.9730524129736,1800.642761243598,1448.4756745954069,1383.4438835860951,1471.3872007708612,1658.5783596018207,1721.236343988185,1564.4841907128914,1796.8373256307116,1240.7940886817157,1628.2491147358817,8141.908024727942,1360.224745446483,1531.2040913378437,7807.517138621568
tbar_full,2152292.050927318,4092962.10621338,4599521.804899166,-920.6574020712318,-63.08286864713125,-34.19207884703227,1537.3948620516087,1289.715843964389,549.6271608674128,261.52010410884697,1779.4289540490981,618.9101138426408,2043.3528957975311,1994.0958286836267,2042.4672542884596,1127.569565971706,465.1797519843474,1582.5368899879034,396.0155950114164,1432.7110854769624,1193.2437298657392,2015.5033876334446,1946.372164152796,329.1710801687739,1159.436675614116,1980.9903632481805,1255.0607147148019,281.8264021483294,1308.132093626088,1702.3301768218348,724.3652447258883,1113.5879870337178,1654.7729545231791,1446.138207283396,1928.4976528968386,1541.1558980424563,1559.7303353331317,1685.759983029854,1800.5590427674397,1453.3618500861348,1396.246788271107,1470.0580678204765,1675.0468759056484,1705.9325223443527,1548.7732858859404,1808.7943172932085,1234.2112153942744,1632.4027286232094,8145.477665283078,1355.6841798015187,1520.0491261094535,7826.768897354591
tbar_full,2152174.0238483516,4085532.0806198954,4595987.9118758775,-919.0658806017683,-29.302694226449624,-33.78787539455098,1554.0979759370346,1277.2179294524672,566.1290726374119,246.21066312505747,1787.283418468557,614.3700926431945,2037.8485606015531,1991.7317104214335,2041.4618100725017,1109.1634174395801,475.29782675759753,1565.1309238062297,390.63578817415663,1425.9357324025052,1204.8500071910657,1996.585072563359,1934.0337909166603,319.6705121394886,1167.5506241721782,1995.1890783994427,1252.1630420206916,292.5099550750432,1292.8820550331054,1707.9339078014905,709.7087304504207,1123.2046003791913,1644.94213007111,1439.8292117735161,1947.9377999719318,1543.4871981868914,1558.0727085241258,1697.3124859318816,1809.7201106085545,1453.6887722720185,1393.4719834431821,1459.4755999383358,1683.3597087593655,1688.492884408155,1530.6900386145403,1795.1001442433474,1221.2007079267291,1628.296563104771,8159.36708072411,1356.1702951627722,1537.6791300877167,7843.608307753506
tbar_full,2140169.6913183304,4061652.4454839206,4590441.366158171,-917.8699969088415,-24.08012298357809,-33.29987562362423,1537.1472831902665,1264.5246968738697,556.1472396532914,233.3547799511188,1804.6049181671262,626.5356514739266,2027.5688952965816,1981.2320911050285,2060.8602412361165,1106.4060655632925,459.3429527761609,1552.5625445764126,374.7575292293655,1415.5801345596465,1223.7475183113265,2003.2708917618884,1941.481779333085,332.50058129090075,1186.1918230917317,1979.0022815783618,1251.1142587054303,287.7311085970689,1301.1306506315138,1711.3557092239132,705.1431126668921,1111.9274447259477,1645.8379746875476,1450.3747277006603,1959.0357323730018,1550.937451785628,1573.7466144011523,1688.6462423937717,1807.5973819888068,1451.7597074552737,1395.725411392782,1479.4302878293945,1680.3133594451633,1673.4797006520844,1545.2630637815917,1807.4183688676121,1225.6180318294757,1619.943737298916,8162.954827397272,1352.9019820994235,1538.4859955616807,7837.5312078375
tbar_full,2127523.0244449507,4053308.268523633,4576926.742990205,-912.3512177380239,-27.766693498911902,-32.57827636766364,1530.69156230081,1259.734487503049,536.7553868713194,221.91387167409505,1798.365687748305,626.4018400728078,2013.8965561076461,1970.4812784310614,2072.2272461247476,1092.7668751104077,469.7054014050462,1566.3357205626244,355.1202937271129,1401.2500755943643,1208.1957299690139,1987.763765869135,1925.753894658485,327.19402310308783,1180.421139118524,1991.0395223827354,1240.4219006845897,268.59556396104756,1311.933244491472,1716.7955748643017,713.9166997456471,1097.7289637314484,1627.3093641537857,1439.5100526383649,1967.6802492336128,1546.7768310396145,1588.4530479473963,1708.2563047456497,1788.6473613208811,1453.3276142878376,1415.2829487861584,1471.1403682016942,1687.53514115037,1673.648485244848,1559.7877320774394,1824.9653567750252,1208.6573417409882,1617.847711510562,8180.068839083235,1347.2349856271185,1532.406255901658,7824.533616446057
tbar_full,2137631.234227388,4056032.9609696683,4595695.032271254,-914.4750548712425,-35.77351161326705,-32.271337291568145,1548.7055626949088,1258.1058274139666,545.0978290640558,241.41892689662689,1798.8716230600237,616.0943044025189,2012.6424209900658,1973.3613993580484,2062.645797190741,1104.825565664573,458.80341909538544,1565.391811200025,361.919646361533,1392.3607935843252,1207.578101336979,1998.109853951677,1919.064117075131,336.31287593262437,1195.2172031581244,2010.4511046292757,1248.3952498337712,288.01515536138817,1330.7955863980135,1723.8546469951666,700.5199652405227,1083.866664354105,1619.533836580767,1443.0638889893517,1952.6515406782858,1537.1637267839599,1601.4570585973129,1691.6829514510132,1793.4103494073129,1440.6980194519347,1429.053426071061,1470.3340866249587,1695.9363338407893,1667.1220014733456,1573.9578127977898,1836.3978482458485,1228.281503367396,1636.714030563057,8163.6889175435,1360.7341868344924,1546.3419671773397,7824.627009407187
tbar_full,2123786.3694790164,4059026.3134629163,4605687.513575796,-907.5237049948659,-67.10744567939813,-32.819287612009184,1535.45063064349,1248.9063191040536,538.7111758371624,228.4655238019343,1809.6048432572475,599.0580407222162,2028.4570538136509,1984.9145334743164,2060.938865731363,1111.4363048509333,459.1998222934048,1552.9222858697945,346.86987308820176,1406.203414682138,1200.5717096672279,2014.0988289807042,1931.8929727999644,334.06906971913855,1188.1159825091393,2024.9234333321047,1242.077759017156,290.86835901937576,1343.762625182559,1711.625805210049,683.501499574973,1082.6488520134792,1612.8321875703346,1429.6959511205805,1969.561627419739,1551.1342936839621,1591.1977157242984,1686.7020692971253,1782.4690313457638,1421.9315836385144,1417.3659484683296,1472.2138867084202,1688.641931317999,1686.6752117182089,1561.069459891293,1825.2500287794426,1217.029131524892,1656.2028362070243,8147.844896092878,1353.8791159480522,1531.5703336744411,7818.439091803559
tbar_full,2134492.563530109,4063611.274789584,4598599.7669854285,-907.2119232295587,-51.89703978417564,-31.73908645972459,1534.2215425523889,1253.1604499886212,523.1587800382657,238.50087991896572,1810.0600139673725,583.8314735789033,2034.3005429176567,1996.275510564713,2071.311802487756,1096.374905774656,461.20623051874946,1548.5787852886979,359.9858421234252,1420.101966367356,1205.4149179210208,2001.79763689192,1950.8568049113294,333.2515311722985,1182.3923441111654,2012.9801876147342,1242.4074912798244,278.40774400592136,1355.681339589023,1724.6894703994765,667.1744700420942,1091.5118805517536,1628.6136768282495,1422.0403223759415,1959.3827945420321,1563.7429798308626,1583.1690932248232,1692.7436803998808,1765.864360221629,1441.0695804318643,1435.1407761506766,1459.2330291951162,1701.3030422162383,1690.9133533241236,1578.529664642502,1827.1734669542357,1228.9241463361043,1673.9036466186192,8159.68600250447,1338.6578390373677,1548.8829306448056,7834.134413303292
tbar_full,2138916.240125126,4063990.3474267605,4590382.8700039005,-907.2884544786615,-66.08842389300942,-31.727861375038568,1535.0756967267505,1267.8921139216206,537.1507855153382,221.91028264447692,1813.9823000699532,584.2962520295247,2049.729703332591,2011.639714955655,2062.4163766744146,1086.9643444354222,455.8434835165243,1558.4318359273686,340.9761692169899,1416.408152784641,1196.221182721435,1985.5875070436418,1960.890968037761,340.4315020800362,1180.039584707303,2012.639096156273,1230.364165085297,293.4145738886451,1337.385080014165,1742.4209147295414,667.7832905166476,1094.0927661545409,1624.173813706568,1421.9255193156662,1970.9294425119929,1552.2717468590977,1568.4656342111175,1694.341769588262,1773.6484044672025,1450.8949836198155,1453.43657693977,1465.1579942515473,1693.8118909927002,1707.1819251194615,1561.6173076499772,1816.4690203592124,1217.9131149152706,1685.3661848098975,8174.296098403564,1344.9186918275327,1533.0724925773404,7850.9961408703075
tbar_full,2129331.6615422578,4078650.3821630757,4576907.718771448,-907.3104137305573,-73.77427414687948,-32.281736254385955,1518.3649981810818,1259.372213743101,542.1863642568037,233.65407785986616,1808.3293095933075,586.780335558379,2032.0236858083226,2016.8427170794264,2066.0331753480823,1071.7230782887982,439.3489641408378,1543.9446105365125,355.80331492689885,1415.3564919402095,1190.6532731768636,1983.1246956200364,1956.3325427556358,329.142947274763,1190.5562953616147,2031.696107261568,1217.3684922428727,290.31316229256703,1352.8511648883627,1744.8335653138581,648.9850474957648,1101.6141954562668,1627.5575801477148,1428.1657653968764,1978.4506816302287,1551.9264148001969,1556.1423158136538,1698.7181697913932,1786.1759885114307,1440.0968074633897,1449.8382495172334,1454.5943800860437,1677.7340676506874,1714.8783962782106,1571.0193926965596,1818.1359114943134,1223.104226365164,1697.1330911126784,8194.12696610244,1332.1295477877975,1529.5170114901343,7851.057825155807
