GUID,AnalysisError,Interferences,Ctrl_R,Flight_Path,Q_Angles,Q_Angular_velocity,Q_Velocity,Q_position,Requested_Lateral_Speed,Requested_Vertical_Speed,Average_speed_to_traverse_path,Battery_amps_to_max_amps_ratio_at_Max_Flight_Distance,Battery_amps_to_max_amps_ratio_at_Max_Speed,Distance_at_Max_Speed_(m),Flight_distance,Input_LQR_weights_Qp_Qv_Qav_Qang_R,Location_of_maximum_distance_error,Max_Flight_Distance_(m),Max_Hover_Time_(s),Max_Lateral_Speed_(m/s),Max_uc_at_Max_Flight_Distance,Max_wing_segement_load_ratio,Maximimum_error_distance_during_flight,Maximum_ground_impact_speed,Min_max_nontrim_signed_acceleration_error,Min_max_nontrim_signed_acceleration_error_Speed,Motor_amps_to_max_amps_ratio_at_Max_Flight_Distance,Motor_amps_to_max_amps_ratio_at_Max_Speed,Motor_power_to_max_power_ratio_at_Max_Flight_Distance,Motor_power_to_max_power_ratio_at_Max_Speed,Path_traverse_score_based_on_requirements,Power_at_Max_Flight_Distance_(W),Power_at_Max_Speed_(W),Spatial_average_distance_error,Speed_at_Max_Flight_Distance_(m/s),Time_of_maximum_distance_error,Time_to_traverse_path,Velocity_at_time_of_maximum_distance_error,
result_1,0,12,"0.1","1","1","1","1","1","19","-1","8.21153820E-03","348.766724","564.518433","20406.7754","8.21153844E-06","1.00000000;1.00000000;1.00000000;1.00000000;0.100000001","1.89999994E-02;0.00000000;-200.000000","24773.0059","0.00000000","40.0000000","0.999999106","0.584881961","200.000000","0.00000000","-6.25562912E-04","37.0000000","0.345603079","0.429216027","0.728876948","0.905216575","0.00000000","296286.969","687067.625","200.000000","30.0000000","1.00000005E-03","1.00000005E-03","19.0000000;0.00000000;0.00000000",
result_2,0,12,"0.1","3","1","1","1","1","19","-1","8.18014797E-03","348.766724","564.518433","20406.7754","8.18014814E-06","1.00000000;1.00000000;1.00000000;1.00000000;0.100000001","500.000000;1.89999994E-02;-250.000000","24773.0059","0.00000000","40.0000000","0.999999106","0.584881961","559.016968","0.00000000","-6.25562912E-04","37.0000000","0.345603079","0.429216027","0.728876948","0.905216575","0.00000000","296286.969","687067.625","559.016968","30.0000000","1.00000005E-03","1.00000005E-03","-7.22000026E-04;19.0000000;0.00000000",
result_3,0,12,"0.1","4","1","1","1"," 1","1","-2","24.9999924","348.766724","564.518433","20406.7754","2.49999929E-02","1.00000000;1.00000000;1.00000000;1.00000000;0.100000001","0.00000000;0.00000000;-2.00000009E-03","24773.0059","0.00000000","40.0000000","0.999999106","0.584881961","2.49999985E-02","0.00000000","-6.25562912E-04","37.0000000","0.345603079","0.429216027","0.728876948","0.905216575","0.00000000","296286.969","687067.625","2.49999985E-02","30.0000000","1.00000005E-03","1.00000005E-03","0.00000000;0.00000000;-2.00000000",
result_4,0,12,"0.1","5","1","1","1","1","19","-1","8.21153820E-03","348.766724","564.518433","20406.7754","8.21153844E-06","1.00000000;1.00000000;1.00000000;1.00000000;0.100000001","1.89999994E-02;0.00000000;-500.000000","24773.0059","0.00000000","40.0000000","0.999999106","0.584881961","500.000000","0.00000000","-6.25562912E-04","37.0000000","0.345603079","0.429216027","0.728876948","0.905216575","0.00000000","296286.969","687067.625","500.000000","30.0000000","1.00000005E-03","1.00000005E-03","19.0000000;0.00000000;0.00000000",
